Time.y;nonCondensing.T_Out;nonCondensing.T_Inlet;nonCondensing.Qdot_Environment;nonCondensing.Qdot_in;nonCondensing.Qdot_Delivered;nonCondensing.mdot_water;nonCondensing.T_amb;nonCondensing.ControlConstant
1019.81;43.1528;15.2767;183.148;0;4373.35;0.0374428;25.5728;0
1021.8;43.1373;14.5958;176.944;0;4438.66;0.037116;25.5239;0
1024.78;43.1126;13.6957;167.252;0;4517.52;0.0366513;25.4697;0
1027.75;43.0854;13.2776;156.502;0;4524.92;0.0362299;25.4862;0
1030.73;43.0545;13.0185;145.695;0;4512.08;0.0358526;25.5112;0
1033.71;43.0183;12.8573;134.816;0;4488.37;0.0355163;25.5455;0
1036.69;42.9745;12.4618;124.361;0;4503.05;0.0352218;25.5529;0
1039.67;42.9204;12.1663;114.656;0;4506.1;0.0349691;25.5032;0
1042.65;42.8527;11.9885;104.871;0;4494.83;0.0347571;25.4632;0
1045.63;42.7681;11.8842;94.8568;0;4475.54;0.0345858;25.4433;0
1048.61;42.663;12.0239;84.3919;0;4423.36;0.0344558;25.4638;0
1051.59;42.5332;11.9878;74.4392;0;4398.51;0.0343674;25.4566;0
1054.56;42.3744;11.6834;64.0911;0;4412.74;0.034315;25.4799;0
1057.54;42.1826;11.824;53.5384;0;4360.09;0.0342767;25.5205;0
1060.52;41.9536;11.6766;43.8381;0;4343.56;0.0342389;25.5113;0
1063.5;41.6838;11.4681;34.4449;0;4330.07;0.0342018;25.4784;0
1066.48;41.3701;11.3892;24.689;0;4291.73;0.0341644;25.4813;0
1069.46;41.0101;11.24;14.6531;0;4256.85;0.0341267;25.5105;0
1072.44;40.6021;11.1361;5.01687;0;4208.77;0.0340894;25.52;0
1075.42;40.145;11.0451;-3.90904;0;4152.02;0.0340529;25.4867;0
1078.4;39.6386;11.05;-12.6803;0;4074.76;0.034017;25.455;0
1081.38;39.0837;11.045;-21.4116;0;3992.1;0.0339805;25.4351;0
1084.35;38.4816;11.2121;-30.1789;0;3878.29;0.0339428;25.4347;0
1087.33;37.8346;11.1331;-39.3494;0;3793.18;0.0339043;25.4841;0
1090.31;37.1454;10.8075;-47.6749;0;3737.05;0.0338635;25.4816;0
1093.29;36.4177;10.7877;-55.7757;0;3631.78;0.0338187;25.4779;0
1096.27;35.6555;10.7744;-63.4632;0;3520.56;0.0337697;25.464;0
1099.25;34.8634;10.7009;-70.4709;0;3413.5;0.0337166;25.4187;0
1102.23;34.0465;10.7709;-78.096;0;3282.64;0.0336596;25.4395;0
1105.21;33.2094;10.8656;-85.1292;0;3145.54;0.0335988;25.4406;0
1108.19;32.3571;10.8513;-91.829;0;3021.72;0.0335338;25.4394;0
1111.17;31.495;10.7886;-98.8014;0;2903.42;0.033465;25.4793;0
1114.14;30.6278;10.72;-105.635;0;2785.42;0.0333927;25.5292;0
1117.12;29.7605;10.7159;-111.517;0;2658.73;0.0333187;25.5309;0
1120.1;28.8976;10.7141;-116.946;0;2533.02;0.0332466;25.5209;0
1123.08;28.0431;10.696;-121.92;0;2411.52;0.0331779;25.499;0
1126.06;27.2008;10.6797;-126.588;0;2292.24;0.0331136;25.475;0
1129.04;26.3742;10.6481;-131.305;0;2178.01;0.0330542;25.475;0
1132.02;25.5663;10.55;-135.983;0;2076.23;0.0329989;25.4902;0
1135;24.7796;10.6543;-140.477;0;1949.99;0.0329474;25.5113;0
1135.31;24.6994;10.6832;-140.881;0;1934.64;0.0329423;25.5102;0
1135.31;24.6994;10.6832;-140.881;0;1934.64;0.0329423;25.5102;0
1137.98;24.0181;10.7788;-144.026;0;1825.04;0.0328999;25.4867;0
1140.96;23.2824;10.6398;-147.2;0;1740.5;0.0328568;25.4514;0
1143.93;22.5719;10.5465;-150.632;0;1653.58;0.032818;25.4485;0
1146.91;21.8892;10.5262;-154.075;0;1560.78;0.0327819;25.4619;0
1149.89;21.2354;10.5135;-157.397;0;1471.15;0.0327468;25.4818;0
1152.87;20.6112;10.5532;-160.146;0;1378.65;0.0327137;25.4752;0
1155.85;20.0168;10.5573;-162.232;0;1295.26;0.0326795;25.435;0
1158.83;19.4524;10.5132;-164.864;0;1222.72;0.0326448;25.4477;0
1161.81;18.9179;10.5169;-167.394;0;1147.86;0.0326097;25.4657;0
1164.79;18.4129;10.4979;-169.312;0;1080.29;0.0325742;25.4511;0
1167.77;17.9369;10.473;-171.43;0;1017.61;0.0325386;25.462;0
1170.75;17.4894;10.4973;-173.313;0;952.205;0.032502;25.4665;0
1173.72;17.0695;10.54;-175.372;0;888.199;0.0324648;25.495;0
1176.7;16.6764;10.5153;-176.761;0;837.122;0.0324275;25.484;0
1179.68;16.309;10.4768;-177.646;0;791.506;0.0323894;25.4443;0
1182.66;15.9661;10.5422;-178.769;0;735.25;0.0323526;25.4306;0
1185.64;15.6467;10.5022;-180.372;0;696.75;0.0323241;25.4598;0
1188.62;15.3495;10.4648;-180.73;0;661.139;0.0323029;25.4039;0
1191.6;15.0734;10.4789;-181.608;0;621.621;0.0322898;25.3928;0
1194.58;14.8175;10.3777;-183.258;0;600.575;0.0322842;25.4429;0
1197.56;14.5802;10.3768;-183.116;0;568.642;0.0322863;25.3666;0
1200.54;14.3607;10.4262;-183.945;0;532.429;0.0322971;25.367;0
1203.51;14.1578;10.5094;-185.224;0;494.016;0.0323164;25.4068;0
1206.49;13.9705;10.4802;-185.872;0;472.992;0.032343;25.4052;0
1209.47;13.7977;10.4963;-187.054;0;447.865;0.0323768;25.447;0
1212.45;13.6384;10.4038;-187.765;0;439.301;0.0324135;25.4569;0
1215.43;13.4917;10.4182;-188.339;0;417.805;0.0324429;25.4595;0
1218.41;13.3567;10.4047;-188.621;0;401.556;0.0324653;25.4438;0
1221.39;13.2326;10.3851;-189.714;0;387.528;0.0324801;25.4901;0
1224.37;13.1188;10.4051;-190.387;0;369.393;0.0324877;25.5085;0
1227.35;13.0144;10.38;-190.426;0;358.602;0.0324878;25.4828;0
1230.33;12.9188;10.3755;-191.323;0;346.111;0.0324801;25.522;0
1233.3;12.8312;10.3528;-191.37;0;337.117;0.0324641;25.5008;0
1236.28;12.751;10.3929;-191.234;0;320.538;0.0324412;25.4683;0
1239.26;12.6777;10.5362;-190.88;0;290.815;0.0324105;25.4237;0
1242.24;12.6106;10.4943;-191.033;0;287.068;0.0323748;25.4186;0
1245.22;12.5492;10.38;-191.595;0;293.96;0.0323425;25.4433;0
1248.2;12.4931;10.3971;-191.696;0;283.794;0.0323136;25.4348;0
1251.18;12.4419;10.538;-192.364;0;257.568;0.0322883;25.471;0
1254.16;12.3955;10.5061;-191.988;0;255.433;0.0322661;25.4327;0
1257.14;12.3531;10.37;-191.87;0;267.95;0.0322476;25.4121;0
1260.12;12.3147;10.37;-192.31;0;262.634;0.0322325;25.4326;0
1263.09;12.2793;10.3707;-192.091;0;257.67;0.0322207;25.4057;0
1266.07;12.2466;10.3903;-192.369;0;250.541;0.0322117;25.4163;0
1269.05;12.2161;10.5319;-192.734;0;227.268;0.0322067;25.4356;0
1272.03;12.1879;10.4061;-192.937;0;240.435;0.0322045;25.4435;0
1275.01;12.1622;10.5135;-192.64;0;222.458;0.0322023;25.4159;0
1277.99;12.1386;10.3704;-192.997;0;238.565;0.0321994;25.4354;0
1280.97;12.1171;10.38;-193.219;0;234.318;0.032193;25.4447;0
1283.95;12.0974;10.38;-193.165;0;231.588;0.0321835;25.4344;0
1286.93;12.0789;10.38;-192.923;0;229.001;0.0321705;25.4107;0
1289.91;12.0616;10.38;-193.6;0;226.554;0.0321535;25.4547;0
1292.88;12.0456;10.38;-193.132;0;224.262;0.0321339;25.4151;0
1295.86;12.0309;10.38;-193.736;0;222.122;0.0321117;25.4548;0
1298.84;12.0173;10.5479;-193.503;0;197.543;0.0320853;25.4352;0
1301.82;12.0047;10.55;-193.245;0;195.391;0.0320557;25.4154;0
1304.8;11.9933;10.3748;-193.806;0;217.168;0.0320222;25.4539;0
1307.78;11.9828;10.4667;-193.855;0;203.203;0.0319862;25.455;0
1310.76;11.9734;10.4124;-194.408;0;208.987;0.0319537;25.4934;0
1313.74;11.9645;10.3814;-193.169;0;211.765;0.031925;25.3997;0
1316.72;11.9567;10.38;-194.689;0;210.734;0.0318993;25.5085;0
1319.7;11.9494;10.38;-194.556;0;209.629;0.0318779;25.4962;0
1322.67;11.9428;10.3986;-194.311;0;206.127;0.0318593;25.4764;0
1325.65;11.9366;10.4092;-194.566;0;203.789;0.0318439;25.4935;0
1328.63;11.931;10.41;-194.481;0;202.868;0.0318331;25.4858;0
1331.61;11.9258;10.41;-194.859;0;202.126;0.0318257;25.5123;0
1334.59;11.9209;10.5004;-194.524;0;189.41;0.0318218;25.4879;0
1337.57;11.9165;10.4562;-194.602;0;194.7;0.0318215;25.494;0
1340.55;11.9124;10.4144;-194.862;0;199.723;0.0318209;25.5128;0
1343.53;11.9087;10.56;-194.634;0;179.825;0.0318232;25.4973;0
1346.51;11.9053;10.5537;-194.568;0;180.256;0.0318302;25.495;0
1349.49;11.9022;10.4197;-194.563;0;197.785;0.031841;25.495;0
1352.46;11.8994;10.4345;-194.449;0;195.533;0.0318559;25.4864;0
1355.44;11.8968;10.44;-194.429;0;194.562;0.0318746;25.485;0
1358.42;11.8944;10.4739;-193.959;0;189.839;0.0318964;25.4511;0
1361.4;11.892;10.4716;-193.294;0;189.987;0.0319222;25.403;0
1364.38;11.8899;10.4283;-194.096;0;195.676;0.0319525;25.4617;0
1367.36;11.888;10.4035;-194.062;0;198.956;0.031986;25.4585;0
1370.34;11.8861;10.5147;-193.502;0;184.012;0.0320238;25.4181;0
1373.32;11.8844;10.4994;-193.648;0;186.048;0.0320596;25.4303;0
1376.3;11.8828;10.5464;-193.356;0;179.69;0.0320908;25.4108;0
1379.28;11.8813;10.5281;-193.358;0;182.106;0.0321177;25.413;0
1382.25;11.8799;10.52;-193.309;0;183.142;0.0321413;25.411;0
1385.23;11.8787;10.5514;-193.638;0;178.867;0.0321614;25.4375;0
1388.21;11.8777;10.5756;-193.913;0;175.563;0.0321779;25.4606;0
1391.19;11.8768;10.5646;-193.83;0;176.993;0.0321908;25.4573;0
1394.17;11.876;10.56;-193.556;0;177.554;0.0321995;25.4397;0
1397.15;11.8753;10.4768;-193.624;0;188.718;0.0322046;25.4463;0
1400.13;11.8748;10.5025;-193.913;0;185.189;0.0322059;25.4687;0
1403.11;11.8745;10.5423;-193.664;0;179.768;0.032206;25.4527;0
1406.09;11.8742;10.5279;-193.781;0;181.659;0.0322037;25.4634;0
1409.07;11.8741;10.5491;-193.641;0;178.753;0.0321982;25.4554;0
1412.04;11.8741;10.5744;-193.527;0;175.291;0.0321882;25.45;0
1415.02;11.8743;10.58;-193.437;0;174.485;0.0321736;25.4464;0
1418;11.8746;10.58;-192.893;0;174.423;0.0321549;25.4096;0
1420.98;11.875;10.566;-192.801;0;176.243;0.0321322;25.4055;0
1423.96;11.8756;10.5739;-192.633;0;175.111;0.0321056;25.3961;0
1426.94;11.8763;10.58;-192.648;0;174.223;0.0320758;25.4003;0
1429.92;11.8771;10.5664;-192.166;0;175.977;0.0320424;25.3676;0
1432.9;11.8781;10.5533;-191.664;0;177.657;0.0320056;25.3332;0
1435.88;11.8792;10.57;-191.925;0;175.375;0.0319703;25.3549;0
1438.86;11.8805;10.5602;-192.139;0;176.663;0.0319361;25.3733;0
1441.83;11.8819;10.5695;-191.727;0;175.425;0.0319025;25.3457;0
1444.81;11.8835;10.5542;-191.655;0;177.504;0.0318698;25.3429;0
1447.79;11.8853;10.5655;-191.935;0;176.059;0.0318376;25.3659;0
1450.77;11.8872;10.58;-191.933;0;174.21;0.0318055;25.3687;0
1453.75;11.8894;10.5862;-191.927;0;173.497;0.0317735;25.3712;0
1456.73;11.8918;10.5838;-192.232;0;173.945;0.0317406;25.3966;0
1459.71;11.8944;10.58;-192.668;0;174.619;0.0317071;25.4313;0
1462.69;11.8971;10.568;-192.405;0;176.389;0.0316734;25.4149;0
1465.67;11.8998;10.5719;-192.177;0;176.028;0.031637;25.401;0
1468.65;11.9027;10.5682;-192.036;0;176.708;0.0316033;25.3932;0
1471.62;11.9056;10.5774;-191.73;0;175.726;0.0315767;25.3734;0
1474.6;11.9087;10.5728;-191.82;0;176.643;0.0315572;25.3822;0
1477.58;11.9118;10.5714;-191.886;0;177.179;0.0315452;25.3893;0
1480.56;11.9151;10.5688;-192.141;0;177.921;0.0315407;25.4102;0
1483.54;11.9184;10.5711;-192.192;0;178.071;0.0315435;25.4162;0
1486.52;11.9217;10.5691;-192.345;0;178.834;0.0315545;25.4296;0
1489.5;11.9249;10.5762;-192.112;0;178.426;0.0315736;25.4149;0
1492.48;11.9281;10.5847;-191.381;0;177.875;0.0316005;25.3637;0
1495.46;11.9312;10.5905;-191.131;0;177.709;0.0316351;25.3476;0
1498.44;11.9343;10.5896;-191.314;0;178.446;0.0316715;25.363;0
1501.41;11.9375;10.58;-191.66;0;180.329;0.0317045;25.3903;0
1504.39;11.9406;10.6002;-192.001;0;178.234;0.0317338;25.4176;0
1507.37;11.9437;10.6051;-192.006;0;178.137;0.0317589;25.42;0
1510.35;11.9468;10.5851;-191.812;0;181.322;0.0317803;25.4075;0
1513.33;11.9498;10.58;-192.019;0;182.51;0.0317988;25.4243;0
1516.31;11.9528;10.5943;-191.922;0;181.083;0.0318136;25.4188;0
1519.29;11.9556;10.6006;-191.604;0;180.677;0.0318243;25.397;0
1522.27;11.9584;10.59;-191.723;0;182.504;0.0318308;25.4073;0
1525.25;11.9612;10.6037;-191.952;0;181.066;0.0318331;25.4259;0
1528.23;11.9638;10.62;-191.787;0;179.239;0.0318332;25.4158;0
1531.2;11.9664;10.6068;-191.517;0;181.353;0.0318335;25.3977;0
1534.18;11.969;10.5987;-191.802;0;182.773;0.031834;25.42;0
1537.16;11.9715;10.5972;-191.783;0;183.312;0.0318348;25.42;0
1540.14;11.9738;10.5842;-191.54;0;185.365;0.0318357;25.4032;0
1543.12;11.9761;10.6024;-191.29;0;183.24;0.0318356;25.3862;0
1546.1;11.9783;10.6078;-191.474;0;182.813;0.0318349;25.4011;0
1549.08;11.9805;10.614;-191.44;0;182.272;0.0318339;25.4;0
1552.06;11.9825;10.6618;-191.176;0;176.166;0.0318334;25.383;0
1555.04;11.9845;10.707;-191.248;0;170.403;0.0318338;25.3916;0
1558.02;11.9865;10.6857;-191.319;0;173.637;0.0318577;25.4005;0
1560.99;11.9882;10.5986;-190.992;0;185.988;0.0319419;25.3776;0
1563.97;11.9898;10.6118;-190.606;0;185.263;0.0320867;25.3504;0
1566.95;11.991;10.6157;-190.376;0;186.083;0.0322925;25.3339;0
1569.93;11.9919;10.6695;-190.48;0;181.651;0.0327846;25.343;0
1570.38;11.9919;10.665;-190.438;0;183.055;0.0329266;25.34;0
1570.38;11.9919;10.665;-190.438;0;183.055;0.0329266;25.34;0
1572.91;11.9919;10.6843;-190.011;0;186.122;0.0339719;25.3094;0
1575.89;11.9902;10.7298;-189.649;0;189.344;0.0358542;25.2835;0
1578.87;11.9864;10.7131;-189.947;0;205.072;0.0384379;25.3034;0
1581.85;11.98;10.7568;-189.982;0;213.908;0.0417351;25.3029;0
1582.84;11.9773;10.7535;-190.184;0;220.492;0.043;25.3162;0
1582.84;11.9773;10.7535;-190.184;37082;220.492;0.043;25.3162;1
1584.83;15.3324;10.7058;-145.007;37082;886.802;0.0457456;25.33;1
1587.81;18.3563;10.6038;-106.116;17254.8;1638.36;0.0504378;25.3362;0.465315
1590.78;20.5944;10.59;-79.3856;16107.9;2336.62;0.0557419;25.341;0.434385
1593.76;22.6723;10.59;-56.1694;15051.3;3121.41;0.0616575;25.3274;0.405893
1596.74;24.6016;10.5957;-37.084;14076.7;4001.21;0.0681816;25.3378;0.37961
1599.72;26.3929;10.6016;-21.7879;13180.5;4958.96;0.0749478;25.3438;0.355441
1602.7;28.0559;10.5636;-10.8464;12363.5;5940.36;0.0810499;25.39;0.333411
1605.68;29.5994;10.4987;-2.43142;11663.8;6921.79;0.0864878;25.354;0.314541
1608.66;31.031;10.44;2.01073;11155.5;7872.84;0.0912514;25.365;0.300834
1611.64;32.3571;10.4324;3.87042;10960.3;8755.84;0.0953125;25.365;0.295569
1614.62;33.5829;10.4125;3.7885;11203.7;9579.67;0.098674;25.3687;0.302132
1617.6;34.7129;10.4176;2.82061;11954.7;10317.1;0.10135;25.3764;0.322385
1620.57;35.752;10.4031;2.39444;13171.3;10977.7;0.103356;25.365;0.355195
1623.55;36.7061;10.389;2.92687;14683.9;11544.4;0.104693;25.3706;0.395985
1626.53;37.582;10.4157;4.85155;16247.3;11993.1;0.105363;25.4041;0.438145
1629.51;38.3871;10.4084;8.46443;17621;12368.2;0.105503;25.4487;0.475189
1632.49;39.1288;10.4359;14.4997;18686.3;12697;0.105612;25.425;0.503918
1635.47;39.8137;10.4259;21.1528;19368.6;13014.1;0.105689;25.4211;0.522318
1638.45;40.4479;10.4292;28.1911;19676;13299.4;0.105737;25.4059;0.530608
1641.43;41.0365;10.3418;34.5459;19677.5;13603.1;0.10577;25.4109;0.530647
1644.41;41.5834;10.3377;40.0581;19473.7;13849;0.105782;25.4168;0.525153
1647.39;42.0919;10.2766;44.5515;19171.5;14098.6;0.105761;25.4199;0.517002
1650.36;42.5644;10.26;48.239;18870.4;14309.9;0.105721;25.4015;0.508883
1653.34;43.003;10.2569;50.2099;18640.7;14497.3;0.105661;25.4389;0.502688
1656.32;43.4095;10.2444;51.6347;18523.5;14671.6;0.10558;25.4622;0.499527
1659.3;43.7856;10.27;52.7257;18530;14814.3;0.105492;25.4764;0.499704
1662.28;44.133;10.27;53.7277;18645.5;14954.7;0.1054;25.4823;0.502818
1665.26;44.4536;10.27;55.1383;18838.9;15083.2;0.105308;25.4574;0.508034
1668.24;44.7493;10.27;57.0724;19072.2;15201.4;0.105223;25.4032;0.514324
1671.22;45.0221;10.2689;58.6298;19306.5;15310.7;0.105145;25.39;0.520643
1674.2;45.2738;10.2611;60.1208;19512.2;15415.1;0.105077;25.3942;0.526192
1677.18;45.5063;10.27;61.3002;19671;15506.2;0.105027;25.43;0.530472
1680.15;45.7214;10.2709;63.0079;19776.9;15596.2;0.104998;25.43;0.533329
1683.13;45.9205;10.28;64.6926;19834;15678.5;0.10499;25.4283;0.534869
1686.11;46.105;10.28;66.5052;19853.1;15760.7;0.104997;25.4085;0.535384
1689.09;46.276;10.2772;68.1258;19847.7;15838.9;0.105008;25.39;0.535237
1692.07;46.4345;10.2419;69.287;19831.9;15926.4;0.105023;25.3897;0.534811
1695.05;46.5815;10.2706;70.3337;19817.2;15979.8;0.105032;25.3839;0.534416
1698.03;46.7176;10.279;71.3837;19811.8;16036.2;0.105033;25.367;0.534269
1701.01;46.8436;10.2604;71.5637;19818.5;16099.1;0.105028;25.4042;0.534451
1703.99;46.9602;10.2696;72.4132;19840;16144.8;0.105018;25.3855;0.535032
1706.97;47.068;10.2603;72.7451;19872.4;16194.4;0.105005;25.4006;0.535904
1709.94;47.1677;10.2698;72.9915;19912.2;16231.3;0.104987;25.4197;0.536977
1712.92;47.2598;10.2591;73.6817;19955.5;16273.5;0.104968;25.405;0.538146
1715.9;47.3449;10.2001;74.1367;20000.3;16336.7;0.104967;25.405;0.539353
1718.88;47.4235;10.22;74.6415;20043.4;16365;0.104983;25.4;0.540516
1721.86;47.4962;10.1703;75.1864;20080;16421.1;0.104997;25.3901;0.541502
1724.84;47.5633;10.0911;74.8516;20107.1;16486.8;0.105006;25.4393;0.542234
1727.82;47.6254;10.09;75.5178;20127.3;16514.9;0.105007;25.4106;0.542779
1730.8;47.6829;10.0997;75.5081;20142.8;16536.6;0.105012;25.4294;0.543197
1733.78;47.7362;10.1;75.0657;20155.9;16560.2;0.105014;25.4783;0.54355
1736.76;47.7854;10.1;75.6346;20170.1;16581.4;0.105011;25.4512;0.543932
1739.73;47.8309;10.119;75.5828;20187.6;16593.5;0.105014;25.469;0.544405
1742.71;47.8729;10.1011;76.3971;20210.1;16620.6;0.105018;25.4228;0.545011
1745.69;47.9118;10.1;75.9734;20233.2;16637.3;0.105013;25.4669;0.545635
1748.67;47.9476;10.1;75.8639;20255.2;16650.4;0.104996;25.4886;0.546228
1751.65;47.9807;10.1185;76.0494;20277.9;16656.4;0.104993;25.49;0.54684
1754.63;48.0113;10.0833;76.8803;20301.9;16688.5;0.105014;25.4442;0.547487
1757.61;48.0394;10.1164;77.2665;20324.6;16693.3;0.105057;25.4309;0.548098
1760.59;48.0655;10.0929;77.4795;20342.2;16722.8;0.105105;25.43;0.548575
1763.57;48.0896;10.099;77.173;20355.8;16739.4;0.10516;25.4658;0.54894
1766.55;48.1118;9.97562;77.7059;20368.7;16813.7;0.105224;25.4345;0.549289
1769.52;48.1324;9.98644;77.0724;20375.7;16825;0.105267;25.4829;0.549475
1772.5;48.1514;9.93754;76.8455;20378.5;16857.8;0.105284;25.4987;0.549552
1775.48;48.169;9.97337;77.742;20380.6;16849.1;0.105281;25.4306;0.549609
1778.46;48.1852;9.93698;76.9021;20382.8;16870.3;0.105269;25.4888;0.549668
1781.44;48.2;9.94707;77.5079;20390.6;16869.9;0.105253;25.4403;0.549878
1784.42;48.2137;9.91614;77.1249;20401.2;16886.1;0.105231;25.4639;0.550165
1787.4;48.2264;9.91839;77.3333;20413.9;16885.5;0.105199;25.4448;0.550506
1790.38;48.2381;9.9533;77.9585;20426.9;16868.8;0.105158;25.3984;0.550858
1793.36;48.2489;9.93524;78.3811;20437.5;16873.6;0.105109;25.3694;0.551142
1796.34;48.2589;9.93;77.7535;20441;16868.4;0.105035;25.4182;0.551236
1799.31;48.2682;9.93;77.4813;20439.8;16859.6;0.104954;25.4422;0.551205
1802.29;48.277;9.91391;77.6674;20435.8;16857.9;0.104876;25.4329;0.551098
1805.27;48.2853;9.91797;77.6073;20428.1;16846.8;0.104795;25.442;0.550889
1808.25;48.293;9.9121;77.7936;20416.4;16840.2;0.104717;25.4331;0.550575
1811.23;48.3002;9.92567;77.7416;20401.3;16823.8;0.104633;25.4418;0.550168
1814.21;48.307;9.92224;77.7617;20382.7;16813.7;0.104542;25.445;0.549665
1817.19;48.3134;9.92769;78.5012;20362.5;16798.5;0.104445;25.395;0.549121
1820.17;48.3194;9.93;78.4978;20341.6;16783.8;0.104343;25.3991;0.548556
1823.15;48.3251;9.94511;78.4671;20321.2;16763.1;0.10424;25.405;0.548007
1826.13;48.3304;9.93503;78.7676;20306.3;16758;0.104167;25.3863;0.547605
1829.1;48.3353;9.92259;78.6305;20300.3;16760.5;0.104135;25.3985;0.547443
1832.08;48.3399;9.92734;78.9662;20302.8;16761.8;0.104144;25.3756;0.547511
1835.06;48.344;9.92273;78.9826;20312.8;16774.1;0.104197;25.3759;0.547782
1838.04;48.3477;9.9272;78.9444;20325.1;16782.9;0.104253;25.38;0.548113
1841.02;48.3512;9.93;78.1845;20334.5;16790.5;0.104299;25.4371;0.548366
1844;48.3543;9.93;78.0341;20343;16798.6;0.104341;25.4494;0.548594
1846.98;48.3572;9.93;78.2542;20354.3;16809.1;0.104398;25.4345;0.548898
1849.96;48.3598;9.94385;77.814;20369.4;16817;0.104478;25.4681;0.549307
1852.94;48.362;9.92944;77.8344;20387.1;16839.9;0.104574;25.4679;0.549785
1855.92;48.3641;9.92678;78.276;20403.7;16855.4;0.104658;25.4363;0.550231
1858.89;48.3659;9.91657;78.6689;20417.5;16869.6;0.104713;25.4082;0.550603
1861.87;48.3677;9.93657;78.6625;20423.7;16865.6;0.104738;25.41;0.550771
1864.85;48.3693;9.95;78.3453;20424.2;16859.6;0.104733;25.4347;0.550786
1867.83;48.3708;9.93049;77.8667;20421.5;16867.2;0.104723;25.471;0.550713
1870.81;48.3721;9.91357;77.8514;20420.2;16874.6;0.104719;25.4721;0.550678
1873.79;48.3734;9.91;77.42;20418.6;16875.6;0.104712;25.5032;0.550634
1876.77;48.3747;9.91629;77.287;20414.3;16869.7;0.104689;25.5124;0.550519
1879.75;48.3759;9.92;77.2131;20406.1;16861.3;0.104644;25.5174;0.550296
1882.73;48.3771;9.92;77.2719;20394.8;16852;0.104583;25.5127;0.549991
1885.71;48.3782;9.89567;77.1889;20383.8;16853.7;0.104524;25.5172;0.549694
1888.68;48.3793;9.90405;77.3867;20376.5;16843.1;0.104479;25.5009;0.549498
1891.66;48.3803;9.92;77.441;20372.9;16831.9;0.10445;25.4969;0.549402
1894.64;48.3812;9.91413;77.4088;20372.6;16832.7;0.104436;25.4991;0.549392
1897.62;48.382;9.91;77.2251;20374.5;16834.8;0.104436;25.5124;0.549444
1900.6;48.3827;9.9272;77.3025;20378.3;16829;0.104445;25.5078;0.549546
1903.58;48.3834;9.92301;77.2652;20382.4;16833.1;0.104457;25.512;0.549657
1906.56;48.384;9.91;77.2448;20385.9;16841;0.104469;25.5138;0.549751
1909.54;48.3846;9.91;77.3698;20388.4;16842.9;0.104479;25.505;0.549818
1912.52;48.3851;9.91545;77.6775;20390.6;16842.5;0.10449;25.4832;0.549879
1915.5;48.3855;9.93077;77.8024;20391.2;16837;0.104496;25.4758;0.549894
1918.47;48.386;9.92937;77.8462;20390.1;16837.2;0.104492;25.4744;0.549865
1921.45;48.3865;9.91476;77.9498;20386.5;16841.3;0.104477;25.4676;0.549768
1924.43;48.387;9.91;77.8823;20380.3;16838.9;0.104448;25.4726;0.549601
1927.41;48.3875;9.93041;77.6442;20371.5;16823.8;0.104408;25.4903;0.549363
1930.39;48.388;9.9349;77.5982;20361.9;16814.9;0.104364;25.4949;0.549104
1933.37;48.3885;9.92;77.6035;20353.5;16815.4;0.104325;25.4949;0.548879
1936.35;48.389;9.92;77.6;20347.5;16811;0.104296;25.4952;0.548715
1939.33;48.3895;9.92965;77.3514;20343.2;16803.8;0.104277;25.5139;0.548601
1942.31;48.3899;9.92574;76.3835;20339.8;16803.9;0.104265;25.5854;0.54851
1945.29;48.3903;9.91468;75.6083;20338.6;16808.6;0.104263;25.6417;0.548476
1948.26;48.3907;9.92;75.2351;20339;16807.1;0.104267;25.6688;0.548487
1951.24;48.3911;9.92;75.1984;20339.4;16807.4;0.104268;25.6714;0.548497
1954.22;48.3914;9.92;75.298;20338.3;16806.5;0.104262;25.6639;0.548468
1957.2;48.3917;9.92881;75.2068;20335.6;16800.4;0.104247;25.6706;0.548395
1960.18;48.3921;9.93133;75.4013;20332.4;16796;0.104226;25.6563;0.54831
1963.16;48.3924;9.92;75.6176;20328.8;16797.3;0.104202;25.6407;0.548212
1966.14;48.3928;9.92;75.8188;20324.4;16793;0.104174;25.6266;0.548092
1969.12;48.3931;9.92825;75.704;20320;16785.8;0.104151;25.6356;0.547976
1972.1;48.3934;9.93189;75.3036;20318.2;16782.4;0.104139;25.665;0.547926
1975.07;48.3937;9.92;75.25;20316.4;16786.9;0.104134;25.669;0.547877
1978.05;48.3939;9.92;74.9518;20317.2;16787.4;0.104137;25.6907;0.5479
1981.03;48.3942;9.91616;74.4066;20318.9;16792;0.104154;25.7304;0.547945
1984.01;48.3943;9.92132;74.1681;20325.3;16795.7;0.104191;25.7475;0.548117
1986.99;48.3944;9.92889;74.176;20334.5;16800.5;0.10424;25.7461;0.548366
1989.97;48.3945;9.91363;73.8355;20343;16814.4;0.104285;25.7705;0.548596
1992.95;48.3945;9.92713;73.6129;20348;16812.6;0.10431;25.7871;0.548729
1995.93;48.3946;9.94349;73.5769;20351.1;16807.5;0.104323;25.7913;0.548813
1998.91;48.3946;9.93973;73.7034;20352.8;16810.1;0.104329;25.7836;0.548859
2001.89;48.3947;9.92671;73.6906;20350.5;16813.5;0.104314;25.7849;0.548798
2004.86;48.3948;9.92687;74.1099;20345.6;16808.8;0.104285;25.755;0.548665
2007.84;48.3949;9.91285;74.1687;20339.7;16810.2;0.104256;25.7502;0.548505
