Time.y;nonCondensing.T_Out;nonCondensing.T_Inlet;nonCondensing.Qdot_Environment;nonCondensing.Qdot_in;nonCondensing.Qdot_Delivered;nonCondensing.mdot_water;nonCondensing.T_amb;nonCondensing.ControlConstant
4136.3;48.4769;9.15227;19.5109;20537.2;17053.8;0.1035;25.6981;0.553832
4149.6;48.4784;9.1568;19.7375;20504.9;17013.4;0.103263;25.6248;0.552962
4162.9;48.4794;9.16307;19.7094;20518.1;17014.1;0.103282;25.6433;0.553318
4176.2;48.4794;9.22893;19.655;20555.4;17028.1;0.10354;25.6589;0.554323
4189.5;48.4798;9.2416;19.711;20520.2;16995.7;0.103375;25.663;0.553373
4202.8;48.4815;9.21973;19.5896;20446.3;16961.5;0.103105;25.6881;0.551382
4216.1;48.4828;9.19813;19.7072;20461.1;16972.2;0.10311;25.6637;0.551781
4229.4;48.4839;9.3;19.5642;20444;16924.6;0.103085;25.7184;0.551318
4242.7;48.4852;9.31907;19.8333;20421.9;16913.8;0.103066;25.66;0.550723
4256;48.4865;9.2812;19.6983;20406.7;16926.1;0.103038;25.6977;0.550313
4269.3;48.4876;9.2858;19.6693;20400.4;16918.1;0.102999;25.6986;0.550143
4282.6;48.4878;9.29267;19.8028;20443.8;16942.9;0.103167;25.6713;0.551314
4295.9;48.4872;9.32007;19.72;20470.8;16968.8;0.103399;25.7048;0.552041
4309.2;48.4876;9.3068;19.604;20421.8;16940.3;0.103189;25.734;0.550719
4322.5;48.4891;9.32873;19.7847;20362.3;16876.8;0.102856;25.6887;0.549116
4335.8;48.4904;9.33307;20.0208;20364.4;16881.8;0.102894;25.6323;0.549172
4349.1;48.4909;9.33;19.997;20375.8;16895.3;0.102967;25.635;0.549479
4362.4;48.4921;9.31567;19.9419;20335.2;16860.8;0.102716;25.6448;0.548384
4375.7;48.4934;9.3482;20.0224;20321.3;16831.4;0.102619;25.6271;0.548009
4389;48.4928;9.33;20.0422;20415;16926.7;0.103153;25.62;0.550537
4402.3;48.4919;9.33495;19.877;20429.4;16931.1;0.103196;25.6652;0.550926
4415.6;48.4922;9.3395;19.9144;20363.9;16877.3;0.102879;25.66;0.549158
4428.9;48.4928;9.33;19.8794;20366.2;16886.1;0.102906;25.6664;0.54922
4442.2;48.4928;9.33227;20.0052;20382.1;16896.3;0.102974;25.635;0.549649
4455.5;48.4951;9.33207;20.0593;20198.9;16738.6;0.102007;25.6231;0.544708
4468.48;48.5867;9.33534;20.3095;9618.88;7252.82;0.0441;25.6483;0.259395
4468.48;48.5867;9.33534;20.3095;0;7252.82;0.0441;25.6483;0
4468.8;48.4297;9.3364;19.7065;0;5578.07;0.0340539;25.651;0
4468.87;48.4003;9.33664;19.5934;0;5208.37;0.0318211;25.6516;0
4468.87;48.4003;9.33664;19.5934;0;5208.37;0.0318211;25.6516;0
4482.1;48.1143;9.3578;18.7416;0;0;0;25.6571;0
4495.4;48.028;9.3452;18.7628;0;0;0;25.6325;0
4508.7;47.9419;9.3488;18.7356;0;0;0;25.6206;0
4522;47.8564;9.32373;18.5427;0;0;0;25.6525;0
4535.3;47.7712;9.32807;18.4271;0;0;0;25.6642;0
4548.6;47.6865;9.3276;18.4085;0;0;0;25.6504;0
4561.9;47.602;9.3402;18.4037;0;0;0;25.6331;0
4575.2;47.5179;9.34787;18.3828;0;0;0;25.62;0
4588.5;47.434;9.4056;18.4233;0;0;0;25.5908;0
4601.8;47.3504;9.49053;18.1313;0;0;0;25.6492;0
4615.1;47.2671;9.5;18.1106;0;0;0;25.6363;0
4628.4;47.1841;9.5268;18.0209;0;0;0;25.6416;0
4641.7;47.1014;9.55458;18.0338;0;0;0;25.62;0
4655;47.0191;9.65827;17.7862;0;0;0;25.6671;0
4668.3;46.9371;9.6786;17.571;0;0;0;25.7057;0
4681.6;46.8553;9.66573;17.9261;0;0;0;25.5943;0
4694.9;46.7739;9.67067;17.6869;0;0;0;25.6393;0
4708.2;46.6928;9.8544;17.6802;0;0;0;25.6232;0
4721.5;46.612;9.84873;17.5584;0;0;0;25.6375;0
4734.8;46.5315;9.84;17.3002;0;0;0;25.6877;0
4748.1;46.4513;9.9678;17.3352;0;0;0;25.6609;0
4761.4;46.3715;10.0448;17.2595;0;0;0;25.6633;0
4774.7;46.2919;10.01;17.3403;0;0;0;25.6245;0
4788;46.2126;10.0636;17.2516;0;0;0;25.6304;0
4801.3;46.1337;10.19;17.0891;0;0;0;25.6558;0
4814.6;46.055;10.1681;17.2283;0;0;0;25.6019;0
4827.9;45.9766;10.19;17.227;0;0;0;25.5849;0
4841.2;45.8984;10.3555;17.3698;0;0;0;25.53;0
4854.5;45.8204;10.37;17.2359;0;0;0;25.5479;0
4867.8;45.7427;10.34;17.1623;0;0;0;25.55;0
4881.1;45.6652;10.4185;17.0994;0;0;0;25.5493;0
4894.4;45.5881;10.5051;17.0114;0;0;0;25.5552;0
4907.7;45.5112;10.5406;17.0352;0;0;0;25.5318;0
4921;45.4346;10.5837;16.8726;0;0;0;25.5575;0
4934.3;45.3582;10.72;16.8215;0;0;0;25.5539;0
4947.6;45.2822;10.68;16.5982;0;0;0;25.5956;0
4960.9;45.2064;10.69;16.8349;0;0;0;25.5163;0
4974.2;45.1308;10.8243;16.7946;0;0;0;25.51;0
4987.5;45.0556;10.8254;16.83;0;0;0;25.4838;0
5000.8;44.9806;10.83;16.6664;0;0;0;25.51;0
5014.1;44.9059;10.9178;16.6926;0;0;0;25.4863;0
5027.4;44.8314;11.01;16.551;0;0;0;25.5068;0
5040.7;44.7572;11.0327;16.4719;0;0;0;25.5109;0
5054;44.6833;10.9971;16.363;0;0;0;25.5229;0
5067.3;44.6097;11.1556;16.3872;0;0;0;25.5;0
5080.6;44.5363;11.1972;16.2154;0;0;0;25.5287;0
5093.9;44.4632;11.1801;16.2992;0;0;0;25.4901;0
5107.2;44.3904;11.1876;16.2206;0;0;0;25.4944;0
5120.5;44.3179;11.3587;16.1371;0;0;0;25.5;0
5133.8;44.2456;11.3439;16.1131;0;0;0;25.49;0
5147.1;44.1736;11.32;16.0513;0;0;0;25.49;0
5160.4;44.1018;11.3773;15.7551;0;0;0;25.5517;0
5173.7;44.0304;11.52;16.0423;0;0;0;25.46;0
5187;43.9591;11.4916;16.0952;0;0;0;25.43;0
5200.3;43.8882;11.5095;15.9582;0;0;0;25.45;0
5213.6;43.8175;11.6581;16.0631;0;0;0;25.4064;0
5226.9;43.7471;11.6634;15.9885;0;0;0;25.4101;0
5240.2;43.6769;11.6777;15.8646;0;0;0;25.4268;0
5253.5;43.6071;11.7007;15.7818;0;0;0;25.4328;0
5266.8;43.5375;11.8272;15.6077;0;0;0;25.4628;0
5280.1;43.468;11.8593;15.5584;0;0;0;25.46;0
5293.4;43.3988;11.84;15.4984;0;0;0;25.46;0
5306.7;43.3298;11.8776;15.2864;0;0;0;25.5;0
5320;43.261;12.0351;15.4164;0;0;0;25.4501;0
5333.3;43.1924;11.9881;15.6039;0;0;0;25.385;0
5346.6;43.1241;12.0052;15.3064;0;0;0;25.4476;0
5359.9;43.0561;12.06;15.2681;0;0;0;25.442;0
5373.2;42.9882;12.17;15.5626;0;0;0;25.3489;0
5386.5;42.9206;12.19;15.4879;0;0;0;25.353;0
5399.8;42.8533;12.1895;15.3832;0;0;0;25.365;0
5413.1;42.7863;12.2466;15.2684;0;0;0;25.3798;0
5426.4;42.7195;12.3252;15.1534;0;0;0;25.3948;0
5439.7;42.6531;12.35;14.9378;0;0;0;25.4363;0
5453;42.5869;12.3329;15.1747;0;0;0;25.3588;0
5466.3;42.5209;12.417;14.8079;0;0;0;25.4402;0
5479.6;42.4553;12.4857;15.088;0;0;0;25.3515;0
5492.9;42.3898;12.51;14.8083;0;0;0;25.4101;0
5506.2;42.3247;12.4856;14.6608;0;0;0;25.434;0
5519.5;42.2598;12.5125;14.6412;0;0;0;25.4243;0
5532.8;42.1951;12.6569;14.6393;0;0;0;25.41;0
5546.1;42.1306;12.6574;14.4837;0;0;0;25.4361;0
5559.4;42.0663;12.6717;14.7166;0;0;0;25.36;0
5572.7;42.0023;12.7107;14.7101;0;0;0;25.347;0
5586;41.9384;12.83;14.7597;0;0;0;25.3192;0
5599.3;41.8748;12.8353;14.7728;0;0;0;25.3011;0
5612.6;41.8115;12.8309;14.5259;0;0;0;25.3514;0
5625.9;41.7484;12.82;14.5389;0;0;0;25.3334;0
5639.2;41.6855;12.9577;14.4707;0;0;0;25.3368;0
5652.5;41.6228;12.98;14.4021;0;0;0;25.3403;0
5665.8;41.5603;13.0208;14.1226;0;0;0;25.3994;0
5679.1;41.498;13.0107;14.1932;0;0;0;25.3663;0
5692.4;41.4359;13.1055;14.2299;0;0;0;25.3422;0
5705.7;41.3741;13.1412;14.5474;0;0;0;25.2442;0
5719;41.3124;13.1563;14.4185;0;0;0;25.2637;0
5732.3;41.2509;13.16;14.1427;0;0;0;25.3219;0
5745.6;41.1897;13.242;14.0035;0;0;0;25.3442;0
5758.9;41.1287;13.32;14.0031;0;0;0;25.33;0
5772.2;41.0679;13.3021;14.0248;0;0;0;25.31;0
5785.5;41.0073;13.3254;13.9911;0;0;0;25.3046;0
5798.8;40.9469;13.3589;13.9059;0;0;0;25.3127;0
5812.1;40.8866;13.49;14.2539;0;0;0;25.2069;0
5825.4;40.8265;13.4648;14.1398;0;0;0;25.2226;0
5838.7;40.7666;13.4973;14.0971;0;0;0;25.2196;0
5852;40.7068;13.49;14.0199;0;0;0;25.2256;0
5865.3;40.6473;13.6156;14.1392;0;0;0;25.1799;0
5878.6;40.5879;13.65;14.1631;0;0;0;25.1593;0
5891.9;40.5286;13.6403;14.3532;0;0;0;25.095;0
5905.2;40.4696;13.6288;14.2419;0;0;0;25.11;0
5918.5;40.4107;13.7625;14.05;0;0;0;25.1462;0
5931.8;40.352;13.8;14.1215;0;0;0;25.1131;0
5945.1;40.2934;13.8222;14.173;0;0;0;25.0852;0
5958.4;40.235;13.8165;14.253;0;0;0;25.0498;0
5971.7;40.1768;13.8303;14.2927;0;0;0;25.025;0
5985;40.1187;13.9696;14.3354;0;0;0;24.9994;0
5998.3;40.0607;13.97;14.1235;0;0;0;25.0408;0
6011.6;40.0029;13.99;14.0771;0;0;0;25.0386;0
6024.9;39.9453;13.9702;14.1496;0;0;0;25.0051;0
6038.2;39.8878;14.0755;14.1012;0;0;0;25.0034;0
6051.5;39.8304;14.14;14.2112;0;0;0;24.96;0
6064.8;39.7733;14.1436;14.0857;0;0;0;24.9786;0
6078.1;39.7163;14.1486;14.2618;0;0;0;24.9178;0
6091.4;39.6594;14.14;14.4076;0;0;0;24.865;0
6104.7;39.6027;14.2464;14.3193;0;0;0;24.8738;0
6118;39.5463;14.2913;14.2647;0;0;0;24.8738;0
6131.3;39.49;14.2858;14.1298;0;0;0;24.895;0
6144.6;39.434;14.28;13.7519;0;0;0;24.9802;0
6157.9;39.3782;14.3137;14.11;0;0;0;24.8717;0
6171.2;39.3226;14.4243;13.8239;0;0;0;24.9329;0
6184.5;39.2672;14.47;13.9376;0;0;0;24.8888;0
6197.8;39.2119;14.4308;14.0865;0;0;0;24.8355;0
6211.1;39.1569;14.43;13.7543;0;0;0;24.9089;0
6224.4;39.1021;14.514;13.8147;0;0;0;24.879;0
6237.7;39.0474;14.5909;13.8424;0;0;0;24.8577;0
6251;38.9931;14.61;13.6159;0;0;0;24.9035;0
6264.3;38.9391;16.432;13.4822;0;0;0;24.925;0
6277.6;38.8852;15.4676;13.6251;0;0;0;24.8737;0
6290.9;38.5972;15.1321;12.3258;0;591.658;0.00601773;24.9594;0
6304.2;37.4636;15.9344;8.81243;0;1556.98;0.01726;24.8202;0
6317.5;35.136;16.0976;1.0448;0;2286.52;0.0286635;24.8424;0
6330.8;32.0347;15.6493;-8.37451;0;2305.06;0.0335748;24.9505;0
6344.1;28.7654;14.8632;-16.3801;0;1967.24;0.0337721;24.9102;0
6357.4;25.6285;14.2288;-22.6129;0;1608.54;0.0336764;24.7669;0
6370.7;22.8098;13.6508;-27.8845;0;1285.93;0.0335085;24.72;0
6384;20.4802;13.2416;-32.7176;0;1008.9;0.0332645;24.8714;0
6397.3;18.6809;13.0337;-35.5833;0;779.685;0.0329514;24.7655;0
6410.6;17.33;12.7631;-38.3859;0;627.064;0.0327701;24.835;0
6423.9;16.3014;12.7194;-40.2596;0;492.478;0.0328127;24.8048;0
6437.2;15.4949;12.5823;-41.735;0;401.813;0.0329251;24.7789;0
6450.5;14.8495;12.5721;-42.5611;0;313.942;0.0328992;24.6784;0
6463.8;14.3317;12.58;-43.5793;0;240.335;0.0327447;24.7114;0
6477.1;13.9213;12.5647;-44.0815;0;184.749;0.0325012;24.6732;0
6490.4;13.6038;12.5749;-44.3941;0;138.696;0.0321723;24.6426;0
6503.7;13.3666;12.5706;-44.8075;0;106.609;0.0319629;24.6735;0
6517;13.1964;12.5737;-44.9108;0;83.4822;0.0319967;24.6507;0
6530.3;13.0807;12.55;-45.0203;0;71.4448;0.0321273;24.6471;0
6543.6;13.0077;12.5548;-45.1807;0;60.9388;0.0321102;24.6702;0
6556.9;12.9649;12.5867;-45.1248;0;50.6681;0.0319794;24.6451;0
6570.2;12.9408;12.5679;-44.8987;0;50.0217;0.0320089;24.5782;0
6583.5;12.927;12.54;-44.9984;0;52.3117;0.0322566;24.5974;0
6596.8;12.9176;12.5505;-44.9666;0;50.0052;0.0325166;24.5845;0
6610.1;12.9104;12.5637;-45.1475;0;47.3876;0.0326283;24.6292;0
6623.4;12.9047;12.6584;-44.9898;0;33.6628;0.0326241;24.592;0
6636.7;12.9012;12.72;-45.0002;0;22.9746;0.0302543;24.6095;0
6650;12.908;12.7229;-45.1818;0;16.704;0.0215367;24.6821;0
6650;12.908;12.7229;-45.1818;0;16.704;0.0215367;24.6821;0
