Time.y;nonCondensing.T_Out;nonCondensing.T_Inlet;nonCondensing.Qdot_Environment;nonCondensing.Qdot_in;nonCondensing.Qdot_Delivered;nonCondensing.mdot_water;nonCondensing.T_amb;nonCondensing.ControlConstant
458.4;57.9457;20;285.491;47190.6;38882.2;0.244554;20;0.849439
459.6;57.9457;20;285.491;47190.6;38882.3;0.244554;20;0.84944
460.8;57.9458;20;285.492;47190.7;38882.3;0.244554;20;0.849441
462;57.9459;20;285.492;47190.8;38882.4;0.244554;20;0.849442
463.2;57.9459;20;285.493;47190.8;38882.5;0.244554;20;0.849443
464.4;57.946;20;285.493;47190.9;38882.5;0.244554;20;0.849444
465.6;57.946;20;285.493;47190.9;38882.6;0.244554;20;0.849446
466.8;57.9461;20;285.494;47191;38882.6;0.244554;20;0.849447
468;57.9461;20;285.494;47191.1;38882.7;0.244554;20;0.849448
469.2;57.9462;20;285.495;47191.1;38882.7;0.244554;20;0.849449
470.4;57.9462;20;285.495;47191.2;38882.8;0.244554;20;0.84945
471.6;57.9463;20;285.495;47191.3;38882.8;0.244554;20;0.849451
472.8;57.9463;20;285.496;47191.3;38882.9;0.244554;20;0.849452
474;57.9464;20;285.496;47191.4;38882.9;0.244554;20;0.849454
475.2;57.9464;20;285.497;47191.5;38883;0.244554;20;0.849455
476.4;57.9465;20;285.497;47191.5;38883;0.244554;20;0.849456
477.6;57.9465;20;285.497;47191.6;38883.1;0.244554;20;0.849457
478.8;57.9466;20;285.498;47191.6;38883.1;0.244554;20;0.849458
480;57.9466;20;285.498;47191.7;38883.2;0.244554;20;0.849459
481.2;57.9467;20;285.498;47191.8;38883.3;0.244554;20;0.84946
482.4;57.9467;20;285.499;47191.8;38883.3;0.244554;20;0.849462
483.6;57.9468;20;285.499;47191.9;38883.4;0.244554;20;0.849463
484.8;57.9468;20;285.5;47192;38883.4;0.244554;20;0.849464
486;57.9469;20;285.5;47192;38883.5;0.244554;20;0.849465
487.2;57.9469;20;285.5;47192.1;38883.5;0.244554;20;0.849466
488.4;57.947;20;285.501;47192.2;38883.6;0.244554;20;0.849467
489.6;57.947;20;285.501;47192.2;38883.6;0.244554;20;0.849468
490.8;57.9471;20;285.501;47192.3;38883.7;0.244554;20;0.849469
492;57.9471;20;285.502;47192.3;38883.7;0.244554;20;0.849471
493.2;57.9472;20;285.502;47192.4;38883.8;0.244554;20;0.849472
494.4;57.9472;20;285.503;47192.5;38883.8;0.244554;20;0.849473
495.6;57.9473;20;285.503;47192.5;38883.9;0.244554;20;0.849474
496.8;57.9473;20;285.503;47192.6;38883.9;0.244554;20;0.849475
498;57.9474;20;285.504;47192.7;38884;0.244554;20;0.849476
499.2;57.9474;20;285.504;47192.7;38884;0.244554;20;0.849477
500.4;57.9475;20;285.505;47192.8;38884.1;0.244554;20;0.849478
501.6;57.9475;20;285.505;47192.8;38884.1;0.244554;20;0.84948
502.8;57.9476;20;285.505;47192.9;38884.2;0.244554;20;0.849481
504;57.9476;20;285.506;47193;38884.2;0.244554;20;0.849482
505.2;57.9477;20;285.506;47193;38884.3;0.244554;20;0.849483
506.4;57.9477;20;285.506;47193.1;38884.3;0.244554;20;0.849484
507.6;57.9478;20;285.507;47193.1;38884.4;0.244554;20;0.849485
508.8;57.9478;20;285.507;47193.2;38884.4;0.244554;20;0.849486
510;57.9479;20;285.508;47193.3;38884.5;0.244554;20;0.849487
511.2;57.9479;20;285.508;47193.3;38884.5;0.244554;20;0.849488
512.4;57.948;20;285.508;47193.4;38884.6;0.244554;20;0.84949
513.6;57.948;20;285.509;47193.5;38884.6;0.244554;20;0.849491
514.8;57.9481;20;285.509;47193.5;38884.7;0.244554;20;0.849492
516;57.9481;20;285.509;47193.6;38884.8;0.244554;20;0.849493
517.2;57.9482;20;285.51;47193.6;38884.8;0.244554;20;0.849494
518.4;57.9482;20;285.51;47193.7;38884.9;0.244554;20;0.849495
519.6;57.9483;20;285.511;47193.8;38884.9;0.244554;20;0.849496
520.8;57.9483;20;285.511;47193.8;38885;0.244554;20;0.849497
522;57.9484;20;285.511;47193.9;38885;0.244554;20;0.849499
523.2;57.9484;20;285.512;47194;38885.1;0.244554;20;0.8495
524.4;57.9485;20;285.512;47194;38885.1;0.244554;20;0.849501
525.6;57.9485;20;285.512;47194.1;38885.2;0.244554;20;0.849502
526.8;57.9486;20;285.513;47194.1;38885.2;0.244554;20;0.849503
528;57.9486;20;285.513;47194.2;38885.3;0.244554;20;0.849504
529.2;57.9487;20;285.514;47194.3;38885.3;0.244554;20;0.849505
530.4;57.9487;20;285.514;47194.3;38885.4;0.244554;20;0.849506
531.6;57.9488;20;285.514;47194.4;38885.4;0.244554;20;0.849507
532.8;57.9488;20;285.515;47194.4;38885.5;0.244554;20;0.849508
534;57.9489;20;285.515;47194.5;38885.5;0.244554;20;0.84951
535.2;57.9489;20;285.515;47194.6;38885.6;0.244554;20;0.849511
536.4;57.949;20;285.516;47194.6;38885.6;0.244554;20;0.849512
537.6;57.949;20;285.516;47194.7;38885.7;0.244554;20;0.849513
538.8;57.9491;20;285.517;47194.8;38885.7;0.244554;20;0.849514
540;57.9491;20;285.517;47194.8;38885.8;0.244554;20;0.849515
541.2;57.9492;20;285.517;47194.9;38885.8;0.244554;20;0.849516
542.4;57.9492;20;285.518;47194.9;38885.9;0.244554;20;0.849517
543.6;57.9493;20;285.518;47195;38885.9;0.244554;20;0.849518
544.8;57.9493;20;285.518;47195.1;38886;0.244554;20;0.84952
546;57.9494;20;285.519;47195.1;38886;0.244554;20;0.849521
547.2;57.9494;20;285.519;47195.2;38886.1;0.244554;20;0.849522
548.4;57.9495;20;285.52;47195.2;38886.1;0.244554;20;0.849523
549.6;57.9495;20;285.52;47195.3;38886.2;0.244554;20;0.849524
550.8;57.9496;20;285.52;47195.4;38886.2;0.244554;20;0.849525
552;57.9496;20;285.521;47195.4;38886.3;0.244554;20;0.849526
553.2;57.9497;20;285.521;47195.5;38886.3;0.244554;20;0.849527
554.4;57.9497;20;285.521;47195.5;38886.4;0.244554;20;0.849528
555.6;57.9498;20;285.522;47195.6;38886.4;0.244554;20;0.849529
556.8;57.9498;20;285.522;47195.7;38886.5;0.244554;20;0.849531
558;57.9499;20;285.522;47195.7;38886.5;0.244554;20;0.849532
559.2;57.9499;20;285.523;47195.8;38886.6;0.244554;20;0.849533
560.4;57.95;20;285.523;47195.9;38886.6;0.244554;20;0.849534
561.6;57.95;20;285.524;47195.9;38886.7;0.244554;20;0.849535
562.8;57.9501;20;285.524;47196;38886.7;0.244554;20;0.849536
564;57.9501;20;285.524;47196;38886.8;0.244554;20;0.849537
565.2;57.9502;20;285.525;47196.1;38886.8;0.244554;20;0.849538
566.4;57.9502;20;285.525;47196.2;38886.9;0.244554;20;0.849539
567.6;57.9503;20;285.525;47196.2;38886.9;0.244554;20;0.84954
568.8;57.9503;20;285.526;47196.3;38887;0.244554;20;0.849542
570;57.9504;20;285.526;47196.3;38887;0.244554;20;0.849543
571.2;57.9504;20;285.527;47196.4;38887.1;0.244554;20;0.849544
572.4;57.9505;20;285.527;47196.5;38887.1;0.244554;20;0.849545
573.6;57.9505;20;285.527;47196.5;38887.2;0.244554;20;0.849546
574.8;57.9506;20;285.528;47196.6;38887.2;0.244554;20;0.849547
576;57.9506;20;285.528;47196.6;38887.3;0.244554;20;0.849548
577.2;57.9507;20;285.528;47196.7;38887.3;0.244554;20;0.849549
578.4;57.9507;20;285.529;47196.8;38887.4;0.244554;20;0.84955
579.6;57.9508;20;285.529;47196.8;38887.4;0.244554;20;0.849551
580.8;57.9508;20;285.53;47196.9;38887.5;0.244554;20;0.849553
582;57.9509;20;285.53;47197;38887.5;0.244554;20;0.849554
583.2;57.9509;20;285.53;47197;38887.6;0.244554;20;0.849555
584.4;57.951;20;285.531;47197.1;38887.6;0.244554;20;0.849556
585.6;57.951;20;285.531;47197.1;38887.7;0.244554;20;0.849557
586.8;57.9511;20;285.531;47197.2;38887.7;0.244554;20;0.849558
588;57.9511;20;285.532;47197.3;38887.8;0.244554;20;0.849559
589.2;57.9512;20;285.532;47197.3;38887.8;0.244554;20;0.84956
590.4;57.9512;20;285.532;47197.4;38887.9;0.244554;20;0.849561
591.6;57.9513;20;285.533;47197.4;38887.9;0.244554;20;0.849562
592.8;57.9513;20;285.533;47197.5;38888;0.244554;20;0.849564
594;57.9514;20;285.534;47197.6;38888;0.244554;20;0.849565
595.2;57.9514;20;285.534;47197.6;38888.1;0.244554;20;0.849566
596.4;57.9515;20;285.534;47197.7;38888.1;0.244554;20;0.849567
597.6;57.9515;20;285.535;47197.7;38888.2;0.244554;20;0.849568
598.8;57.9515;20;285.535;47197.8;38888.2;0.244554;20;0.849569
600;57.9516;20;285.535;47197.9;38888.3;0.244554;20;0.84957
600;57.9516;20;285.535;47197.9;38888.3;0.244554;20;0.84957
