Time.y;nonCondensing.T_Out;nonCondensing.T_Inlet;nonCondensing.Qdot_Environment;nonCondensing.Qdot_in;nonCondensing.Qdot_Delivered;nonCondensing.mdot_water;nonCondensing.T_amb;nonCondensing.ControlConstant
3355.85;9.7697;9.53385;-56.9204;0;56.5354;0.0572103;24.6462;0
3365.8;9.77342;9.54;-56.7161;0;55.6475;0.0568986;24.5932;0
3375.76;9.77538;9.54508;-56.7342;0;54.6024;0.0565856;24.6002;0
3385.72;9.77612;9.64453;-56.7607;0;31.1385;0.0564779;24.6128;0
3395.68;9.77667;9.53322;-56.8953;0;57.7713;0.0566351;24.6636;0
3405.64;9.77892;9.54;-56.5114;0;56.8839;0.0568232;24.5618;0
3415.59;9.78641;9.55125;-56.5462;0;56.0316;0.056868;24.57;0
3425.55;9.79717;9.56148;-56.7955;0;56.1273;0.0568343;24.6356;0
3435.51;9.80197;9.5566;-56.9542;0;58.5172;0.0569186;24.6766;0
3445.47;9.80029;9.52489;-56.9151;0;65.7416;0.0569726;24.66;0
3455.43;9.79613;9.53148;-56.9012;0;63.3557;0.0571336;24.6538;0
3465.38;9.79184;9.54;-56.9613;0;60.2823;0.0571274;24.6687;0
3475.34;9.78782;9.54789;-56.779;0;57.3233;0.0570208;24.6211;0
3485.3;9.78524;9.64608;-56.8042;0;33.1254;0.0568106;24.6354;0
3495.26;9.78479;9.6514;-56.7668;0;31.7188;0.0567527;24.6403;0
3505.22;9.78776;9.60405;-56.7751;0;43.7768;0.0568731;24.6516;0
3515.17;9.79652;9.62449;-56.8196;0;40.9776;0.0568515;24.6755;0
3525.13;9.81021;9.70044;-56.6445;0;26.1497;0.0568526;24.6426;0
3535.09;9.8244;9.73727;-56.5717;0;20.7324;0.0567879;24.6491;0
3545.05;9.83761;9.73632;-56.4213;0;24.181;0.0569764;24.6376;0
3555.01;9.85392;9.74004;-56.835;0;27.1147;0.0568243;24.7699;0
3564.96;9.87736;9.75357;-56.4497;0;29.4411;0.0567615;24.6916;0
3574.92;9.90551;9.75;-56.4391;0;36.8846;0.0566059;24.7052;0
3584.88;9.93186;9.75;-56.4178;0;43.2981;0.0568208;24.711;0
3594.84;9.95254;9.75;-56.4076;0;48.2435;0.0568489;24.716;0
3604.8;9.96766;9.74;-56.3251;0;54.1909;0.0568095;24.698;0
3614.75;9.97772;9.74;-56.4141;0;56.3401;0.0565643;24.7229;0
3624.71;9.98334;9.74763;-56.4429;0;55.7759;0.0564738;24.7319;0
3634.67;9.98524;9.78;-56.4543;0;48.6942;0.0566234;24.7366;0
3644.63;9.98533;9.75876;-56.195;0;54.0308;0.0569159;24.67;0
3654.59;9.98504;9.74195;-56.337;0;58.4515;0.0573877;24.708;0
3664.54;9.98563;9.77031;-56.6554;0;51.9844;0.0576213;24.7934;0
3674.5;9.98702;9.75166;-56.4243;0;56.9293;0.0577284;24.7341;0
3684.46;9.9887;9.77693;-56.448;0;50.9529;0.0574241;24.7434;0
3694.42;9.99051;9.75;-56.251;0;57.6268;0.0571834;24.6916;0
3704.38;9.99239;9.76416;-56.2929;0;54.6806;0.0571812;24.7042;0
3714.33;9.99412;9.75889;-56.3607;0;56.5175;0.0573407;24.7244;0
3724.29;9.99535;9.76294;-56.3905;0;56.0305;0.057539;24.7327;0
3734.25;9.99658;9.78;-56.4541;0;52.0738;0.0573846;24.7525;0
3744.21;9.99811;9.79;-56.2981;0;50.0213;0.0573652;24.7142;0
3754.17;10;9.76777;-56.3404;0;55.6866;0.0572239;24.7283;0
3764.12;11.7651;9.78292;-49.8149;26254.1;474.828;0.0571721;24.7535;0.708
3774.08;24.4982;9.78973;-7.67514;14759.8;3507.41;0.0569122;24.7365;0.398032
3784.04;32.6775;9.78347;10.5286;11696.3;5457.04;0.0568881;24.7731;0.315418
3794;39.0343;9.77998;18.3523;10384.3;6999.92;0.0571069;24.7867;0.280037
3803.96;43.9455;9.77971;21.9653;11331;8235.62;0.0575294;24.7554;0.305566
3813.91;47.7191;9.79305;25.8894;13226.1;9175.89;0.0577426;24.8154;0.356671
3823.87;50.6208;9.78624;31.7018;14372.3;9869.76;0.0576853;24.7762;0.387581
3833.83;52.8651;9.78;36.6985;14423.7;10373.4;0.057462;24.8555;0.388967
3843.79;54.6082;9.78;40.4327;14063.8;10747.8;0.0572211;24.7932;0.379263
3853.75;55.9606;9.79;42.2925;13922.2;11045.4;0.0570954;24.7934;0.375443
3863.7;57.0059;9.79901;43.5639;14064.5;11253.1;0.0568922;24.7634;0.379281
3873.66;57.8117;9.79;44.5166;14286.6;11405.4;0.0566838;24.8083;0.38527
3883.62;58.4339;9.8092;45.4927;14380.5;11497.9;0.0564349;24.86;0.387803
3893.58;58.9154;9.81578;46.6121;14390.1;11602.6;0.0563977;24.8265;0.388061
3903.54;59.2884;9.78821;47.4041;14376.1;11706.3;0.0564417;24.7943;0.387685
3913.49;59.5773;9.79502;47.79;14372.8;11768.2;0.0564186;24.8002;0.387594
3923.45;59.8006;9.79817;47.9052;14396.9;11808.5;0.0563625;24.845;0.388246
3933.41;59.973;9.83863;48.3576;14437.4;11837.1;0.0563504;24.7972;0.389338
3943.37;60.1056;9.8;48.4583;14477.8;11890;0.0564093;24.8368;0.390426
3953.33;60.2083;9.8;48.7684;14487.1;11917.8;0.0564262;24.8065;0.390679
3963.28;60.2879;9.82095;49.0751;14461.2;11912.2;0.056334;24.7619;0.389978
3973.24;60.3497;9.80877;49.0259;14465.4;11931.1;0.0563411;24.8003;0.390091
3983.2;60.3974;9.808;49.3369;14466.1;11936.6;0.0563127;24.7367;0.390111
3993.16;60.4341;9.82;49.1889;14478.8;11945.6;0.056328;24.7916;0.390454
4003.12;60.4624;9.82628;48.9836;14484.8;11955;0.0563478;24.8612;0.390616
4013.07;60.4843;9.82691;49.0379;14481.5;11957.3;0.0563347;24.8589;0.390527
4023.03;60.5014;9.82;49.1291;14467.2;11950.9;0.0562778;24.8444;0.390141
4032.99;60.5152;9.8468;49.5898;14429.5;11914.2;0.0561193;24.7299;0.389124
4042.95;60.526;9.82;49.367;14424.3;11917.4;0.0560931;24.7925;0.388984
4052.91;60.5343;9.82;49.2711;14427.3;11931.3;0.0561492;24.8203;0.389065
4062.86;60.5407;9.80848;49.5615;14428;11926.8;0.0561083;24.745;0.389083
4072.82;60.5454;9.84;49.2955;14442.1;11931.4;0.0561596;24.8152;0.389465
4082.78;60.5486;9.83927;49.2169;14463.8;11948.1;0.0562335;24.8389;0.390049
4092.74;60.5503;9.82246;48.9909;14514.8;11996.9;0.0564427;24.9;0.391423
4102.7;60.5517;9.83435;49.3614;14506.6;11988.6;0.0564152;24.8048;0.391205
4112.65;60.5528;9.83885;49.2893;14502.7;11983.6;0.0563955;24.8258;0.391099
4122.61;60.554;9.86796;49.1684;14485.7;11964.7;0.0563376;24.8604;0.39064
4132.57;60.5549;9.8457;48.9644;14478.4;11964.6;0.0563114;24.9176;0.390443
4142.53;60.5561;9.85528;49.0617;14443.6;11934.6;0.0561795;24.8952;0.389504
4152.49;60.5574;9.84324;49.086;14424.5;11923.5;0.0561126;24.889;0.38899
4162.44;60.5585;9.83;49.0473;14408.4;11914.1;0.0560525;24.9;0.388554
4172.4;60.5595;9.83801;48.9789;14399.1;11904.1;0.056013;24.916;0.388305
4182.36;60.56;9.8612;49.0064;14417.9;11914.3;0.0560864;24.9108;0.388812
4192.32;60.5596;9.86561;48.9493;14467.8;11955.7;0.0562864;24.928;0.390157
4202.28;60.5585;9.84;49.0183;14514.2;12001.4;0.0564744;24.91;0.391409
4212.23;60.5579;9.83884;49.2328;14497.6;11987.8;0.0564095;24.8523;0.39096
4222.19;60.558;9.86397;49.1226;14461.1;11951.1;0.0562647;24.879;0.389976
4232.15;60.5585;9.84567;49.1341;14434;11932.2;0.0561548;24.8785;0.389245
4242.11;60.5593;9.83036;49.0925;14401.5;11908;0.0560234;24.8875;0.38837
4252.07;60.5605;9.86;49.203;14360.1;11865.6;0.0558553;24.8602;0.387251
4262.02;60.5616;9.89116;48.9528;14353.6;11853.7;0.0558324;24.9306;0.387076
4271.98;60.5617;9.84018;49.08;14397.6;11904.2;0.0560135;24.9;0.388264
4281.94;60.561;9.87373;49.0099;14443.3;11937.7;0.0562092;24.92;0.389497
4291.9;60.5606;9.86367;48.9139;14441.2;11940;0.0562092;24.9453;0.38944
4301.86;60.5608;9.87;48.8568;14404.8;11906.4;0.056058;24.961;0.388457
4311.81;60.5613;9.88;48.5609;14379.9;11885;0.0559676;25.04;0.387787
4321.77;60.5619;9.87544;48.981;14356.6;11865.4;0.0558695;24.9282;0.387157
4331.73;60.5624;9.8818;49.0754;14357.5;11864.6;0.0558725;24.9064;0.387184
4341.69;60.5625;9.87917;48.9226;14375.6;11881.6;0.0559497;24.9477;0.38767
4351.65;60.5621;9.88;48.8836;14403.5;11905.8;0.0560649;24.96;0.388422
4361.6;60.5611;9.87132;48.9557;14449.4;11949.2;0.0562606;24.9393;0.389661
4371.56;60.5599;9.89625;49.0389;14469.8;11957.9;0.0563307;24.9169;0.390211
4381.52;60.5584;9.9;48.6909;14509.6;11991.7;0.0564957;25.0094;0.391284
4391.48;60.5577;9.90608;48.9115;14478.4;11962.4;0.0563651;24.9526;0.390443
4401.44;60.5577;9.89709;49.2197;14438.6;11932.9;0.0562162;24.8751;0.38937
4411.39;60.5585;9.90465;49.0865;14381.8;11883.7;0.0559919;24.9114;0.387839
4421.35;60.559;9.88;49.2731;14389.3;11898.6;0.0560342;24.8619;0.388039
4431.31;60.5592;9.9031;49.0401;14404.9;11905.9;0.056094;24.9242;0.388461
4441.27;60.559;9.89268;48.9099;14423.2;11923.9;0.0561673;24.96;0.388955
4451.23;60.559;9.88;49.2652;14404.3;11910.1;0.0560886;24.8655;0.388445
4461.18;60.5594;9.9;49.2133;14389.3;11894.5;0.0560369;24.8794;0.388041
4471.14;60.5595;9.9;49.2704;14391.6;11894.8;0.056038;24.8648;0.388101
4481.1;60.5592;9.906;49.2802;14413.7;11914.3;0.0561369;24.864;0.388698
4491.06;60.5589;9.92981;48.9661;14423.2;11915.9;0.056171;24.9494;0.388954
4501.02;60.5585;9.92;49.3486;14425.1;11920.7;0.0561834;24.8502;0.389004
4510.97;60.5587;9.91659;49.3256;14401.6;11901.8;0.0560904;24.8566;0.388371
4520.93;60.5587;9.92023;49.2074;14397.8;11901.9;0.0560946;24.8891;0.388268
4530.89;60.5594;9.93407;49.2207;14356;11861.6;0.0559192;24.887;0.387143
4540.85;60.5601;9.93152;49.1997;14337.5;11847.1;0.0558471;24.8961;0.386643
4550.81;60.561;9.91065;49.0437;14321.7;11839.7;0.0557883;24.9368;0.386216
4560.76;60.5614;9.91255;49.1384;14334.2;11851.3;0.0558448;24.9098;0.386555
4570.72;60.5617;9.94;49.4033;14329.3;11840.2;0.0558222;24.84;0.386422
4580.68;60.5623;9.93787;49.1755;14308.3;11821.8;0.0557326;24.9015;0.385855
4590.64;60.5626;9.94;49.0881;14318.9;11830.7;0.0557764;24.9279;0.386142
4600.6;60.5625;9.93128;49.1222;14341.5;11853.5;0.0558747;24.9206;0.386751
4610.55;60.5616;9.93554;48.9669;14382.8;11889.1;0.0560482;24.9611;0.387864
4620.51;60.5612;9.93659;49.4044;14373.2;11880.3;0.056008;24.8451;0.387607
4630.47;60.5607;9.92;49.3575;14379.7;11889.7;0.0560347;24.8544;0.387781
4640.43;54.9625;9.91809;29.083;0;10591;0.0561155;24.9019;0
4650.39;45.9131;9.94129;2.14344;0;8494.69;0.05636;24.749;0
4660.34;36.9258;9.94552;-19.3493;0;6384.18;0.0564734;24.7762;0
4670.3;28.4743;9.95698;-35.1007;0;4354.15;0.0561192;24.8877;0
4680.26;21.4377;9.95087;-45.1862;0;2678.22;0.0556458;24.9357;0
4690.22;16.4097;9.95;-50.719;0;1492.79;0.0551532;24.8797;0
4700.18;13.3017;9.95;-53.652;0;771.977;0.05497;24.859;0
4710.13;11.614;9.95777;-55.1753;0;380.441;0.0548232;24.8822;0
4720.09;10.7939;9.96364;-56.0776;0;190.301;0.0547011;24.9527;0
4730.05;10.4304;9.98367;-56.1467;0;102.664;0.0548429;24.9053;0
4740.01;10.283;9.95005;-56.7856;0;76.599;0.0549055;25.0499;0
4749.97;10.228;9.97707;-56.7392;0;57.9265;0.0550893;25.0326;0
4759.92;10.2111;9.95641;-56.8253;0;58.6018;0.0549151;25.0533;0
4769.88;10.2078;9.96;-56.6328;0;57.0188;0.0549147;25.0018;0
4779.84;10.2085;9.9484;-56.5079;0;59.7053;0.0547829;24.9684;0
4789.8;10.2096;9.96401;-56.647;0;56.379;0.0547948;25.005;0
4799.76;10.2098;9.98837;-56.7842;0;50.8539;0.0548165;25.0438;0
4809.71;10.2093;9.97479;-56.7156;0;53.8946;0.0548456;25.0284;0
4819.67;10.2096;9.96557;-56.8098;0;56.1416;0.0549096;25.0561;0
4829.63;10.2116;9.9863;-56.7246;0;51.7422;0.0548159;25.0349;0
4839.59;10.2145;9.99804;-56.6782;0;49.803;0.0549051;25.0251;0
4849.55;10.2176;9.99485;-56.7769;0;51.2222;0.0548748;25.0542;0
4859.5;10.22;9.99835;-56.764;0;50.7998;0.0547075;25.0533;0
4869.46;10.2222;9.98689;-56.6576;0;53.7008;0.0544766;25.0284;0
4879.42;10.2248;9.99527;-56.7683;0;52.2821;0.054365;25.0579;0
4889.38;10.2277;9.96622;-56.7399;0;59.7436;0.0545287;25.0517;0
4899.34;10.2301;9.98776;-56.7207;0;55.4278;0.054576;25.0467;0
4909.29;10.2314;9.97863;-56.4492;0;57.8693;0.0546297;24.9743;0
4919.25;10.2316;9.97748;-56.5945;0;58.2671;0.0547212;25.0137;0
4929.21;10.2311;9.99;-56.3879;0;55.4232;0.0548613;24.9614;0
4939.17;10.2306;10.01;-56.4579;0;50.8786;0.0550413;24.9822;0
4949.13;10.2311;10.0071;-56.4796;0;51.6677;0.0550551;24.9917;0
4959.08;10.2332;10.0003;-56.5957;0;53.1668;0.0544763;25.0261;0
4969.04;10.2393;9.99;-56.5805;0;50.6468;0.0484885;25.0265;0
4979;10.252;10.0067;-56.2209;0;37.6778;0.0366515;24.9433;0
4979;10.252;10.0067;-56.2209;0;37.6778;0.0366515;24.9433;0
