time	GasIn	Tout
1543	6783.68	310.88
1544	6721.99	310.91
1545	6660.3	310.92
1546	6721.99	310.92
1547	6721.99	310.94
1548	6721.99	310.93
1549	6586.27	310.92
1550	6586.27	310.89
1551	6660.3	310.91
1552	6524.58	310.94
1553	6586.27	310.92
1554	6660.3	310.91
1555	6660.3	310.89
1556	6401.2	310.87
1557	6586.27	310.9
1558	7351.24	310.88
1559	6401.2	310.9
1560	6660.3	310.89
1561	6462.89	310.86
1562	6845.37	310.88
1564	6586.27	310.91
1565	6586.27	310.89
1566	6660.3	310.94
1567	6783.68	310.86
1568	6462.89	310.86
1569	6586.27	310.9
1570	6462.89	310.89
1571	6277.82	310.86
1572	6586.27	310.92
1573	6721.99	310.9
1574	6660.3	310.92
1575	6401.2	310.94
1576	6586.27	310.91
1577	6660.3	310.95
1578	6142.09	310.89
1579	6586.27	310.93
1580	6524.58	310.95
1581	6462.89	310.9
1582	6660.3	310.96
1583	6721.99	310.91
1584	6524.58	310.93
1585	6660.3	310.94
1586	6586.27	310.94
1587	6586.27	310.93
1589	6586.27	310.92
1590	6660.3	310.85
1591	6660.3	310.89
1592	6660.3	310.94
1593	6783.68	310.91
1594	6660.3	310.91
1595	6586.27	310.89
1596	6721.99	310.91
1597	6586.27	310.92
1598	6721.99	310.92
1599	6660.3	310.88
1600	6524.58	310.89
1601	6277.82	310.9
1602	6462.89	310.89
1603	6524.58	310.93
1604	6586.27	310.88
1605	6721.99	310.88
1606	6660.3	310.9
1607	6721.99	310.91
1608	6586.27	310.92
1609	6586.27	310.92
1610	6660.3	310.9
1611	6660.3	310.91
1612	6524.58	310.89
1614	6660.3	310.94
1615	6462.89	310.93
1616	6524.58	310.93
1617	6339.51	310.9
1618	6524.58	310.95
1619	6660.3	310.92
1620	6586.27	310.95
1621	6586.27	310.92
1622	6586.27	310.91
1623	6586.27	310.93
1624	6660.3	310.9
1625	6660.3	310.89
1626	6660.3	310.89
1627	7030.45	310.88
1628	6721.99	310.92
1629	6462.89	310.87
1630	6660.3	310.91
1631	6721.99	310.9
1632	6721.99	310.94
1633	6586.27	310.86
1634	7030.45	310.9
1635	6586.27	310.88
1636	6783.68	310.94
1638	6660.3	310.89
1639	6660.3	310.9
1640	6660.3	310.85
1641	7289.55	310.89
1642	6783.68	310.88
1643	6660.3	310.9
1644	6586.27	310.86
1645	6524.58	310.89
1646	6524.58	310.86
1647	6339.51	310.83
1648	3353.65	310.83
1649	2218.54	310.84
1650	1576.95	310.86
1651	873.67	311.72
1652	947.7	314.77
1653	873.67	315.06
1654	0	314
1655	0	313.28
1656	0	312.91
1657	0	312.73
1658	0	312.65
1659	0	312.57
1660	121.04	312.44
1661	0	312.37
1663	0	312.43
1664	0	312.39
1665	121.04	312.42
1666	0	312.44
1667	0	312.44
1668	0	312.41
1669	0	312.42
1670	0	312.41
1671	0	312.38
1672	0	312.37
1673	0	312.31
1674	0	312.28
1675	0	312.21
1676	0	312.15
1677	0	312.07
1678	0	312
1679	0	311.94
1680	0	311.85
1681	0	311.75
1682	0	311.65
1683	0	311.51
1684	0	311.4
1685	0	311.32
1687	0	311.18
1688	750.29	311.08
1689	0	310.97
1690	750.29	310.9
1691	750.29	310.69
1692	0	310.6
1693	0	310.42
1694	0	310.28
1695	0	310.15
1696	0	309.93
1697	0	309.76
1698	0	309.65
1699	121.04	309.55
1700	0	309.34
1701	0	309.15
1702	0	308.97
1703	0	308.84
1704	0	308.67
1705	0	308.47
1706	0	308.28
1707	0	308.15
1708	0	307.98
1709	0	307.77
1710	0	307.54
1712	0	307.45
1713	0	307.27
1714	0	307.02
1715	0	306.89
1716	0	306.66
1717	0	306.52
1718	0	306.29
1719	0	306.16
1720	244.42	306.01
1721	0	305.83
1722	59.35	305.66
1723	0	305.49
1724	0	305.31
1725	0	305.12
1726	0	304.9
1727	0	304.79
1728	0	304.7
1729	0	304.55
1730	0	304.38
1731	0	304.23
1732	0	304.08
1733	0	303.98
1734	0	303.79
1736	0	303.63
1737	0	303.46
1738	0	303.34
1739	0	303.22
1740	0	303.12
1741	0	302.91
1742	0	302.81
1743	0	302.68
1744	0	302.6
1745	0	302.45
1746	59.35	302.35
1747	121.04	302.16
1748	0	302.11
1749	0	301.98
1750	0	301.89
1751	0	301.76
1752	0	301.62
1753	0	301.49
1754	0	301.45
1755	59.35	301.33
1756	0	301.24
1757	0	301.16
1758	0	301.07
1759	0	300.93
1761	0	300.8
1762	0	300.68
1763	59.35	300.6
1764	0	300.53
1765	0	300.39
1766	0	300.34
1767	0	300.2
1768	0	300.13
1769	0	300.06
1770	565.21	300
1771	0	299.91
1772	0	299.81
1773	0	299.77
1774	0	299.65
1775	0	299.59
1776	0	299.47
1777	0	299.42
1778	0	299.36
1779	0	299.29
1780	0	299.22
1781	0	299.17
1782	0	299.1
1783	0	299.01
1785	0	298.94
1786	0	298.87
1787	0	298.76
1788	0	298.73
1789	0	298.66
1790	688.6	298.6
1791	0	298.55
1792	59.35	298.49
1793	0	298.45
1794	0	298.38
1795	0	298.35
1796	0	298.3
1797	59.35	298.26
1798	121.04	298.18
1799	0	298.09
1800	59.35	298.03
1801	0	298.02
1802	0	297.96
1803	0	297.95
1804	0	297.87
1805	0	297.82
1806	0	297.74
1807	0	297.7
1808	0	297.65
1810	0	297.62
1811	59.35	297.6
1812	0	297.54
1813	0	297.47
1814	0	297.45
1815	244.42	297.41
1816	0	297.39
1817	0	297.3
1818	0	297.28
1819	0	297.26
1820	0	297.22
1821	0	297.18
1822	0	297.12
1823	306.11	297.12
1824	0	297.03
1825	0	296.99
1826	0	296.96
1827	0	296.91
1828	0	296.92
1829	0	296.89
1830	0	296.84
1831	0	296.8
1832	0	296.78
1834	0	296.74
1835	0	296.68
1836	0	296.66
1837	0	296.62
1838	0	296.6
1839	0	296.6
1840	0	296.57
1841	0	296.55
1842	0	296.48
1843	121.04	296.47
1844	0	296.44
1845	0	296.41
1846	59.35	296.39
1847	0	296.35
1848	0	296.33
1849	0	296.3
1850	0	296.27
1851	0	296.26
1852	0	296.22
1853	0	296.2
1854	0	296.2
1855	0	296.17
1856	0	296.16
1857	0	296.13
1859	182.73	296.1
1860	0	296.07
1861	0	296.05
1862	0	296.02
1863	0	296
1864	0	295.98
1865	0	295.96
1866	0	295.98
1867	0	295.94
1868	0	295.9
1869	0	295.89
1870	0	295.88
1871	0	295.86
1872	121.04	295.83
1873	0	295.83
1874	0	295.8
1875	0	295.77
1876	0	295.74
1877	0	295.72
1878	0	295.72
1879	0	295.68
1880	0	295.68
1881	0	295.67
1883	0	295.65
1884	0	295.63
1885	0	295.61
1886	0	295.6
1887	0	295.6
1888	0	295.56
1889	59.35	295.56
1890	0	295.56
1891	0	295.54
1892	0	295.52
1893	0	295.52
1894	121.04	295.5
1895	0	295.47
1896	0	295.48
1897	0	295.45
1898	0	295.43
1899	0	295.43
1900	0	295.42
1901	0	295.4
1902	0	295.39
1903	367.8	295.37
1904	0	295.38
1905	0	295.35
1906	59.35	295.34
1908	0	295.34
1909	0	295.32
1910	0	295.29
1911	0	295.28
1912	0	295.28
1913	0	295.27
1914	0	295.27
1915	0	295.25
1916	0	295.25
1917	244.42	295.23
1918	0	295.23
1919	0	295.21
1920	0	295.21
1921	0	295.19
1922	0	295.2
1923	0	295.19
1924	0	295.16
1925	0	295.18
1926	0	295.16
1927	0	295.15
1928	0	295.15
1929	0	295.12
1930	59.35	295.11
1931	0	295.12
1933	0	295.1
1934	0	295.08
1935	0	295.08
1936	0	295.07
1937	0	295.07
1938	244.42	295.06
1939	0	295.06
1940	0	295.05
1941	0	295.03
1942	182.73	295.01
1943	0	295
1944	0	295.01
1945	0	295.01
1946	0	294.99
1947	0	294.99
1948	503.52	294.98
1949	0	294.99
1950	0	294.99
1951	0	294.98
1952	0	294.96
1953	0	294.94
1954	0	294.94
1955	0	294.93
1957	121.04	294.93
1958	0	294.94
1959	0	294.92
1960	0	294.93
1961	0	294.92
1962	0	294.89
1963	0	294.9
1964	244.42	294.9
1965	0	294.89
1966	59.35	294.87
1967	0	294.84
1968	0	294.86
1969	244.42	294.86
1970	0	294.85
1971	0	294.86
1972	0	294.86
1973	0	294.83
1974	0	294.84
1975	0	294.82
1976	59.35	294.82
1977	0	294.81
1978	0	294.81
1979	59.35	294.8
1980	59.35	294.81
1982	0	294.81
1983	0	294.79
1984	0	294.79
1985	0	294.78
1986	0	294.75
1987	0	294.78
1988	121.04	294.76
1989	0	294.75
1990	0	294.77
1991	0	294.75
1992	0	294.75
1993	0	294.74
1994	0	294.74
1995	0	294.73
1996	0	294.71
1997	0	294.72
1998	0	294.73
1999	0	294.71
2000	0	294.73
2001	0	294.72
2002	182.73	294.7
2003	182.73	294.71
2004	0	294.69
2006	0	294.7
2007	0	294.7
2008	0	294.69
2009	0	294.69
2010	0	294.68
2011	0	294.69
2012	0	294.68
2013	0	294.69
2014	0	294.68
2015	0	294.68
2016	0	294.68
2017	306.11	294.68
2018	306.11	294.68
2019	0	294.67
2020	0	294.65
2021	0	294.65
2022	0	294.65
2023	0	294.65
2024	0	294.64
2025	0	294.64
2026	59.35	294.64
2027	0	294.64
2028	0	294.63
2029	0	294.64
2031	0	294.64
2032	0	294.63
2033	0	294.63
2034	0	294.62
2035	0	294.63
2036	306.11	294.64
2037	0	294.63
2038	0	294.62
2039	0	294.61
2040	0	294.62
2041	0	294.62
2042	0	294.61
2043	0	294.61
2044	0	294.62
2045	0	294.61
2046	0	294.59
2047	0	294.61
2048	0	294.62
2049	0	294.59
2050	0	294.6
2051	0	294.59
2052	0	294.59
2053	0	294.59
2055	0	294.58
2056	0	294.57
2057	0	294.57
2058	0	294.59
2059	0	294.57
2060	0	294.58
2061	0	294.58
2062	0	294.56
2063	182.73	294.56
2064	0	294.56
2065	0	294.58
2066	0	294.56
2067	0	294.56
2068	59.35	294.55
2069	0	294.55
2070	0	294.55
2071	0	294.55
2072	0	294.54
2073	0	294.56
2074	0	294.55
2075	0	294.54
2076	0	294.55
2077	0	294.54
2078	0	294.54
2080	0	294.54
2081	367.8	294.56
2082	0	294.55
2083	0	294.57
2084	0	294.57
2085	0	294.57
2086	0	294.59
2087	0	294.58
2088	0	294.58
2089	0	294.6
2090	0	294.59
2091	0	294.6
2092	0	294.6
2093	0	294.6
2094	0	294.61
2095	0	294.61
2096	0	294.6
2097	0	294.61
2098	59.35	294.61
2099	0	294.61
2100	0	294.62
2101	0	294.65
2102	0	294.68
2104	0	294.76
2105	0	294.82
2106	0	294.85
2107	0	294.88
2108	0	294.91
2109	0	294.92
2110	0	294.92
2111	182.73	294.92
2112	0	294.92
2113	0	294.9
2114	0	294.9
2115	0	294.89
2116	0	294.89
2117	0	294.88
2118	0	294.88
2119	121.04	294.88
2120	0	294.88
2121	0	294.88
2122	0	294.87
2123	244.42	294.85
2124	0	294.87
2125	0	294.86
2126	0	294.88
2127	0	294.85
2129	0	294.87
2130	0	294.87
2131	0	294.86
2132	0	294.87
2133	0	294.86
2134	59.35	294.86
2135	59.35	294.86
2136	0	294.88
2137	0	294.86
2138	59.35	294.88
2139	0	294.87
2140	0	294.85
2141	121.04	294.88
2142	0	294.86
2143	0	294.87
2144	0	294.86
2145	0	294.87
2146	0	294.86
2147	0	294.88
2148	0	294.89
2149	0	294.87
2150	244.42	294.88
2151	0	294.89
2152	0	294.89
2154	0	294.88
2155	0	294.89
2156	0	294.89
2157	0	294.91
2158	0	294.9
2159	182.73	294.91
2160	0	294.89
2161	0	294.91
2162	121.04	294.9
2163	0	294.9
2164	306.11	294.91
2165	0	294.92
2166	0	294.92
2167	0	294.91
2168	0	294.93
2169	0	294.94
2170	0	294.93
2171	0	294.94
2172	0	294.92
2173	0	294.94
2174	0	294.93
2175	0	294.93
2176	121.04	294.94
2178	0	294.94
2179	0	294.93
2180	0	294.93
2181	0	294.96
2182	0	294.87
2183	0	294.76
2184	0	294.72
2185	0	294.77
2186	0	294.95
2187	0	295.1
2188	429.49	295.17
2189	0	295.18
2190	59.35	295.22
2191	0	295.26
2192	0	295.31
2193	0	295.3
2194	0	295.26
2195	0	295.22
2196	0	295.19
2197	0	295.17
2198	0	295.12
2199	0	295.11
2200	0	295.08
2201	0	295.08
2203	0	295.05
2204	0	295.04
2205	0	295.05
2206	0	295.04
2207	0	295.02
2208	0	295.03
2209	0	295.02
2210	121.04	295
2211	0	295.01
2212	0	294.98
2213	429.49	294.88
2214	0	294.72
2215	0	294.64
2216	0	294.61
2217	1132.77	294.6
2218	8116.21	294.64
2219	9572.12	294.71
2220	9127.95	295.14
2221	9572.12	296.86
2222	9954.61	300.14
2223	10077.99	304.64
2224	10213.71	307.96
2225	9954.61	309.5
2227	10016.3	310.37
2228	9769.53	310.92
2229	9633.81	311.25
2230	9325.36	311.45
2231	9448.74	311.37
2232	9387.05	311.01
2233	9510.43	310.59
2234	9831.23	310.34
2235	10077.99	310.2
2236	10337.09	310.12
2237	10583.86	310.16
2238	10719.58	310.24
2239	10337.09	310.35
2240	10657.89	310.46
2241	10583.86	310.49
2242	10657.89	310.49
2243	10657.89	310.46
2244	10966.34	310.46
2245	10966.34	310.43
2246	10966.34	310.46
2247	10966.34	310.46
2248	10842.96	310.45
2249	10904.65	310.49
2250	10904.65	310.54
2252	10904.65	310.59
2253	10966.34	310.62
2254	11225.45	310.63
2255	11102.06	310.64
2256	11102.06	310.66
2257	11410.52	310.68
2258	11287.14	310.7
2259	11287.14	310.67
2260	11163.75	310.75
2261	11102.06	310.78
2262	11348.83	310.81
2263	11102.06	310.84
2264	11028.03	310.87
2265	11102.06	310.88
2266	10781.27	310.84
2267	11287.14	310.81
2268	11163.75	310.86
2269	11225.45	310.85
2270	11287.14	310.83
2271	11163.75	310.83
2272	11225.45	310.84
2273	11225.45	310.86
2274	11287.14	310.88
2275	10583.86	310.87
2277	11102.06	310.9
2278	11287.14	310.91
2279	11102.06	310.9
2280	11225.45	310.94
2281	11102.06	310.9
2282	11102.06	310.9
2283	11102.06	310.88
2284	11225.45	310.88
2285	10583.86	310.89
2286	11287.14	310.88
2287	11102.06	310.85
2288	11410.52	310.86
2289	11225.45	310.86
2290	11348.83	310.87
2326	11546.24	310.88
2327	11102.06	310.89
2328	11287.14	310.92
2329	11287.14	310.92
2330	11102.06	310.96
2331	11287.14	310.97
2332	11225.45	310.98
2333	11225.45	311.01
2334	11102.06	311.04
2335	10966.34	310.98
2336	11102.06	310.98
2337	11163.75	310.89
2338	11225.45	310.87
2339	11028.03	310.83
2340	11225.45	310.75
2341	11225.45	310.7
2342	11348.83	310.73
2343	11410.52	310.7
2344	11546.24	310.68
2345	11546.24	310.75
2346	11348.83	310.8
2347	11225.45	310.78
2349	11607.93	310.79
2350	11348.83	310.66
2351	11348.83	310.47
2352	11546.24	310.49
2353	11854.7	310.53
2354	12052.11	310.53
2355	11731.31	310.5
2356	11731.31	310.52
2357	11793	310.54
2358	11916.39	310.6
2359	11916.39	310.6
2360	11990.42	310.65
2361	11990.42	310.7
2362	12113.8	310.75
2363	11854.7	310.84
2364	11472.21	310.94
2365	11472.21	310.95
2366	11607.93	311.03
2367	11669.62	311.08
2368	11348.83	311.13
2369	11410.52	311.16
2370	11410.52	311.14
2371	11472.21	311.13
2372	11410.52	311.14
2374	11546.24	311.06
2375	11546.24	311.11
2376	11669.62	311.07
2377	11348.83	311
2378	11793	310.94
2379	11669.62	310.98
2380	11854.7	310.89
2381	11854.7	310.92
2382	11669.62	310.96
2383	11669.62	310.96
2384	11731.31	310.98
2385	11546.24	310.99
2386	11472.21	311.02
2387	11607.93	311.06
2388	11669.62	311.11
2389	11163.75	311.11
2390	11472.21	311.12
2391	11669.62	311.1
2392	11990.42	311.09
2393	10904.65	311.1
2394	10904.65	311.11
2395	11410.52	311.12
2396	11348.83	311.08
2398	11410.52	311.08
2399	11410.52	311.12
2400	11546.24	311.14
2401	11472.21	311.1
2402	11410.52	311.13
2403	11410.52	311.1
2404	11607.93	311.17
2405	11472.21	311.14
2406	11348.83	311.12
2407	11348.83	311.16
2408	11410.52	311.15
2409	11287.14	311.16
2410	11348.83	311.17
2411	11472.21	311.21
2412	11348.83	311.18
2413	11225.45	311.17
2414	11348.83	311.19
2415	11410.52	311.21
2416	11546.24	311.26
2417	11163.75	311.3
2418	11102.06	311.3
2419	11163.75	311.32
2420	11028.03	311.38
2421	11163.75	311.4
2423	11102.06	311.42
2424	11287.14	311.4
2425	11225.45	311.4
2426	11163.75	311.43
2427	11028.03	311.44
2428	10904.65	311.06
2429	10966.34	311.07
2430	10842.96	311.05
2431	10842.96	311.06
2432	10781.27	311.09
2433	10904.65	311.08
2434	10719.58	311.05
2435	10781.27	311.11
2436	10842.96	311.13
2437	10842.96	311.07
2438	10904.65	311.07
2439	10904.65	311.06
2440	10842.96	311.04
2441	10966.34	311.03
2442	10781.27	311.06
2443	10842.96	311.05
2444	10719.58	311.04
2445	10842.96	311.06
2446	10781.27	311.01
2448	10719.58	311.01
2449	11028.03	311.03
2450	11163.75	311.02
2451	10842.96	311.03
2452	10904.65	311.03
2453	10781.27	311.04
2454	10842.96	311.01
2455	10904.65	311.03
2456	10842.96	311.04
2457	10583.86	311
2458	10522.17	311.04
2459	10904.65	311.04
2460	10139.68	311.02
2461	10719.58	311.03
2462	10781.27	311.01
2463	10966.34	311
2464	10966.34	311.03
2465	10842.96	311.01
2466	10904.65	311.07
2467	10781.27	310.99
2468	10719.58	311.01
2469	11028.03	310.96
2470	10966.34	311
2472	10904.65	310.99
2473	10719.58	311.02
2474	10904.65	311.02
2475	10842.96	311
2476	10781.27	311.03
2477	10781.27	311.02
2478	10904.65	311.04
2479	10904.65	311.05
2480	10904.65	311.05
2481	11028.03	311.05
2482	10781.27	311.1
2483	10842.96	311.09
2484	10657.89	311.05
2485	11225.45	311.04
2486	10657.89	311.07
2487	11102.06	311.04
2488	10842.96	311.05
2489	10904.65	311.04
2490	10904.65	310.99
2491	10719.58	311.02
2492	11028.03	311.04
2493	11028.03	311.03
2494	11102.06	311
2495	11102.06	310.95
2497	10719.58	310.98
2498	10781.27	310.97
2499	10719.58	310.98
2500	10657.89	310.99
2501	11028.03	310.99
2502	10719.58	310.99
2503	10966.34	311.01
2504	11163.75	310.99
2505	10904.65	311.02
2506	10966.34	311.02
2507	10904.65	311.04
2508	11225.45	311.03
2509	10966.34	311.03
2510	11102.06	311.05
2511	10719.58	311.03
2512	10904.65	311.06
2513	10966.34	311.04
2514	10842.96	311.04
2515	10904.65	311.04
2516	10781.27	311.03
2517	10842.96	311.05
2518	10904.65	311.02
2519	10842.96	311.06
2521	11102.06	311.01
2522	10966.34	311.04
2523	11225.45	311.06
2524	10966.34	311.05
2525	10719.58	311.07
2526	11028.03	311.03
2527	10904.65	311.05
2528	10966.34	311.05
2529	11028.03	310.97
2530	11607.93	311.06
2531	10904.65	311.04
2532	11028.03	311.07
2533	10842.96	311.02
2534	10904.65	311.04
2535	10904.65	311.06
2536	10966.34	311.02
2537	10904.65	311.02
2538	11163.75	311.04
2539	11225.45	311.01
2540	10139.68	310.99
2541	10904.65	310.97
2542	10966.34	310.98
2543	11028.03	310.98
2544	10904.65	310.96
2546	11028.03	310.96
2547	11028.03	310.99
2548	10522.17	311.02
2549	10966.34	310.99
2550	11410.52	310.95
2551	10966.34	310.99
2552	10966.34	311.03
2553	10781.27	311.04
2554	11028.03	311.03
2555	10904.65	311
2556	10966.34	311.01
2557	10966.34	311.01
2558	11028.03	311.01
2559	11163.75	311.01
2560	10966.34	311.03
2561	10904.65	311.04
2562	10966.34	311.03
2563	10966.34	311
2564	11348.83	311.03
2565	10337.09	311.01
2566	10966.34	310.96
2567	10781.27	311.03
2568	10966.34	311.03
2570	10842.96	311.03
2571	10904.65	311
2572	10966.34	311.04
2573	11669.62	311.02
2574	10904.65	311.01
2575	10966.34	311.08
2576	10966.34	311.06
2577	11102.06	311.01
2578	11163.75	311.04
2579	11102.06	311.02
2580	11102.06	311.01
2581	10904.65	311.01
2582	10966.34	311
2583	10966.34	311.02
2584	11028.03	311.01
2585	11028.03	310.95
2586	10904.65	311.02
2587	10781.27	311
2588	10719.58	311.05
2589	10904.65	310.99
2590	10966.34	311.03
2591	11102.06	311.02
2592	10966.34	311.04
2593	10904.65	311.04
2595	10904.65	311.04
2596	11163.75	311.03
2597	10966.34	310.97
2598	11102.06	311
2599	11102.06	311.06
2600	10966.34	310.99
2601	10966.34	310.98
2602	10966.34	310.99
2603	10966.34	311.02
2604	10966.34	310.98
2605	11028.03	310.99
2606	10966.34	311.03
2607	11028.03	311.02
2608	11028.03	311
2609	10904.65	311
2610	10904.65	311
2611	10966.34	311.01
2612	10781.27	311.04
2613	11102.06	311.04
2614	11028.03	311.03
2615	10781.27	311.02
2616	10904.65	311.04
2617	11028.03	311.04
2618	11028.03	311.05
2620	10904.65	311
2621	11102.06	311.04
2622	10904.65	311.01
2623	10904.65	311.01
2624	11028.03	311.01
2625	10904.65	310.98
2626	10966.34	310.98
2627	10966.34	311.02
2628	11472.21	311
2629	10583.86	310.97
2630	10966.34	310.99
2631	10966.34	310.99
2632	11102.06	310.98
2633	10842.96	310.98
2634	10842.96	311
2635	10966.34	310.97
2636	11028.03	310.95
2637	11028.03	310.98
2638	11163.75	310.98
2639	10842.96	310.97
2640	10719.58	310.96
2641	10904.65	310.97
2642	10966.34	310.95
2644	11028.03	310.96
2645	11102.06	310.98
2646	11163.75	310.95
2647	11163.75	310.94
2648	10966.34	310.98
2649	11028.03	310.95
2650	11102.06	310.94
2651	11102.06	310.95
2652	11102.06	310.96
2653	11102.06	311
2654	11287.14	311.03
2655	11102.06	311.02
2656	10966.34	311.02
2657	11102.06	311.06
2658	11102.06	311.04
2659	10904.65	311.05
2660	11102.06	311.03
2661	11028.03	311.03
2662	10904.65	311.04
2663	11028.03	311.07
2664	11607.93	311.06
2665	10842.96	311.06
2666	11028.03	311.04
2667	11102.06	311.03
2669	11102.06	311.05
2670	10842.96	311.04
2671	10966.34	311.05
2672	11028.03	311.02
2673	11102.06	311.03
2674	10966.34	311
2675	10966.34	310.96
2676	11163.75	310.99
2677	10904.65	311.02
2678	11163.75	310.93
2679	11225.45	311
2680	11163.75	310.95
2681	10966.34	310.99
2682	11102.06	310.99
2683	11102.06	310.99
2684	11102.06	310.96
2685	10904.65	310.97
2686	10781.27	311.01
2687	10781.27	310.96
2688	11102.06	310.97
2689	10966.34	310.98
2690	11028.03	310.98
2691	11225.45	310.97
2693	11102.06	310.95
2694	11225.45	310.91
2695	11163.75	310.94
2696	11163.75	310.93
2697	11102.06	310.96
2698	11163.75	310.99
2699	10966.34	310.97
2700	11225.45	310.99
2701	11731.31	310.97
2702	11225.45	310.95
2703	11163.75	310.95
2704	11102.06	310.99
2705	11546.24	310.98
2706	11102.06	311.01
2707	11102.06	310.99
2708	11163.75	310.94
2709	11287.14	311
2710	10904.65	310.97
2711	11102.06	310.94
2712	10781.27	311
2713	11028.03	310.91
2714	10966.34	310.94
2715	11028.03	310.93
2716	10966.34	310.96
2718	11028.03	310.92
2719	11028.03	310.94
2720	11287.14	310.9
2721	10842.96	310.91
2722	11102.06	310.93
2723	11472.21	310.97
2724	11102.06	310.92
2725	11163.75	310.95
2726	11287.14	310.99
2727	11163.75	310.95
2728	11102.06	310.98
2729	11028.03	310.97
2730	11102.06	310.94
2731	11225.45	310.96
2732	11028.03	310.95
2733	11102.06	310.99
2734	11163.75	310.98
2735	11163.75	310.95
2736	11163.75	310.96
2737	11028.03	310.94
2738	11028.03	310.95
2739	11225.45	310.94
2740	11102.06	310.98
2741	10904.65	310.97
2743	11028.03	310.95
2744	11028.03	310.99
2745	11028.03	310.94
2746	11102.06	310.98
2747	10966.34	310.96
2748	10842.96	310.95
2749	11163.75	310.93
2750	11163.75	310.96
2751	11028.03	310.92
2752	11028.03	310.94
2753	11028.03	310.93
2754	11028.03	310.95
2755	11028.03	310.93
2756	11163.75	310.93
2757	11028.03	310.9
2758	11225.45	310.9
2759	11028.03	310.9
2760	11028.03	310.89
2761	11028.03	310.93
2762	11225.45	310.93
2763	10966.34	310.94
2764	10966.34	310.93
2765	11102.06	310.9
2767	11102.06	310.9
2768	11028.03	310.94
2769	11163.75	310.95
2770	11102.06	310.95
2771	11163.75	310.89
2772	11225.45	310.94
2773	11163.75	310.94
2774	11163.75	310.95
2775	11225.45	310.94
2776	11225.45	310.93
2777	11102.06	310.97
2778	11102.06	310.96
2779	11287.14	310.99
2780	11225.45	310.99
2781	11348.83	310.98
2782	10842.96	310.99
2783	10781.27	311
2784	11163.75	311.01
2785	11028.03	311.02
2786	11028.03	310.99
2787	11028.03	310.96
2788	11028.03	310.95
2789	11028.03	310.97
2790	11028.03	310.93
2792	11225.45	310.92
2793	11225.45	310.94
2794	11163.75	310.97
2795	11028.03	310.93
2796	11225.45	310.88
2797	11410.52	310.9
2798	10966.34	310.91
2799	11102.06	310.9
2800	11225.45	310.93
2801	11607.93	311.02
2802	11163.75	311.14
2803	10842.96	311.12
2804	11410.52	311.13
2805	11163.75	311.12
2806	11102.06	311.14
2807	11163.75	311.08
2808	11163.75	311.1
2809	11028.03	311.1
2810	10966.34	311.08
2811	10583.86	311.03
2812	11163.75	311.05
2813	11028.03	311
2814	11163.75	310.98
2815	11163.75	311
2817	11163.75	310.93
2818	11102.06	310.95
2819	11225.45	310.93
2820	11102.06	310.9
2821	11287.14	310.89
2822	11163.75	310.92
2823	11163.75	310.92
2824	11225.45	310.91
2825	11102.06	310.93
2826	11028.03	310.88
2827	11102.06	310.9
2828	11348.83	310.89
2829	11225.45	310.91
2830	11225.45	310.92
2831	11348.83	310.96
2832	11102.06	310.96
2833	11102.06	310.97
2834	11225.45	310.94
2835	11102.06	310.97
2836	11163.75	311
2837	10781.27	311
2838	11163.75	311.01
2839	11028.03	311.03
2841	11028.03	310.98
2842	11028.03	311.04
2843	10966.34	310.98
2844	11102.06	311.02
2845	11163.75	310.99
2846	11225.45	311.02
2847	10966.34	311
2848	10781.27	311.03
2849	11163.75	310.94
2850	11163.75	310.97
2851	10966.34	310.91
2852	10842.96	310.93
2853	11731.31	310.9
2854	11102.06	310.96
2855	10904.65	310.93
2856	11028.03	310.92
2857	10398.78	310.94
2858	11163.75	310.93
2859	10781.27	310.9
2860	10966.34	310.87
2861	11163.75	310.9
2862	11028.03	310.82
2863	11102.06	310.89
