Time	Water Out [C]	Water In  [C]	Ambient [C]	Water Top (T16) [C]	T15 [C]	T14 [C]	T13 [C]	T12 [C]	T11 [C]	T10 [C]	T9 [C]	T8 [C]	T7 [C]	T6 [C]	T5 [C]	T4 [C]	T3 [C]	T2 [C]	Water Bottom (T1) [C]	Flue Top (F1) [C]	F2 [C]	F3 [C]	Flue Bottom (F4) [C]	Gas Flow Freqency	Water Flow Frequency	42i-NO (ppb)	42i-NO2 (ppb)	42i-NOx (ppb)	Horiba-NO (ppm)	Horiba-CO (ppm)	Horiba-CO2 (%)	Horiba-O2 (%)
9:21:48 AM	30.535	24.975	19.219	44.404	44.232	44.324	44.037	44.083	43.954	43.868	44.555	48.955	44.226	44.479	44.359	45.338	44.393	-55201.084	44.697	257.311	1373.171	1373.032	1373.032	5.301	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:49 AM	30.530	25.013	19.225	44.379	44.213	44.445	44.045	44.060	43.945	43.887	44.422	47.359	44.072	44.394	44.621	44.427	43.986	-55199.878	44.571	257.604	1373.171	1373.033	1373.033	8.867	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:50 AM	30.520	25.190	19.207	44.377	44.217	44.446	44.063	44.008	44.523	43.946	44.238	47.029	43.930	44.414	44.718	44.532	43.796	-55201.202	44.253	257.438	1373.169	1373.030	1373.030	4.590	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:51 AM	30.523	25.271	19.197	44.350	44.207	44.368	44.064	44.059	44.549	43.958	44.126	48.717	43.901	44.542	44.633	44.447	43.801	-55199.115	44.122	257.709	1373.173	1373.034	1373.034	4.139	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:52 AM	30.523	25.331	19.206	44.341	44.218	44.331	44.097	44.005	44.365	43.977	44.087	49.481	43.923	44.481	44.327	44.543	43.938	-55201.173	44.047	257.881	1373.175	1373.036	1373.036	9.129	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:53 AM	30.514	25.456	19.195	44.439	44.245	44.333	44.139	43.987	44.042	43.965	44.064	49.834	44.120	44.553	44.324	44.548	44.099	-55200.615	44.115	257.768	1373.167	1373.028	1373.028	5.865	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:54 AM	30.509	25.517	19.187	44.611	44.345	44.314	44.180	44.052	43.945	43.970	44.142	47.815	44.163	44.378	44.291	44.667	44.148	-55203.070	44.434	257.989	1373.168	1373.030	1373.030	7.716	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:55 AM	30.523	25.428	19.208	44.566	44.373	44.279	44.153	44.046	44.111	43.975	44.181	46.983	44.204	44.228	44.164	44.393	43.926	-55200.227	45.712	258.158	1373.179	1373.040	1373.040	7.906	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:56 AM	30.510	25.321	19.206	44.575	44.371	44.234	44.138	44.063	43.935	43.971	44.634	46.156	44.089	44.370	44.140	44.504	43.909	-55199.338	45.596	258.215	1373.175	1373.037	1373.037	7.493	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:57 AM	30.506	25.241	19.191	44.669	44.393	44.212	44.137	44.094	43.934	44.002	44.575	46.205	44.126	44.254	44.934	44.306	43.877	-55201.279	46.123	258.617	1373.169	1373.030	1373.030	5.161	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:58 AM	30.507	25.197	19.200	44.786	44.415	44.217	44.148	44.227	43.984	44.027	44.452	47.145	44.297	44.367	45.090	44.023	43.874	-55202.204	46.123	258.617	1373.172	1373.033	1373.033	5.243	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:21:59 AM	30.485	25.191	19.214	44.804	44.424	44.226	44.121	44.486	44.026	44.013	44.334	47.821	44.099	44.529	44.919	43.994	43.847	-55201.099	45.937	258.397	1373.172	1373.033	1373.033	4.599	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:00 AM	30.478	25.156	19.202	44.783	44.444	44.220	44.111	44.230	44.046	43.991	44.590	46.566	44.040	44.672	44.636	43.940	43.860	-55200.583	45.729	258.201	1373.165	1373.026	1373.026	3.458	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:01 AM	30.501	25.150	19.222	44.722	44.547	44.235	44.110	44.079	44.072	44.077	44.353	46.548	43.906	44.641	44.995	43.808	43.875	-55200.621	45.566	258.232	1373.177	1373.038	1373.038	5.985	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:03 AM	30.477	25.109	19.208	44.666	44.582	44.351	44.143	44.040	44.188	44.159	44.179	45.795	43.844	44.680	45.070	43.811	43.908	-55201.382	45.223	258.131	1373.168	1373.029	1373.029	5.480	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:04 AM	30.484	25.068	19.213	44.663	44.633	44.384	44.138	44.024	44.103	44.204	44.143	47.924	43.960	44.639	44.997	43.795	44.023	-55200.234	45.051	257.381	1373.175	1373.036	1373.036	6.181	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:05 AM	30.484	24.999	19.210	44.690	44.662	44.542	44.121	43.993	44.057	44.190	44.139	46.037	44.126	45.015	44.876	43.740	43.957	-55199.432	44.795	257.711	1373.173	1373.034	1373.034	3.595	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:06 AM	30.469	24.922	19.204	45.015	44.701	44.576	44.114	44.037	44.108	44.186	44.149	46.033	44.251	44.813	45.778	43.737	43.849	-55199.480	44.695	257.766	1373.168	1373.029	1373.029	7.482	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:07 AM	30.466	24.851	19.216	45.123	44.674	44.580	44.118	44.844	44.108	44.162	44.166	49.547	44.337	44.524	44.980	43.809	43.795	-55200.819	44.487	257.755	1373.169	1373.030	1373.030	12.166	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:08 AM	30.467	24.806	19.215	45.189	44.619	44.527	44.116	44.379	44.132	44.125	44.176	49.280	44.440	44.798	44.717	43.756	43.818	-55199.714	44.543	257.561	1373.170	1373.031	1373.031	5.367	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:09 AM	30.475	24.789	19.214	45.196	44.600	44.786	44.164	44.214	44.110	44.116	44.190	47.497	44.694	44.640	45.158	43.798	44.699	-55201.098	45.025	257.619	1373.172	1373.033	1373.033	8.739	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:10 AM	30.462	24.801	19.216	45.057	44.607	44.713	44.214	44.185	44.072	44.095	44.271	51.602	45.541	44.443	45.078	43.876	45.015	-55199.543	45.691	257.712	1373.169	1373.030	1373.030	4.674	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:11 AM	30.457	24.820	19.217	45.009	44.649	44.949	44.311	44.176	44.196	44.098	44.456	51.341	45.485	44.471	44.400	44.761	45.148	-55200.824	45.685	257.880	1373.168	1373.029	1373.029	3.595	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:12 AM	30.456	24.877	19.219	44.979	44.674	44.926	44.275	44.145	44.205	44.088	44.509	50.862	45.531	44.512	44.118	44.629	45.495	-55201.144	45.398	258.099	1373.170	1373.031	1373.031	16.863	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:13 AM	30.455	24.913	19.212	44.955	44.681	44.823	44.282	44.186	44.208	44.107	44.599	49.724	45.159	44.462	43.959	44.826	45.263	-55202.473	45.041	258.583	1373.171	1373.033	1373.033	4.840	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:14 AM	30.442	24.907	19.213	44.930	44.648	44.738	44.321	44.215	44.303	44.080	44.461	48.415	44.826	44.484	43.910	45.057	45.079	-55198.779	45.212	258.916	1373.168	1373.029	1373.029	8.275	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:15 AM	30.443	24.896	19.222	44.949	44.740	44.716	44.357	44.297	44.334	44.111	44.381	47.716	44.862	44.425	44.054	45.228	44.902	-55202.612	45.213	258.732	1373.170	1373.031	1373.031	7.167	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:16 AM	30.440	24.908	19.219	44.966	44.761	44.669	44.359	44.291	44.298	44.132	44.336	47.380	44.700	44.223	44.256	45.090	44.227	-55201.074	45.401	259.146	1373.170	1373.031	1373.031	8.507	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:17 AM	30.432	24.890	19.220	44.955	44.756	44.683	44.378	44.245	44.261	44.399	44.308	48.271	44.642	44.233	44.514	44.623	44.123	-55201.322	45.559	259.039	1373.163	1373.024	1373.024	4.999	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:18 AM	30.442	24.887	19.228	44.920	44.725	44.659	44.405	44.258	44.250	44.254	44.317	50.588	44.660	44.647	45.130	44.421	44.072	-55201.697	46.283	259.124	1373.170	1373.031	1373.031	6.128	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:19 AM	30.441	24.876	19.234	44.861	44.754	44.654	44.413	44.331	44.240	44.222	44.357	48.229	44.636	44.536	45.166	44.178	44.207	-55201.820	46.212	259.052	1373.176	1373.037	1373.037	3.942	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:20 AM	30.431	24.830	19.228	44.840	44.749	44.989	44.448	44.336	44.239	44.179	44.353	50.341	44.931	44.709	45.752	44.170	44.270	-55201.449	45.417	258.888	1373.170	1373.031	1373.031	6.849	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:21 AM	30.431	24.782	19.228	44.921	44.741	45.225	44.507	44.348	44.237	44.177	44.424	49.132	44.713	44.659	45.701	44.532	44.371	-55201.225	44.930	258.979	1373.171	1373.032	1373.032	7.060	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:22 AM	30.431	24.743	19.227	44.940	44.737	45.014	44.532	44.372	44.237	44.183	44.451	49.249	44.554	44.886	45.500	44.766	44.644	-55200.667	44.727	259.114	1373.169	1373.030	1373.030	4.621	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:23 AM	30.412	24.704	19.220	44.912	44.735	44.937	44.565	44.386	44.232	44.165	45.080	50.166	44.254	44.801	45.577	45.127	44.950	-55201.630	45.162	258.947	1373.168	1373.029	1373.029	5.092	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:24 AM	30.425	24.675	19.216	44.881	44.789	45.159	44.569	44.396	44.251	44.180	44.645	48.335	44.215	44.905	45.749	44.868	45.043	-55201.073	45.505	258.961	1373.173	1373.034	1373.034	4.088	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:25 AM	30.424	24.649	19.226	44.834	44.842	44.935	44.612	44.424	44.283	44.757	44.553	47.237	44.453	44.934	44.908	45.002	45.103	-55200.589	45.750	259.087	1373.178	1373.039	1373.039	5.936	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:26 AM	30.418	24.614	19.214	44.901	44.858	44.814	44.660	44.431	44.345	45.195	44.545	47.474	45.365	44.688	44.749	45.566	44.879	-55202.109	45.025	259.625	1373.172	1373.033	1373.033	5.017	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:28 AM	30.409	24.574	19.207	44.922	45.084	44.812	44.640	44.435	44.583	44.934	44.524	47.315	45.783	45.058	45.197	45.324	44.684	-55199.944	44.774	259.935	1373.171	1373.032	1373.032	4.527	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:29 AM	30.402	24.580	19.203	44.978	45.080	44.785	44.670	44.435	45.052	44.907	44.532	49.583	45.363	45.121	45.683	45.004	44.584	-55199.667	46.044	259.801	1373.169	1373.030	1373.030	7.460	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:30 AM	30.410	24.659	19.209	45.041	45.034	45.019	44.661	44.480	45.000	44.762	44.543	48.729	45.478	45.465	46.212	44.852	44.568	-55200.524	46.238	259.644	1373.173	1373.034	1373.034	3.590	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:31 AM	30.403	24.713	19.214	45.084	45.062	45.090	44.705	44.483	44.967	44.632	45.269	49.925	45.296	46.047	46.278	44.677	44.715	-55199.999	45.837	259.172	1373.175	1373.036	1373.036	3.925	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:32 AM	30.391	24.728	19.197	45.078	45.047	44.870	44.718	45.018	45.331	44.714	45.608	50.705	45.206	46.039	46.091	44.577	44.978	-55199.593	45.506	258.578	1373.164	1373.025	1373.025	5.229	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:33 AM	30.397	24.731	19.205	45.067	45.037	44.809	44.691	45.259	45.171	44.805	45.553	51.336	45.675	45.938	44.963	44.581	45.040	-55200.539	45.988	258.576	1373.176	1373.037	1373.037	5.147	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:34 AM	30.405	24.733	19.201	45.080	45.024	44.907	44.681	45.126	45.420	44.811	45.426	52.429	45.919	45.397	45.064	44.748	45.308	-55200.991	46.020	258.428	1373.172	1373.033	1373.033	6.633	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:35 AM	30.386	24.725	19.196	45.097	44.991	45.047	44.692	44.792	45.163	44.893	45.648	50.072	46.074	44.886	44.875	44.868	45.340	-55201.896	45.727	258.130	1373.168	1373.029	1373.029	7.081	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:36 AM	30.386	24.730	19.184	45.135	44.962	44.955	44.713	45.533	45.407	44.987	45.404	48.485	45.974	44.729	44.632	44.788	45.117	-55201.947	45.347	257.696	1373.167	1373.027	1373.027	10.318	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:37 AM	30.397	24.749	19.205	45.137	44.990	44.887	44.741	45.538	45.330	45.273	45.007	48.175	45.506	44.622	44.720	44.576	44.871	-55201.798	45.026	258.108	1373.172	1373.033	1373.033	6.158	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:38 AM	30.377	24.761	19.192	45.172	44.974	44.864	44.983	45.113	45.444	45.421	44.832	48.827	45.171	44.537	45.649	44.478	44.668	-55199.732	45.154	257.928	1373.167	1373.028	1373.028	4.792	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:39 AM	30.383	24.802	19.201	45.190	44.956	44.860	45.366	44.949	45.415	45.176	44.845	50.957	45.453	44.593	45.321	44.481	44.629	-55200.960	45.187	257.667	1373.171	1373.032	1373.032	3.809	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:40 AM	30.382	24.818	19.200	45.140	44.961	44.877	45.380	44.865	45.284	45.118	44.798	52.704	45.683	44.680	46.151	44.483	44.592	-55201.213	45.131	257.824	1373.176	1373.036	1373.036	4.309	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:41 AM	30.384	24.847	19.204	45.125	44.973	44.917	45.128	45.624	45.129	44.903	45.841	51.260	45.890	45.370	45.785	44.531	44.671	-55200.854	45.089	257.653	1373.177	1373.037	1373.037	5.645	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:42 AM	30.374	24.869	19.212	45.121	44.991	44.943	45.155	45.485	45.243	44.912	45.646	52.712	45.812	45.476	45.153	44.513	44.740	-55201.215	44.958	257.674	1373.175	1373.036	1373.036	4.263	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:43 AM	30.367	24.886	19.197	45.116	44.989	45.345	44.993	45.574	45.004	45.119	46.341	54.804	45.901	44.993	44.958	44.471	44.921	-55201.118	44.775	257.364	1373.167	1373.028	1373.028	5.807	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:44 AM	30.372	24.904	19.201	45.140	44.969	45.407	44.954	45.448	44.868	45.257	45.959	50.345	45.785	45.110	45.362	44.709	44.761	-55201.297	44.665	257.207	1373.166	1373.027	1373.027	4.403	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:45 AM	30.366	24.901	19.208	45.159	44.969	45.200	44.975	45.206	44.849	45.323	45.682	50.178	45.661	45.084	46.265	44.802	44.732	-55200.904	44.581	257.478	1373.168	1373.029	1373.029	6.346	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:46 AM	30.362	24.896	19.208	45.183	45.008	45.073	44.907	45.247	45.136	45.369	45.441	49.027	45.733	45.872	45.676	44.798	44.734	-55201.282	44.570	257.418	1373.173	1373.034	1373.034	4.719	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:47 AM	30.350	24.901	19.193	45.238	45.034	45.065	44.931	45.323	46.078	45.521	45.329	50.031	45.749	45.609	45.720	44.872	44.726	-55201.667	44.499	257.988	1373.172	1373.033	1373.033	4.822	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:48 AM	30.354	24.881	19.191	45.254	45.083	45.045	44.930	45.204	45.657	45.416	45.072	53.246	45.730	45.333	45.745	44.928	44.790	-55201.289	44.465	257.720	1373.169	1373.030	1373.030	7.637	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:49 AM	30.352	24.924	19.183	45.240	45.238	45.207	44.884	45.502	45.304	45.481	45.261	48.884	45.861	45.300	45.864	44.908	44.777	-55200.637	44.431	257.720	1373.167	1373.027	1373.027	3.536	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:50 AM	30.335	24.978	19.177	45.228	45.465	45.699	44.937	45.417	45.443	45.398	45.448	49.639	45.674	45.205	45.692	44.791	44.735	-55199.869	44.447	257.741	1373.167	1373.027	1373.027	3.873	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:51 AM	30.346	25.021	19.173	45.360	45.370	45.726	44.952	45.260	45.457	45.256	45.373	48.776	45.210	45.459	45.506	44.749	44.946	-55201.342	44.525	256.848	1373.170	1373.031	1373.031	4.508	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:53 AM	30.348	25.036	19.190	45.442	45.354	45.436	44.969	45.602	45.375	45.106	45.894	48.736	45.033	45.574	46.406	44.854	44.887	-55202.026	44.563	256.577	1373.173	1373.034	1373.034	4.722	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:54 AM	30.336	25.080	19.180	45.436	45.320	45.557	44.972	45.598	45.213	45.038	45.889	48.083	45.354	46.259	46.605	44.968	44.894	-55201.412	44.593	256.691	1373.169	1373.029	1373.029	6.448	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:55 AM	30.344	25.402	19.173	45.446	45.314	45.466	44.998	45.486	45.143	45.016	45.571	49.689	45.983	46.498	46.129	45.111	44.906	-55200.714	44.603	256.963	1373.170	1373.031	1373.031	6.222	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:56 AM	30.340	25.568	19.186	45.407	45.278	45.382	44.945	45.254	45.080	45.010	45.430	48.108	45.518	46.468	45.779	45.152	44.980	-55201.034	44.596	256.752	1373.167	1373.028	1373.028	7.261	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:57 AM	30.332	25.679	19.192	45.386	45.282	45.325	44.973	45.416	45.024	44.926	45.948	47.265	45.304	46.143	45.806	45.283	45.022	-55200.648	44.846	257.016	1373.169	1373.030	1373.030	4.933	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:58 AM	30.335	25.738	19.194	45.410	45.447	45.321	45.001	45.233	44.974	44.906	45.777	47.421	45.212	46.004	45.438	45.222	45.100	-55201.963	45.051	257.073	1373.170	1373.030	1373.030	5.345	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:22:59 AM	30.325	25.857	19.193	45.463	45.759	45.275	45.005	45.215	44.980	44.874	45.499	47.581	45.122	45.640	45.207	44.988	45.215	-55200.742	44.999	256.867	1373.166	1373.027	1373.027	3.889	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:00 AM	30.336	25.843	19.192	45.527	45.924	45.268	44.999	45.184	45.017	44.859	45.417	48.277	44.862	45.375	45.046	45.000	45.304	-55200.903	44.947	257.378	1373.174	1373.035	1373.035	3.862	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:01 AM	30.335	25.778	19.202	45.581	45.970	45.269	45.077	45.159	45.014	44.855	45.393	47.884	44.800	45.252	45.160	44.942	45.225	-55200.783	44.978	257.303	1373.174	1373.035	1373.035	5.354	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:02 AM	30.315	25.830	19.199	45.826	45.894	45.289	45.105	45.193	45.037	44.887	45.366	47.697	44.800	45.257	45.146	44.990	45.215	-55202.895	45.014	257.790	1373.173	1373.033	1373.033	4.569	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:03 AM	30.321	25.909	19.205	45.829	45.828	45.355	45.107	45.147	45.030	44.939	45.331	48.960	44.752	45.258	46.082	44.965	45.248	-55200.540	45.002	257.805	1373.173	1373.034	1373.034	5.556	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:04 AM	30.315	25.904	19.200	45.918	45.755	45.452	45.067	45.074	45.041	45.126	45.276	49.265	44.761	45.693	45.715	45.115	45.212	-55201.994	44.961	257.727	1373.170	1373.031	1373.031	6.188	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:05 AM	30.314	25.868	19.201	45.850	45.601	46.030	45.078	45.056	45.013	45.166	45.227	49.459	44.742	45.680	45.506	45.416	45.174	-55200.882	44.893	257.843	1373.172	1373.033	1373.033	7.698	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:06 AM	30.305	25.801	19.191	45.799	45.558	46.080	45.176	45.057	45.004	45.151	45.268	48.272	44.734	45.718	45.719	45.702	45.201	-55201.108	44.859	257.759	1373.167	1373.027	1373.027	5.320	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:07 AM	30.301	25.659	19.191	45.793	45.528	45.840	45.286	45.061	44.993	45.075	45.254	47.668	45.013	46.199	46.576	45.700	45.156	-55201.132	44.872	258.548	1373.171	1373.031	1373.031	5.238	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:08 AM	30.297	25.500	19.187	45.722	45.533	45.798	45.434	45.070	45.011	45.088	45.201	49.776	45.328	46.596	45.968	45.504	45.192	-55200.706	44.871	258.571	1373.165	1373.026	1373.026	7.175	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:09 AM	30.304	25.375	19.212	45.699	45.505	45.732	45.441	45.635	44.982	45.128	45.284	48.388	45.740	46.087	45.616	45.244	45.503	-55201.378	44.899	258.742	1373.175	1373.035	1373.035	4.028	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:10 AM	30.303	25.276	19.207	45.710	45.511	45.581	45.282	45.597	45.010	45.108	45.735	51.494	45.617	45.772	45.704	45.103	45.555	-55201.767	44.910	258.673	1373.171	1373.031	1373.031	4.606	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:11 AM	30.292	25.208	19.196	45.714	45.543	45.527	45.254	45.659	45.011	45.016	45.804	51.946	45.461	45.617	45.971	45.442	45.494	-55201.344	44.945	258.603	1373.171	1373.031	1373.031	5.456	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:12 AM	30.284	25.251	19.202	45.725	45.559	45.501	45.277	45.213	45.051	44.985	45.655	53.512	45.785	45.864	45.692	45.361	45.289	-55201.979	45.094	258.977	1373.172	1373.032	1373.032	5.240	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:13 AM	30.280	25.319	19.205	45.731	45.588	45.493	45.257	45.070	45.076	44.949	45.476	52.785	46.133	45.673	45.692	45.904	45.312	-55200.032	45.301	258.445	1373.170	1373.031	1373.031	7.540	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:14 AM	30.297	25.332	19.214	45.727	45.593	45.515	45.238	45.054	45.055	44.966	45.266	52.089	45.925	45.267	46.038	45.865	45.167	-55200.152	45.311	258.798	1373.177	1373.038	1373.038	6.822	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:15 AM	30.292	25.215	19.208	45.745	45.740	45.521	45.385	45.059	45.036	45.687	45.229	49.536	45.567	45.343	46.034	45.639	45.081	-55202.444	45.301	258.523	1373.176	1373.037	1373.037	7.698	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:17 AM	30.269	25.070	19.193	45.755	45.809	45.490	45.419	45.075	45.035	45.771	45.167	50.110	45.461	45.394	46.612	45.522	45.113	-55199.294	45.323	258.174	1373.168	1373.028	1373.028	5.231	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:18 AM	30.288	24.967	19.212	45.743	45.792	45.482	45.364	45.077	45.429	45.828	45.233	52.152	45.285	45.331	46.140	45.418	45.279	-55202.954	45.750	257.807	1373.177	1373.038	1373.038	5.990	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:19 AM	30.269	24.888	19.207	45.744	45.748	45.490	45.341	45.145	46.100	45.805	45.221	51.120	45.249	45.344	45.673	45.411	45.295	-55198.945	46.678	258.126	1373.173	1373.034	1373.034	4.189	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:20 AM	30.269	24.828	19.207	45.759	45.759	45.523	45.375	45.249	46.269	45.823	45.213	50.793	45.313	46.016	45.314	45.512	45.422	-55201.148	47.273	258.292	1373.172	1373.032	1373.032	3.983	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:21 AM	30.259	24.783	19.188	45.766	45.749	45.531	45.362	45.254	45.957	45.646	45.590	49.911	45.220	45.530	45.450	45.823	45.535	-55199.788	47.118	257.952	1373.165	1373.025	1373.025	7.980	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:22 AM	30.271	24.777	19.203	45.767	45.729	45.624	45.531	45.362	45.906	45.561	45.735	54.276	45.195	45.319	45.213	45.626	45.526	-55200.414	47.286	258.171	1373.175	1373.036	1373.036	5.101	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:23 AM	30.250	24.759	19.189	45.782	45.704	45.676	45.535	45.726	45.766	45.452	45.585	51.243	45.213	45.689	45.154	45.712	45.563	-55200.719	47.456	258.090	1373.164	1373.025	1373.025	6.562	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:24 AM	30.250	24.752	19.185	45.867	45.691	45.843	45.680	45.901	45.717	45.417	45.862	50.047	45.513	45.333	45.149	46.171	46.259	-55199.956	47.518	258.290	1373.163	1373.024	1373.024	6.108	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:25 AM	30.251	24.769	19.196	46.099	45.664	45.877	45.681	45.783	45.624	45.419	46.397	49.856	45.519	45.204	45.111	46.385	46.346	-55200.792	47.427	258.308	1373.169	1373.030	1373.030	8.708	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:26 AM	30.249	24.776	19.197	46.127	45.713	45.827	45.759	45.706	45.524	45.486	45.782	51.310	45.707	45.171	45.082	46.572	46.422	-55201.483	47.424	258.407	1373.171	1373.032	1373.032	5.911	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:23:27 AM	30.245	24.810	19.202	46.113	45.721	45.910	45.688	45.596	45.554	45.551	45.602	52.599	45.844	45.196	45.088	46.582	46.375	-55200.471	46.704	258.361	1373.173	1373.034	1373.034	7.146	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
