#1
double Temp(11774,9)
2300	53.103653	52.700546	52.660971	52.663998	53.424958	52.872479	53.349586	52.96802729
2320	52.826204	52.647716	52.661341	52.950193	52.614253	52.735575	53.36682	52.82887171
2340	53.107286	52.726203	52.640781	53.038144	52.817813	52.761165	54.234399	53.04654157
2360	52.843465	52.697292	52.796326	52.903556	52.91944	52.918143	54.508618	53.08383429
2380	52.983311	52.819165	52.926822	53.077678	52.859297	52.786222	53.580426	53.004703
2400	52.937292	52.829272	52.906017	53.017546	52.933851	52.917207	54.311752	53.12184814
2420	52.988723	52.947462	53.193813	53.097663	53.278619	52.97806	53.974148	53.20835543
2440	53.016023	53.145638	53.200948	53.269646	53.317871	53.242915	53.447885	53.234418
2460	53.254232	53.179434	53.143568	53.120664	53.098817	53.07267	53.712358	53.22596329
2480	53.204397	53.167836	53.139531	53.16978	53.106295	53.02288	53.94036	53.25015414
2500	53.222875	53.133741	53.139791	53.22794	53.173708	53.118611	53.570236	53.22670029
2520	53.194246	53.26003	53.241236	53.308848	53.132386	53.244515	54.077067	53.35118971
2540	53.250604	53.178182	53.158737	53.240618	53.212471	53.197564	53.463449	53.24308929
2560	53.247232	53.326412	53.308269	53.266363	53.197682	53.150366	53.39835	53.27066771
2580	53.270437	53.265502	53.320799	53.274142	53.214809	53.175489	53.416766	53.27684914
2600	53.304186	53.331162	53.244758	53.297466	53.233397	53.17917	53.474863	53.29500029
2620	53.343098	53.238163	53.304479	53.290007	53.252426	53.209868	53.351139	53.28416857
2640	53.366702	53.264777	53.253112	53.277306	53.259235	53.212573	53.851443	53.35502114
2660	53.38375	53.298543	53.321223	53.311072	53.269232	53.208096	53.602007	53.341989
2680	53.36703	53.289102	53.365131	53.327982	53.292706	53.248423	53.840212	53.39008371
2700	53.394986	53.327334	53.33727	53.348717	53.293193	53.246965	53.421485	53.33856429
2720	53.400628	53.342538	53.322883	53.351177	53.311203	53.257417	53.391764	53.33965857
2740	53.413127	53.336805	53.333133	53.353004	53.337858	53.273057	53.458149	53.35787614
2760	53.391265	53.387688	53.356804	53.380345	53.365063	53.304586	53.867616	53.43619529
2780	53.452872	53.362537	53.345474	53.389533	53.356673	53.313043	53.651403	53.41021929
2800	53.414925	53.383256	53.349564	53.385848	53.389413	53.330019	53.510341	53.39476657
2820	53.487768	53.360144	53.354745	53.400963	53.394165	53.351402	53.731608	53.44011357
2840	53.439773	53.383456	53.355163	53.398789	53.404938	53.33885	54.039908	53.48012529
2860	53.475829	53.391846	53.376944	53.432014	53.461372	53.350152	53.560693	53.43555
2880	53.469994	53.375101	53.386548	53.407712	53.411204	53.356995	53.460871	53.409775
2900	53.484898	53.411922	53.395293	53.430494	53.447953	53.419664	53.696444	53.469524
2920	53.480301	53.39748	53.375451	53.422099	53.416982	53.376813	53.534665	53.429113
2940	53.439502	53.395465	53.377972	53.425699	53.417884	53.367997	53.570326	53.427835
2960	53.458139	53.458927	53.386151	53.429343	53.428029	53.366047	53.765451	53.47029814
2980	53.510869	53.419291	53.417132	53.470686	53.46809	53.393804	53.599577	53.46849271
3000	53.449406	53.440372	53.410571	53.44685	53.44247	53.411157	53.446357	53.43531186
3020	53.467867	53.414113	53.418864	53.45428	53.448401	53.42875	53.538873	53.45302114
3040	53.494792	53.428896	53.434511	53.448332	53.464753	53.437328	53.524563	53.46188214
3060	53.467637	53.426321	53.421138	53.464759	53.488888	53.436415	53.550423	53.465083
3080	53.48908	53.421969	53.424777	53.468181	53.464638	53.416482	53.475866	53.45157043
3100	53.475162	53.426324	53.428267	53.50406	53.457714	53.404807	53.544082	53.46291657
3120	53.474148	53.421616	53.436949	53.498058	53.497576	53.40213	53.680214	53.48724157
3140	53.47948	53.424273	53.458824	53.455369	53.443943	53.386283	53.48821	53.44805457
3160	53.463941	53.431962	53.461763	53.512721	53.506741	53.423174	53.478455	53.46839386
3180	53.472516	53.46021	53.457835	53.485906	53.474051	53.433886	53.753176	53.50536857
3200	53.474664	53.436524	53.438468	53.47928	53.457662	53.405834	53.579653	53.46744071
3220	53.482224	53.453297	53.462798	53.47597	53.490082	53.442144	53.752797	53.50847314
3240	53.476506	53.435742	53.448051	53.480442	53.482068	53.463066	53.6632	53.492725
3260	53.47816	53.446848	53.447712	53.464987	53.503983	53.469866	53.472458	53.46914486
3280	53.478089	53.449647	53.440794	53.474264	53.520485	53.451821	53.60598	53.48872571
3300	53.481852	53.46127	53.434061	53.508774	53.503067	53.457722	53.511704	53.47977857
3320	53.492036	53.456133	53.42914	53.489603	53.482344	53.459023	53.561799	53.48143971
3340	53.506495	53.443655	53.458987	53.492456	53.549786	53.487387	53.691397	53.51859471
3360	53.486671	53.460783	53.4556	53.490149	53.584938	53.487564	53.462732	53.48977671
3380	53.507949	53.45209	53.463103	53.49031	53.486714	53.491681	53.56768	53.49421814
3400	53.498672	53.464809	53.460706	53.493959	53.489243	53.462035	53.516664	53.48372686
3420	53.49527	53.466484	53.459142	53.483758	53.492214	53.445356	53.577497	53.48853157
3440	53.491943	53.453645	53.465306	53.481717	53.49598	53.456033	53.485184	53.47568686
3460	53.493302	53.463482	53.452686	53.480109	53.470159	53.420924	53.546162	53.47526057
3480	53.484585	53.454066	53.435926	53.479546	53.476648	53.430005	53.506661	53.46677671
3500	53.496417	53.463826	53.442232	53.499023	53.477834	53.429031	53.543472	53.47883357
3520	53.495313	53.459972	53.456085	53.500567	53.469175	53.420371	53.516894	53.47405386
3540	53.499156	53.456236	53.436153	53.485602	53.469229	53.426689	53.594024	53.48101271
3560	53.493692	53.448817	53.442123	53.487037	53.493823	53.454308	53.463809	53.469087
3580	53.4946	53.448439	53.439586	53.477159	53.484571	53.436849	53.711893	53.49901386
3600	53.502376	53.447135	53.443248	53.487083	53.483667	53.440911	53.580393	53.48354471
3620	53.501028	53.473277	53.448229	53.477164	53.505155	53.450741	53.502996	53.47979857
3640	53.495614	53.45225	53.440157	53.471036	53.496198	53.418461	53.569391	53.47758671
3660	53.491344	53.454715	53.439167	53.479116	53.480387	53.430505	53.506082	53.46875943
3680	53.490103	53.44456	53.436138	53.477167	53.478104	53.421096	53.489549	53.46238814
3700	53.490114	53.448212	53.43288	53.477579	53.464971	53.413792	53.472312	53.45712286
3720	53.493517	53.444459	53.428047	53.477065	53.449418	53.400829	53.493684	53.45528843
3740	53.477036	53.456729	53.4306	53.474868	53.448691	53.414355	53.475035	53.453902
3760	53.478457	53.446952	53.440041	53.489059	53.45185	53.408229	53.436518	53.450158
3780	53.478181	53.441668	53.43994	53.479889	53.447827	53.401181	53.489718	53.45405771
3800	53.48552	53.454036	53.441512	53.470448	53.452769	53.401157	53.427071	53.44750186
3820	53.360617	53.427792	53.423689	53.461479	53.444856	53.39713	53.389571	53.41501914
3840	53.460772	53.437059	53.432092	53.464915	53.438068	53.39099	53.394877	53.43125329
3860	53.457104	53.445841	53.426622	53.471106	53.45419	53.406249	53.370615	53.43310386
3880	53.43291	53.424509	53.414359	53.455173	53.431344	53.376274	53.364611	53.41416857
3900	53.478498	53.430462	53.421824	53.457887	53.435534	53.398822	53.381761	53.42925543
3920	53.484782	53.419492	53.410854	53.450157	53.431218	53.391266	53.388242	53.42514443
3940	53.480496	53.412716	53.423729	53.457633	53.435064	53.39684	53.393601	53.42858271
3960	53.463104	53.426356	53.408	53.44536	53.436816	53.377428	53.362957	53.41714586
3980	53.472619	53.432654	53.406956	53.454033	53.435838	53.377745	53.388111	53.42399371
4000	53.437943	53.409476	53.4125	53.455257	53.423458	53.373786	53.387824	53.41432057
4020	53.431953	53.383618	53.417956	53.455315	53.438232	53.389426	53.36135	53.41112143
4040	53.402206	53.386926	53.413921	53.451928	53.440624	53.382748	53.373677	53.40743286
4060	53.444331	53.384555	53.416518	53.444159	53.444631	53.378117	53.344424	53.408105
4080	53.448811	53.38812	53.403238	53.435415	53.428113	53.381897	53.325094	53.40152686
4100	53.418007	53.389755	53.406384	53.438777	53.422673	53.390063	53.316198	53.39740814
4120	53.431106	53.405238	53.412365	53.424458	53.417621	53.371621	53.304449	53.39526543
4140	53.463588	53.414267	53.415347	53.441909	53.421402	53.357692	53.289222	53.40048957
4160	53.430896	53.419117	53.404432	53.436609	53.397064	53.345447	53.281943	53.38792971
4180	53.416495	53.402004	53.403948	53.44066	53.414847	53.359127	53.269704	53.38668357
4200	53.43253	53.356934	53.400345	53.417837	53.392767	53.344821	53.247834	53.37043829
4220	53.433646	53.360401	53.392365	53.427782	53.405476	53.350835	53.24953	53.37429071
4240	53.430179	53.382313	53.38728	53.415787	53.400553	53.347423	53.228403	53.37027686
4260	53.419773	53.391112	53.363684	53.411629	53.381925	53.325986	53.21409	53.35831414
4280	53.394793	53.40217	53.385973	53.42355	53.384388	53.340113	53.219362	53.36433557
4300	53.403959	53.400325	53.378296	53.414146	53.380167	53.338915	53.21622	53.36171829
4320	53.42477	53.401375	53.377618	53.4139	53.388852	53.337882	53.217131	53.36593257
4340	53.432577	53.388116	53.379693	53.406041	53.383707	53.335544	53.185195	53.35869614
4360	53.422791	53.374783	53.374783	53.402859	53.382948	53.33716	53.169959	53.35218329
4380	53.40143	53.335168	53.380956	53.402337	53.38356	53.324165	53.158472	53.34086971
4400	53.356962	53.337476	53.383047	53.410259	53.39838	53.326459	53.156446	53.33843271
4420	53.308468	53.335699	53.381918	53.40913	53.381799	53.327156	53.143747	53.32684529
4440	53.405738	53.372164	53.380803	53.413629	53.372529	53.323717	53.143115	53.34452786
4460	53.403388	53.358721	53.358721	53.406019	53.364986	53.312285	53.117203	53.33161757
4480	53.39353	53.32325	53.35932	53.396251	53.378185	53.308422	53.088056	53.321002
4500	53.417756	53.333492	53.375608	53.402604	53.36141	53.308277	53.083589	53.32610514
4520	53.397994	53.359413	53.357253	53.401959	53.359062	53.310465	53.085994	53.32459143
4540	53.375326	53.351736	53.343312	53.385428	53.350997	53.300887	53.066687	53.31062471
4560	53.42266	53.329653	53.338725	53.39531	53.351853	53.302607	53.065383	53.31517014
4580	53.412097	53.352977	53.359888	53.396387	53.354835	53.301054	53.060587	53.31968929
4600	53.40338	53.306517	53.34086	53.387511	53.357567	53.302921	53.048409	53.30673786
4620	53.389859	53.331752	53.347951	53.380132	53.344206	53.298631	53.024235	53.30239514
4640	53.404645	53.313661	53.351027	53.384287	53.352605	53.296879	53.002382	53.30078371
4660	53.399296	53.348022	53.351478	53.385818	53.348206	53.280815	52.983067	53.29952886
4680	53.390936	53.321237	53.337436	53.371561	53.337902	53.284766	52.98983	53.290524
4700	53.391743	53.339744	53.339312	53.367389	53.34212	53.288121	52.969196	53.29108929
4720	53.371797	53.327137	53.326921	53.369253	53.330853	53.281605	52.943223	53.27868414
4740	53.374594	53.346802	53.326068	53.370992	53.342159	53.282975	52.940055	53.28337786
4760	53.374801	53.347992	53.337192	53.378228	53.336866	53.277034	52.927408	53.28278871
4780	53.395644	53.34593	53.333835	53.376599	53.334569	53.286401	52.922084	53.28500886
4800	53.369487	53.346395	53.342507	53.362593	53.329131	53.277723	52.904969	53.276115
4820	53.359284	53.327259	53.3197	53.34389	53.313246	53.260972	52.886044	53.25862786
4840	53.380854	53.349495	53.338912	53.373037	53.324347	53.27121	52.885481	53.27476229
4860	53.343876	53.320476	53.314212	53.352226	53.308511	53.259692	52.851904	53.25012814
4880	53.322485	53.344639	53.321744	53.361702	53.32111	53.2643	52.834248	53.25288971
4900	53.351266	53.340002	53.317323	53.361601	53.320683	53.260633	52.842901	53.25634414
4920	53.311784	53.337069	53.319789	53.358019	53.312372	53.261178	52.828312	53.24693186
4940	53.238276	53.333205	53.312686	53.355236	53.31355	53.256308	52.818033	53.23247057
4960	53.305599	53.331597	53.326414	53.34866	53.305255	53.243691	52.804758	53.23799629
4980	53.348497	53.303403	53.317227	53.341418	53.307612	53.245832	52.78009	53.23486843
5000	53.340093	53.265147	53.320229	53.34766	53.293605	53.241977	52.753095	53.22311514
5020	53.304974	53.275691	53.309604	53.342219	53.296596	53.246265	52.743332	53.21695443
5040	53.323875	53.292605	53.305133	53.331053	53.293468	53.230391	52.734363	53.21584114
5060	53.271668	53.297576	53.308376	53.329112	53.289151	53.232986	52.70993	53.20554271
5080	53.333923	53.305128	53.29044	53.323488	53.288312	53.223073	52.67968	53.206292
5100	53.333286	53.2938	53.290128	53.313024	53.278195	53.225053	52.664577	53.19972329
5120	53.354251	53.211227	53.294612	53.323772	53.274881	53.229732	52.676398	53.19498186
5140	53.352796	53.279032	53.2948	53.320936	53.279787	53.229454	52.670929	53.203962
5160	53.350284	53.298508	53.282955	53.324428	53.289015	53.218592	52.651405	53.20216957
5180	53.345508	53.278351	53.282023	53.317232	53.276815	53.215248	52.619508	53.19066929
5200	53.328787	53.275936	53.280689	53.304233	53.255372	53.208493	52.590035	53.17764929
5220	53.343201	53.291388	53.266978	53.30802	53.26144	53.21737	52.59676	53.18359386
5240	53.341317	53.276232	53.268023	53.302368	53.254842	53.206451	52.565279	53.17350171
5260	53.297435	53.265256	53.281241	53.294417	53.259324	53.200995	52.553543	53.16460157
5280	53.328514	53.270621	53.267164	53.298054	53.265413	53.203629	52.532386	53.16654014
5300	53.335106	53.244411	53.275086	53.291934	53.261101	53.192187	52.525472	53.16075671
5320	53.321521	53.254561	53.26817	53.294956	53.261121	53.195447	52.535009	53.16154071
5340	53.296202	53.249224	53.263049	53.282922	53.237164	53.181641	52.481381	53.14165471
5360	53.331432	53.281386	53.253519	53.289378	53.239992	53.190519	52.47253	53.15125086
5380	53.288339	53.252795	53.243722	53.273749	53.234006	53.17265	52.455069	53.13147571
5400	53.303036	53.248852	53.255548	53.277582	53.234238	53.179796	52.429556	53.13265829
5420	53.295558	53.234394	53.232018	53.276302	53.220021	53.16709	52.39368	53.117009
5440	53.312627	53.244651	53.246164	53.270142	53.226377	53.17215	52.404589	53.12524286
5460	53.313032	53.273464	53.257695	53.274328	53.224255	53.179318	52.401166	53.131894
5480	53.290885	53.25904	53.246943	53.272865	53.222084	53.171529	52.375406	53.11982171
5500	53.305188	53.214822	53.255868	53.279198	53.229539	53.184602	52.358205	53.11820314
5520	53.274981	53.221563	53.227828	53.262393	53.211685	53.156808	52.334478	53.09853371
5540	53.270576	53.223283	53.248343	53.265841	53.22194	53.168144	52.320513	53.10266286
5560	53.20312	53.25679	53.251173	53.277095	53.217308	53.158758	52.308515	53.09610843
5580	53.064816	53.230992	53.227536	53.254323	53.210236	53.155143	52.298834	53.06312571
5600	53.271326	53.234536	53.238209	53.265644	53.199686	53.152802	52.268354	53.09007957
5620	53.278695	53.241009	53.236904	53.260451	53.221583	53.151367	52.267999	53.09400114
5640	53.277121	53.223125	53.229174	53.249913	53.199873	53.142402	52.223739	53.07790671
5660	53.280933	53.202268	53.225168	53.246123	53.197909	53.135901	52.209867	53.071167
5680	53.277447	53.221282	53.224306	53.247422	53.201241	53.146579	52.206494	53.07496729
5700	53.276159	53.222655	53.226327	53.253115	53.190105	53.141492	52.190792	53.07152071
5720	53.280652	53.224148	53.224364	53.239702	53.187775	53.129223	52.172439	53.06547186
5740	53.279859	53.202451	53.21779	53.240041	53.194446	53.129195	52.168083	53.061695
5760	53.267596	53.170891	53.207188	53.23268	53.182388	53.122538	52.120715	53.043428
5780	53.260479	53.22143	53.214733	53.252538	53.191591	53.126773	52.119328	53.05526743
5800	53.214484	53.205809	53.20905	53.238431	53.173916	53.121628	52.107029	53.038621
5820	53.210606	53.214126	53.207644	53.21823	53.173068	53.117755	52.073272	53.03067157
5840	53.233326	53.214574	53.207229	53.227968	53.166065	53.112263	52.061706	53.03187586
5860	53.218882	53.185091	53.211665	53.222682	53.172552	53.10946	52.043524	53.023408
5880	53.251434	53.178519	53.196019	53.218056	53.167372	53.098445	52.031838	53.02024043
5900	53.254954	53.192535	53.193183	53.222781	53.168803	53.107223	52.02028	53.02282271
5920	53.209908	53.130036	53.181243	53.212354	53.149992	53.099863	51.97306	52.99377943
5940	53.215156	53.208558	53.19538	53.222817	53.167945	53.113496	51.956838	53.01145571
5960	53.253896	53.186204	53.17821	53.215154	53.162962	53.097492	51.933003	53.00384586
5980	53.247058	53.200849	53.180973	53.223749	53.150751	53.097164	51.938305	53.00554986
6000	53.235376	53.205124	53.189568	53.213333	53.148093	53.099476	51.931959	53.00327557
6020	53.226675	53.194037	53.187988	53.202247	53.140492	53.086904	51.900084	52.99120386
6040	53.213522	53.186415	53.169347	53.200242	53.127463	53.074738	51.872079	52.97768657
6060	53.193942	53.171417	53.171201	53.193671	53.127441	53.075581	51.85083	52.96915471
6080	53.221437	53.160544	53.175668	53.194464	53.1381	53.076516	51.849602	52.97376157
6100	53.235241	53.172834	53.172402	53.190551	53.124225	53.069123	51.841108	52.972212
6120	53.18407	53.174333	53.168932	53.184488	53.120519	53.075357	51.808367	52.959438
6140	53.185361	53.176349	53.16641	53.181966	53.121583	53.062591	51.758743	52.950429
6160	53.220648	53.16676	53.176915	53.175187	53.119278	53.060502	51.747332	52.95237457
6180	53.217465	53.173075	53.162057	53.174372	53.111341	53.048674	51.750856	52.94826286
6200	53.195727	53.14871	53.158865	53.176582	53.112578	53.052288	51.730215	52.93928071
6220	53.17896	53.162393	53.149213	53.16693	53.098073	53.03562	51.705922	52.92815871
6240	53.195077	53.163936	53.147731	53.173658	53.105891	53.054244	51.701411	52.934564
6260	53.200511	53.128575	53.145644	53.168763	53.108708	53.040854	51.684519	52.92536771
6280	53.200221	53.149435	53.147923	53.15743	53.110749	53.051756	51.657098	52.92494457
6300	53.072877	53.135856	53.139313	53.160703	53.107787	53.039933	51.625958	52.89748957
6320	53.175942	53.144972	53.138274	53.160744	53.096907	53.034022	51.615696	52.90950814
6340	53.146783	53.134155	53.13826	53.166132	53.088799	53.032613	51.596081	52.90040329
6360	53.138263	53.116076	53.127744	53.160154	53.084571	53.035732	51.595091	52.89394729
