Time	T_F,Entrance	T_F,Exit	T_Nodes	sum(dT_Nodes)
13645.608	66.34244444	55.22955556	1327.268556	13.66544444
13650.618	66.31133333	55.22955556	1327.175167	13.26061111
13655.622	66.43583333	55.22955556	1327.237389	13.57194444
13660.644	66.65372222	55.22955556	1327.206278	13.2295
13665.648	66.71594444	55.16727778	1327.237444	13.69655556
13670.658	66.49805556	55.10505556	1327.0195	13.04294444
13675.674	66.65372222	55.10505556	1327.144	13.29177778
13680.678	66.8405	55.10505556	1327.237444	13.323
13685.688	66.8405	55.10505556	1327.144056	13.04283333
13690.692	66.80933333	55.07394444	1327.175167	13.38527778
13695.714	66.68483333	55.07394444	1327.175167	13.26061111
13700.718	66.43583333	55.04277778	1327.112889	13.32288889
13705.728	66.65372222	55.01166667	1327.081778	13.10511111
13710.744	66.93388889	55.01166667	1327.206278	13.2295
13715.748	66.93388889	54.98055556	1327.237444	13.323
13720.758	66.21794444	54.91827778	1327.393056	13.54094444
13725.762	66.24905556	54.91827778	1327.237444	13.323
13730.778	66.49805556	54.91827778	1327.237444	13.323
13735.788	66.49805556	54.856	1327.206278	13.10505556
13740.894	66.49805556	54.856	1327.050611	12.88716667
13745.922	66.59144444	54.856	1327.081778	12.856
13750.488	66.8405	54.856	1327.237389	13.32305556
13755.498	66.65372222	54.82488889	1327.206278	13.10505556
13760.514	66.28016667	54.82488889	1327.206278	13.35416667
13765.524	66.15566667	54.856	1327.237389	13.32305556
13770.528	65.34633333	54.856	1326.957222	12.48255556
13775.574	65.31516667	54.856	1327.112889	13.074
13780.596	65.43966667	54.856	1327.237389	13.32305556
13785.6	65.8755	54.82488889	1327.175111	13.13622222
13790.61	66.12455556	54.856	1327.206278	13.2295
13795.626	66.21794444	54.82488889	1327.175111	13.13622222
13800.63	66.24905556	54.79377778	1327.206278	13.2295
13805.64	66.24905556	54.79377778	1327.237389	13.32305556
13810.656	66.21794444	54.76266667	1327.237389	13.19838889
13815.666	65.50194444	54.76266667	1327.144	13.16733333
13820.67	65.53305556	54.76266667	1327.206222	13.22955556
13825.68	65.22177778	54.76266667	1327.206222	13.22955556
13830.696	65.50194444	54.76266667	1327.175111	13.13622222
13835.7	65.53305556	54.70038889	1327.206222	13.22955556
13840.71	65.31516667	54.70038889	1327.144	13.04288889
13845.72	64.87938889	54.70038889	1327.175111	13.13622222
13850.736	64.97277778	54.70038889	1327.081722	12.85605556
13855.74	64.9105	54.70038889	1327.175111	13.13622222
13860.75	65.22177778	54.70038889	1326.957222	12.48255556
13865.766	65.40855556	54.70038889	1327.112889	12.94955556
13870.776	65.47083333	54.70038889	1327.237389	13.32305556
13875.78	65.06616667	54.76266667	1327.081722	12.85605556
13880.796	64.87938889	54.76266667	1327.050611	12.76272222
13885.482	65.31516667	54.76266667	1327.050611	12.76272222
13890.492	65.71988889	54.76266667	1327.144	13.04288889
13895.496	65.71988889	54.79377778	1327.144	13.04288889
13900.506	65.34633333	54.82488889	1327.050611	12.76272222
13905.522	65.34633333	54.88716667	1327.144	13.04288889
13910.532	65.59533333	54.88716667	1327.081722	12.85605556
13915.536	66.03116667	54.856	1327.144	13.04288889
13920.552	65.68872222	54.82488889	1327.112889	12.94955556
13925.562	65.53305556	54.79377778	1327.112889	13.074
13930.572	65.59533333	54.79377778	1327.112833	12.82494444
13935.588	65.59533333	54.79377778	1327.112889	12.94955556
13940.592	65.47083333	54.79377778	1327.144	13.04288889
13945.602	65.25294444	54.70038889	1327.050556	12.88722222
13950.636	65.62644444	54.63811111	1327.112833	13.07405556
13955.646	65.751	54.66927778	1327.112889	12.94955556
13960.65	65.8755	54.63811111	1327.112889	12.94955556
13965.66	65.40855556	54.66927778	1327.019444	12.79388889
13970.676	65.34633333	54.70038889	1327.081722	12.85605556
13975.686	65.035	54.70038889	1327.081722	12.85605556
13980.69	64.9105	54.70038889	1326.832722	12.48261111
13985.706	65.09727778	54.70038889	1326.863833	12.57594444
13990.716	65.31516667	54.76266667	1326.801556	12.51377778
13995.72	64.87938889	54.66927778	1326.988333	12.94944444
14000.73	64.72372222	54.66927778	1326.988333	12.94944444
14005.746	64.97277778	54.66927778	1326.863833	12.57594444
14010.756	65.31516667	54.607	1326.708167	12.10894444
14015.76	65.34633333	54.57588889	1326.832722	12.48261111
14020.776	64.9105	54.51361111	1326.832722	12.48261111
14025.786	65.06616667	54.45138889	1326.926111	12.76277778
14030.796	64.97277778	54.45138889	1326.801556	12.51377778
14035.8	64.84827778	54.45138889	1326.863833	12.57594444
14040.816	64.537	54.45138889	1326.926111	12.88722222
14045.904	64.41244444	54.45138889	1326.832667	12.60711111
14050.95	64.97277778	54.45138889	1326.708167	12.23361111
14055.51	65.12838889	54.42022222	1326.770389	12.42027778
14060.514	65.12838889	54.42022222	1326.957222	12.73166667
14065.524	65.53305556	54.45138889	1326.801556	12.51377778
14070.54	65.50194444	54.45138889	1326.894944	12.79394444
14075.688	65.50194444	54.51361111	1326.708167	12.23361111
14080.698	65.28405556	54.45138889	1326.894944	12.79394444
14085.702	65.28405556	54.42022222	1326.926056	12.88727778
14090.706	65.25294444	54.42022222	1326.957222	12.85611111
14095.728	64.97277778	54.42022222	1326.957222	12.85611111
14100.732	64.9105	54.42022222	1326.832667	12.60711111
14105.742	64.69261111	54.38911111	1326.739333	12.20244444
14110.758	64.63038889	54.358	1326.863833	12.57594444
14115.768	64.63038889	54.26461111	1326.957222	12.85611111
14120.772	64.6615	54.26461111	1326.894944	12.79394444
14125.788	64.94166667	54.26461111	1326.832667	12.60711111
14130.798	64.6615	54.23344444	1326.863833	12.57594444
14135.802	64.41244444	54.23344444	1326.832667	12.60711111
14140.812	64.41244444	54.23344444	1326.708167	12.23361111
14145.828	64.22572222	54.20233333	1326.894944	12.79394444
14150.838	64.00783333	54.23344444	1326.926056	12.88727778
14155.842	64.13233333	54.26461111	1326.739278	12.32694444
14160.852	64.44361111	54.26461111	1326.770389	12.42027778
14165.526	64.44361111	54.26461111	1326.739278	12.32694444
14170.542	64.13233333	54.23344444	1326.832667	12.60711111
14175.552	63.91444444	54.23344444	1326.645889	12.04677778
14180.568	64.03894444	54.26461111	1326.832667	12.60711111
14185.578	64.25683333	54.26461111	1326.894944	12.79394444
14190.582	64.31911111	54.20233333	1326.739278	12.32694444
14195.592	64.537	54.20233333	1326.770389	12.42027778
14200.608	64.35022222	54.20233333	1326.894944	12.79394444
14205.612	64.25683333	54.23344444	1326.770389	12.42027778
14210.622	64.07005556	54.23344444	1326.770389	12.42027778
14215.638	64.35022222	54.23344444	1326.832667	12.358
14220.648	64.75488889	54.23344444	1326.832667	12.48266667
14225.652	64.75488889	54.20233333	1326.832667	12.60711111
14230.662	64.72372222	54.20233333	1326.957222	12.73166667
14235.678	64.537	54.20233333	1326.832667	12.48266667
14240.688	64.537	54.17122222	1326.957222	12.73166667
14245.692	64.59922222	54.20233333	1326.770389	12.29583333
14250.726	64.63038889	54.26461111	1326.801556	12.51377778
14255.748	64.537	54.26461111	1326.801556	12.51377778
14260.752	64.6615	54.29572222	1326.801556	12.51377778
14265.762	64.13233333	54.358	1326.739278	12.32694444
14270.766	64.16344444	54.358	1326.832667	12.48266667
14275.788	64.28794444	54.29572222	1326.645889	12.04677778
14280.792	64.16344444	54.29572222	1326.801556	12.51377778
14285.802	64.16344444	54.29572222	1326.832667	12.48266667
14290.818	64.41244444	54.358	1326.739278	12.07783333
14295.822	64.31911111	54.358	1326.739278	12.2025
14300.832	64.13233333	54.29572222	1326.739278	12.2025
14305.836	63.82105556	54.26461111	1326.832667	12.358
14310.858	63.88327778	54.26461111	1326.832667	12.60711111
14315.862	64.03894444	54.26461111	1326.894944	12.42038889
14320.878	64.25683333	54.26461111	1326.770389	12.29583333
14325.888	64.47472222	54.26461111	1326.832667	12.48266667
14330.892	64.63038889	54.26461111	1326.8015	12.38916667
14335.932	64.72372222	54.26461111	1326.832667	12.48266667
14340.948	64.31911111	54.23344444	1326.739278	12.32694444
14345.958	64.10116667	54.26461111	1326.863778	12.32688889
14350.464	64.03894444	54.26461111	1326.490222	11.33066667
14355.48	64.00783333	54.23344444	1326.677	11.76655556
14360.49	64.10116667	54.26461111	1326.645833	11.92216667
14365.494	63.75877778	54.26461111	1326.863778	12.32688889
14370.51	63.54083333	54.20233333	1326.645889	12.17122222
14375.52	63.63422222	54.20233333	1326.677056	12.26472222
14380.524	63.41633333	54.20233333	1326.708167	12.23361111
14385.534	63.04283333	54.17122222	1326.583611	11.98438889
14390.55	63.13616667	54.17122222	1326.739278	12.32694444
14395.554	63.13616667	54.17122222	1326.614778	12.07788889
14400.564	63.41633333	54.10894444	1326.677056	12.26472222
14405.58	63.54083333	54.10894444	1326.645889	12.17122222
14410.59	63.6965	54.10894444	1326.583667	12.35811111
14412.87	63.66538889	54.07783333	1326.116778	12.825
14415.606	63.19844444	54.07783333	1325.369667	13.69655556
14420.616	63.04283333	54.04672222	1324.622611	14.31916667
14425.62	63.04283333	54.01555556	1323.501944	15.31516667
14430.63	62.70038889	53.98444444	1321.945556	16.62244444
14435.646	62.70038889	54.01555556	1321.011667	17.18277778
14440.824	62.76266667	53.98444444	1319.828889	18.11666667
14445.84	62.607	53.98444444	1317.400778	20.29566667
14450.844	62.54477778	53.92216667	1316.871611	20.57594444
14455.854	62.607	53.89105556	1315.003944	21.94538889
14460.87	62.17122222	53.79766667	1310.832722	25.86772222
14465.88	61.76655556	53.76655556	1310.521444	25.92988889
14470.884	61.61088889	53.70427778	1309.680944	26.5215
14475.894	61.5175	53.642	1308.964944	26.73927778
14480.91	61.42411111	53.61088889	1307.439722	28.14005556
14485.92	60.83266667	53.5175	1306.786	28.42022222
14490.924	60.428	53.42411111	1305.572056	29.13616667
14495.94	60.33466667	53.36183333	1304.793778	29.54088889
14500.872	60.24127778	53.33072222	1302.552556	31.40855556
14505.528	60.0545	53.20622222	1302.552556	31.40855556
14510.556	59.86772222	53.11283333	1301.182833	32.52916667
14515.56	82.56033333	53.05055556	1300.591444	33.12055556
14520.576	281.9377778	64.9105	1298.848333	34.24122222
14525.586	384.9105	70.54472222	1296.980556	35.48633333
14530.59	507.6809444	86.14005556	1295.828833	36.38916667
14535.6	584.3813333	96.97277778	1294.521444	37.323
14540.616	619.1206111	102.9182778	1292.778278	38.81705556
14545.62	658.5603333	111.572	1292.591444	38.63033333
14550.63	689.6887222	120.7237222	1290.786056	40.18683333
14555.646	696.0388889	123.4007778	1287.673222	43.17522222
14560.656	709.8911111	131.1517222	1286.583667	44.26477778
14565.66	717.393	136.8482222	1285.027222	45.44744444
14570.67	721.035	140.0856111	1282.972722	47.12838889
14575.686	726.3579444	145.0661111	1282.381333	47.34622222
14580.696	726.9493889	149.3618889	1279.237278	50.11672222
14585.7	728.1323333	151.9143889	1278.178944	51.05061111
14590.716	729.6887222	155.4319444	1277.556389	51.54872222
14595.726	728.4436111	159.3541111	1275.813222	52.79366667
14600.73	728.5992222	160.5992222	1275.377444	52.98055556
14605.74	731.2762222	164.3035	1274.256833	53.85205556
14610.756	734.2646111	167.0738889	1273.229611	54.63038889
14615.766	734.2646111	168.4435556	1271.828833	55.65761111
14620.782	731.7431667	170.7159444	1271.517556	55.96888889
14625.786	733.0817222	172.9260556	1270.210167	57.27627778
14630.814	732.9883333	173.6731667	1269.836556	57.52522222
14635.5	733.393	175.9766667	1269.898778	57.463
14640.51	732.179	177.7821111	1269.992167	57.36961111
14645.52	733.9844444	178.6848333	1269.182889	58.17888889
14650.524	734.7315	179.9611111	1268.435778	58.80155556
14655.54	735.6965	181.2685	1268.653667	58.83277778
14660.55	735.3540556	181.9222222	1270.272333	57.33855556
14665.554	734.3891111	182.7937778	1270.365722	57.74316667
14670.564	734.6381111	183.9766667	1271.050611	57.43183333
14675.58	733.4863889	184.5058333	1270.116722	59.11283333
14680.59	736.0077778	185.5642222	1270.521389	58.70816667
14685.594	735.4474444	186.5291667	1271.704333	57.02722222
14690.61	735.8521111	186.9027222	1272.420222	56.06222222
14695.62	734.1712222	187.7120556	1272.856	55.62644444
14700.624	732.9261111	188.4902778	1273.540889	55.066
14705.64	734.9182778	189.1750556	1272.544778	56.18677778
14710.65	736.1323333	190.0466667	1270.178944	58.67705556
14715.66	737.6576111	190.607	1270.614778	58.24122222
14720.664	737.6887222	190.9182778	1273.6965	55.78216667
14725.68	737.5953333	191.4786111	1272.638111	57.08944444
14730.69	738.7782222	192.1322778	1274.692556	55.15944444
14735.694	738.9338333	192.5058333	1273.727556	55.62644444
14740.704	737.751	193.1906667	1275.626444	53.60311111
14745.72	738.7159444	193.8443889	1273.821	55.40855556
14750.73	736.9416667	194.0311111	1273.6965	55.78216667
14755.734	737.5331111	194.3735556	1275.315167	54.28794444
14760.756	736.6926667	194.7782222	1275.346278	54.50572222
14765.76	738.0933889	195.0272222	1277.0895	52.7625
14770.77	737.5331111	195.3073889	1275.688722	54.28794444
14775.774	737.5953333	195.7743333	1275.813167	54.28794444
14780.79	736.3502222	196.1167222	1275.875556	54.59911111
14785.8	736.5681111	196.6458889	1276.311278	54.03894444
14790.804	736.7237778	196.8949444	1275.346333	55.00388889
14795.85	738.5603333	197.0817222	1277.151778	53.19844444
14800.89	738.3735556	197.1751111	1279.175111	51.29955556
14805.906	737.6576111	197.2062778	1276.778222	53.69644444
14810.928	737.2840556	197.3618889	1280.887222	49.96122222
14815.932	736.8793889	197.6420556	1280.326889	50.52155556
14820.96	738.2490556	198.0467222	1279.642111	51.08166667
14825.466	738.7471111	198.3268333	1280.544833	50.42805556
14830.482	739.9922222	198.7315	1280.793833	50.17905556
14835.492	739.463	199.0427778	1278.085667	52.88722222
14840.496	741.0817222	199.1985	1278.645944	52.45138889
14845.506	740.2724444	199.0116667	1279.393111	51.70422222
14850.522	741.0506111	199.0116667	1281.883333	49.33844444
14855.532	740.8327222	198.9182778	1283.377444	48.09344444
14860.536	740.2724444	198.9805556	1282.817167	48.77816667
14865.552	738.3424444	199.323	1283.159556	48.06222222
14870.562	737.5019444	199.4786111	1283.533111	48.31133333
14875.566	738.4046667	199.8521667	1282.350278	49.99216667
14880.576	738.8404444	199.8832778	1283.284111	48.56033333
14885.592	738.5914444	199.8210556	1282.879444	49.33855556
14890.602	737.7198889	199.8521667	1284.871611	47.22194444
14895.606	738.3424444	199.9143889	1283.782111	48.56033333
14900.622	737.5019444	199.8521667	1285.307389	47.53305556
14905.632	738.7471111	199.8521667	1284.311278	48.52916667
14910.636	738.9961111	199.8210556	1285.494222	47.22177778
14915.646	739.0583889	199.7587778	1286.303556	46.41244444
14920.662	739.1517222	199.6965	1286.926111	45.78988889
14925.672	738.6848333	199.5097778	1288.575944	44.51361111
14930.676	738.4669444	199.572	1288.077889	44.88722222
14935.692	739.7120556	199.9766667	1288.015611	44.82483333
14940.702	739.463	200.1945556	1286.739333	45.97666667
14945.706	738.8093333	200.3502222	1286.428167	46.9105
14950.716	740.4903333	200.8482778	1286.241333	47.09733333
14955.732	740.0233333	200.9105	1287.517556	46.19444444
14960.742	740.9261111	201.035	1287.922222	45.41644444
14965.746	739.7120556	200.9727778	1286.770389	46.07005556
14970.762	740.2724444	200.7548889	1287.673222	46.28788889
14975.772	740.3657778	200.7548889	1289.447444	44.26455556
14980.782	740.6459444	200.9105	1289.136222	44.57577778
14985.786	740.0233333	200.9105	1288.700389	45.01161111
14990.802	740.1167778	201.035	1290.443611	43.76661111
14995.812	738.4980556	201.3151667	1291.626611	42.58361111
15000.816	740.1167778	201.3774444	1292.124556	41.83655556
15005.838	742.0467222	201.5019444	1292.778222	40.93377778
15010.842	742.2646111	201.5330556	1292.031167	41.68083333
15015.852	741.4552778	201.3151667	1291.284111	42.179
15020.856	741.5797778	201.2217778	1290.941611	42.5215
15025.872	741.1751111	201.2528889	1291.252944	42.21016667
15030.882	740.6459444	201.2528889	1292.373667	42.21011111
15035.886	742.0467222	201.3774444	1292.965056	41.74316667
15040.908	741.3618889	201.4396667	1292.871722	41.8365
15045.912	740.9883889	201.5953333	1293.494222	40.96488889
15050.922	741.4552778	201.5953333	1294.054444	40.40466667
15055.926	741.6109444	201.3462778	1293.618722	40.71594444
15060.942	742.2335	201.3774444	1293.774389	40.80938889
15065.952	741.4552778	201.4085556	1294.054556	41.02722222
15070.956	739.2451111	201.6887222	1295.486389	39.59538889
15075.474	738.1245	201.7198333	1297.540833	37.78983333
15080.484	737.5642222	201.8132222	1296.451389	39.00394444
15085.488	739.9922222	202.0311111	1298.599167	36.98061111
15090.51	741.6109444	202.0933889	1297.540833	37.78983333
15095.514	740.9883889	202.0622222	1299.128333	35.95344444
15100.524	737.4708333	201.7198333	1297.603056	37.72761111
15105.528	739.3696667	201.7198333	1296.233444	39.09722222
15110.544	740.6459444	201.7509444	1297.572	37.88333333
15115.554	738.9027222	201.7509444	1299.906611	35.54872222
15120.558	739.9299444	201.9377222	1297.914333	37.78988889
15125.598	738.0933889	201.9688333	1300.217833	35.48638889
15130.602	739.2451111	202.249	1299.750889	35.95333333
15135.624	741.144	202.4357778	1301.276222	34.30355556
15140.628	740.4280556	202.4046667	1300.031111	35.92222222
15145.638	741.9222222	202.1867778	1299.688667	36.51377778
15150.642	743.8521111	201.9377222	1301.338444	34.98844444
15155.658	743.5408333	201.9066111	1301.992167	34.33472222
15160.668	741.8599444	202.0933889	1303.953278	32.37361111
15165.684	741.3618889	202.2801111	1304.0155	32.43583333
15170.694	740.2412778	202.2801111	1306.723667	29.85211111
15175.698	739.2762778	202.2801111	1304.108944	32.46683333
15180.708	740.8016111	202.1245	1302.272333	34.30344444
15185.724	740.1167778	202.0933889	1302.303444	34.27233333
15190.734	739.2451111	201.9688333	1303.081667	33.49411111
15195.738	738.7471111	201.9066111	1305.260667	31.43977778
15200.748	739.0272222	202.1245	1304.918278	32.28016667
15205.764	739.9922222	202.4046667	1304.202333	32.99611111
15210.768	739.6186667	202.2801111	1306.194556	31.12833333
15215.778	742.4513889	202.3423889	1303.984444	33.46311111
15220.794	741.1751111	202.4046667	1304.140111	33.43188889
15225.798	739.4318889	202.4046667	1305.167278	32.52916667
15230.808	739.3696667	202.5291667	1306.225611	31.47083333
15235.818	741.393	202.7159444	1305.509722	32.18672222
15240.834	742.2335	202.7159444	1305.914333	31.78211111
15245.838	741.8599444	202.7470556	1306.412389	31.15961111
15250.848	740.5837222	202.8715556	1307.097167	30.59927778
15255.864	741.6109444	202.7781667	1307.844333	30.22566667
15260.874	738.8404444	202.7159444	1308.933778	29.26066667
15265.878	739.9610556	202.4980556	1308.622556	29.821
15270.888	740.2101667	202.7159444	1309.743167	28.70038889
15275.904	739.9922222	202.6225556	1309.649778	28.79377778
15280.908	741.8599444	202.8093333	1309.463	29.22966667
15285.918	743.2607222	202.9338333	1311.081722	27.73538889
15290.934	742.2646111	202.9649444	1310.583667	28.109
15295.944	742.7003889	202.9649444	1310.490222	28.07777778
15300.948	743.2295556	203.0894444	1311.144	27.54866667
15305.466	742.9182778	203.1517778	1311.206222	27.48644444
15310.47	742.7315	203.1206111	1313.073944	25.86783333
15315.48	742.5136111	203.3073889	1312.575833	26.49038889
15320.49	741.0195	203.4007778	1313.042722	26.0235
15325.506	738.7471111	202.9649444	1312.887111	26.30355556
15330.51	739.8054444	202.9338333	1312.202333	27.113
15335.52	743.1050556	202.8715556	1313.354056	25.96127778
15340.536	741.3618889	202.9338333	1313.883278	25.5565
15345.546	740.8327222	203.0272222	1315.035056	24.65383333
15350.55	740.8016111	202.9338333	1315.097278	24.71605556
15355.56	740.8016111	203.0583333	1316.5915	23.22183333
15360.576	741.8910556	203.1206111	1316.093389	23.34638889
15365.58	741.7665556	203.4630556	1316.031222	23.40855556
15370.59	741.0195	203.8365556	1318.0545	21.75883333
15375.594	741.0817222	203.8054444	1316.653722	23.53316667
15380.616	741.2996667	203.5875556	1319.330722	20.85616667
15385.62	742.0778333	203.7120556	1316.871611	23.31527778
15390.63	740.7704444	203.6186667	1316.747111	23.43977778
15395.646	741.9222222	203.5875556	1316.435833	23.62661111
15400.656	741.8910556	203.3073889	1318.272389	22.03894444
15405.66	742.6692778	203.2762778	1317.214056	22.97283333
15410.676	739.1828889	203.0272222	1317.307389	23.00394444
15415.686	738.6225556	202.7470556	1317.867722	22.44361111
15420.69	739.3385	202.5914444	1318.583667	21.85211111
15425.706	741.0195	202.6225556	1318.677	22.13233333
15430.716	740.2101667	202.5602778	1318.490278	22.44372222
15435.732	739.7431667	202.9027222	1319.9845	20.9495
15440.742	739.8365556	202.8715556	1319.673111	20.88733333
15445.746	740.0545	202.9027222	1319.984444	20.576
15450.768	739.2762778	202.9338333	1321.260778	19.67322222
15455.772	741.0506111	202.9027222	1321.727667	19.57988889
15460.782	742.0156111	203.0894444	1321.603111	19.82888889
15465.786	740.8327222	203.4007778	1323.346333	18.08566667
15470.802	741.4863889	203.3696667	1321.852111	19.57988889
15475.812	743.4786111	203.4318889	1322.412556	18.895
15480.816	742.5136111	203.6497778	1322.599278	18.70827778
15485.838	740.2101667	203.6186667	1324.342444	16.96511111
15490.842	608.9416667	195.8677222	1324.218	17.08955556
15495.852	515.5564444	186.5602778	1325.743222	15.93766667
15500.856	472.7548333	181.7042778	1325.712111	16.467
15505.872	416.0077778	174.2334444	1325.587556	16.716
15510.882	364.1167778	166.2334444	1325.182889	17.12066667
15515.886	349.4241111	163.8677222	1323.906611	18.14783333
15520.908	311.6965	157.2373333	1323.751	18.179
15525.912	285.9222222	152.1945556	1323.782167	18.14783333
15530.922	272.5369444	149.4863889	1323.750944	18.17905556
15535.926	253.0194444	145.3462778	1323.844333	18.21011111
15540.942	236.3657778	141.4863889	1324.217889	17.96122222
15545.952	227.6186667	139.3385	1324.404667	18.02333333
15550.956	213.9844444	136.0077778	1324.560278	17.86772222
15555.474	206.8871667	134.2023333	1324.747056	17.80561111
15560.484	193.9688889	131.2762222	1324.809333	17.61866667
15565.488	185.0661111	127.9455	1324.778222	17.27622222
15570.498	180.1167222	126.9182778	1324.840444	17.214
15575.514	172.7392778	123.8677222	1324.871611	17.18283333
15580.524	166.2334444	121.6265	1324.902722	17.40083333
15585.528	162.5292222	120.2568333	1325.276222	17.15177778
15590.544	157.0194444	118.2335	1325.245167	17.3075
15595.554	151.2918333	115.8677222	1325.058389	17.49427778
15600.558	149.7042778	115.0583333	1325.120611	17.43205556
15605.568	145.0972222	112.786	1325.151778	17.40088889
15610.584	141.5797778	111.1361667	1325.151778	17.40088889
15615.594	139.5564444	110.1712222	1325.276278	17.15172222
15620.598	136.6303333	108.5213889	1325.276278	17.27638889
15625.626	134.1089444	106.8404444	1325.214	17.214
15630.642	132.6458889	105.8755	1325.182889	17.12066667
15635.652	130.249	104.4747222	1325.245111	17.05844444
15640.656	127.5097222	102.8871667	1325.245111	17.05844444
15645.678	126.3891111	102.358	1325.307389	17.24527778
15650.754	124.6147778	100.8326667	1325.463056	17.58761111
15655.758	122.965	99.58755556	1325.525278	17.77427778
15660.78	121.9066111	98.87161111	1325.556389	17.61872222
15665.784	120.2879444	97.84438889	1325.494167	17.5565
15670.794	118.7937778	96.47472222	1325.525278	17.15183333
15675.798	118.1712222	96.00777778	1325.494167	16.80938889
15680.814	116.7081667	94.66927778	1325.525278	16.77827778
15685.824	115.7743333	93.57977778	1325.463056	16.71605556
15690.858	114.7159444	92.5525	1325.494167	16.80938889
15695.88	114.0622778	92.02333333	1325.556389	16.87161111
15700.884	112.7548333	91.12061111	1325.556444	16.99622222
15705.894	111.6031111	90.03111111	1325.649778	17.15177778
15710.91	111.3851667	89.65761111	1325.618667	17.18288889
15715.914	110.6381111	88.69261111	1325.712	17.08955556
15720.924	109.7042778	87.97666667	1325.680889	16.99622222
15725.928	109.1439444	87.60311111	1325.743167	17.05838889
15730.95	108.3035	86.82488889	1325.805444	17.24522222
15735.954	106.7470556	85.95327778	1325.836611	17.21405556
15740.964	106.4357778	85.54861111	1325.836556	16.965
15745.476	105.3774444	84.73933333	1325.898889	16.77822222
15750.486	105.0038889	84.3035	1325.867722	16.68494444
15755.496	104.0078333	83.71211111	1325.961111	16.716
15760.5	103.0428333	82.80933333	1325.961111	16.716
15765.516	102.6381667	82.49805556	1326.116778	16.56033333
15770.526	102.0467222	81.96888889	1326.023389	16.65372222
15775.53	101.5797778	81.43966667	1325.961111	16.59155556
15780.552	101.3307222	81.12838889	1325.898833	16.52916667
15785.556	100.8015556	80.47472222	1325.898833	16.52916667
15790.566	100.3346667	79.72766667	1325.898833	16.52916667
15795.57	100.0233889	79.54083333	1326.179	16.49811111
15800.586	99.27627778	78.91827778	1326.210111	16.59144444
15805.596	98.43577778	78.45138889	1326.085611	16.96505556
15810.6	98.1245	78.07783333	1325.992222	16.80933333
15815.622	97.50194444	77.48638889	1326.085611	16.71594444
15820.626	97.12838889	76.98833333	1325.992222	16.80933333
15825.636	96.84822222	76.67705556	1326.085611	16.96505556
15830.64	96.03894444	76.21011111	1326.054444	16.74711111
15835.656	95.19844444	75.71205556	1325.93	16.74711111
15840.666	94.82488889	75.58755556	1325.93	16.62266667
15845.676	94.51361111	75.02722222	1326.0545	16.62261111
15850.692	93.89105556	74.59144444	1326.023389	16.65372222
15855.696	93.70427778	74.31127778	1326.0545	16.62261111
15860.706	93.08172222	73.90661111	1325.961111	16.716
15865.722	92.5525	73.47077778	1326.0545	16.62261111
15870.726	92.45916667	73.31516667	1326.116722	16.68483333
15875.736	91.58755556	72.94161111	1326.023333	16.77822222
15880.746	90.84044444	72.66144444	1326.085611	16.71594444
15885.762	90.34238889	72.44355556	1326.116722	16.68483333
15890.778	90.1245	72.13227778	1326.147833	16.65372222
15895.788	89.93772222	71.78988889	1326.241167	16.56038889
15900.792	89.751	71.57194444	1326.178944	16.62261111
15905.802	89.47077778	71.29183333	1326.210111	16.467
15910.818	88.94161111	70.91827778	1326.179	16.49811111
15915.822	88.81711111	70.79377778	1326.272333	16.52922222
15920.832	88.31905556	70.38911111	1326.334611	16.46694444
15925.848	88.22566667	70.14005556	1326.272333	16.52922222
15930.858	88.10116667	69.92216667	1326.179	16.49811111
15935.862	87.88327778	69.70427778	1326.178944	16.49816667
15940.872	87.29177778	69.26844444	1326.241222	16.56033333
15945.888	87.04277778	69.17505556	1326.365778	16.68488889
15950.892	86.51361111	68.83266667	1326.365778	16.68488889
15955.902	86.23344444	68.49027778	1326.490278	16.93394444
15960.918	85.95327778	68.36572222	1326.490222	16.80933333
15965.934	85.2685	68.08561111	1326.459111	16.716
15970.554	84.86383333	67.89883333	1326.428	16.74711111
15975.558	84.67705556	67.74316667	1326.396889	16.65377778
15980.574	84.11677778	67.49416667	1326.334611	16.46694444
15985.584	83.52527778	67.15177778	1326.272389	16.40472222
15990.588	83.3385	67.0895	1326.272389	16.28027778
15995.61	82.93383333	66.8405	1326.241278	16.31138889
16000.614	82.68483333	66.65372222	1326.334611	16.3425
16005.624	82.52922222	66.49805556	1326.459111	16.716
16010.628	82.28016667	66.24905556	1326.583611	16.96505556
16015.65	81.8755	65.96888889	1326.583667	17.21411111
16020.654	81.59533333	65.751	1326.303444	16.49811111
16025.664	81.22177778	65.53305556	1326.303444	16.49811111
16030.68	80.72372222	65.28405556	1326.272333	16.40477778
16035.684	80.50583333	65.15955556	1326.272333	16.52922222
16040.694	80.16344444	64.97277778	1326.365722	16.43583333
16045.698	79.88327778	64.84827778	1326.396889	16.65377778
16050.72	79.85216667	64.72372222	1326.459111	16.716
16055.724	80.22566667	64.63038889	1326.428	16.74711111
16060.734	79.88327778	64.44361111	1326.396889	16.40466667
16065.738	79.66538889	64.31911111	1326.3035	16.37361111
16070.754	79.10505556	64.16344444	1326.365778	16.31133333
16075.764	78.66927778	64.07005556	1326.334611	16.3425
16080.774	78.70038889	64.00783333	1326.334611	16.3425
16085.79	78.66927778	63.88327778	1326.334611	16.3425
