Time[1].y;tan.vol[1].T;tan.vol[2].T;tan.vol[3].T;tan.vol[4].T;tan.vol[5].T;tan.vol[6].T;tan.vol[7].T;tan.vol[8].T;tan.vol[9].T;tan.vol[10].T;tan.vol[11].T;tan.vol[12].T;tan.vol[13].T;tan.vol[14].T;tan.vol[15].T;tan.vol[16].T;tan.vol[17].T;tan.vol[18].T;tan.vol[19].T;tan.vol[20].T;onOffController.y
374.4;331.972;331.962;331.883;331.724;331.408;330.823;329.818;328.246;326.012;323.155;319.884;316.537;313.919;313.938;313.986;313.986;313.986;313.986;313.986;313.986;1
376.8;331.967;331.957;331.878;331.719;331.404;330.818;329.815;328.242;326.009;323.154;319.883;316.538;313.985;314.016;314.064;314.064;314.064;314.064;314.064;314.064;1
379.2;331.962;331.951;331.873;331.714;331.399;330.814;329.811;328.239;326.007;323.152;319.883;316.538;314.054;314.093;314.141;314.141;314.141;314.141;314.141;314.141;1
381.6;331.956;331.946;331.868;331.709;331.394;330.81;329.807;328.236;326.005;323.151;319.882;316.539;314.126;314.171;314.219;314.219;314.219;314.219;314.219;314.219;1
384;331.951;331.941;331.862;331.704;331.39;330.805;329.803;328.233;326.002;323.149;319.882;316.54;314.2;314.248;314.296;314.296;314.296;314.296;314.296;314.296;1
386.4;331.946;331.936;331.857;331.699;331.385;330.801;329.799;328.229;326;323.148;319.881;316.54;314.276;314.325;314.373;314.373;314.373;314.373;314.373;314.373;1
388.8;331.94;331.93;331.852;331.694;331.38;330.797;329.795;328.226;325.997;323.146;319.881;316.541;314.349;314.403;314.45;314.45;314.45;314.45;314.45;314.45;1
391.2;331.935;331.925;331.847;331.689;331.376;330.793;329.792;328.223;325.995;323.145;319.881;316.541;314.422;314.48;314.528;314.528;314.528;314.528;314.528;314.528;1
393.6;331.93;331.92;331.842;331.684;331.371;330.788;329.788;328.22;325.992;323.143;319.88;316.542;314.497;314.557;314.605;314.605;314.605;314.605;314.605;314.605;1
396;331.925;331.914;331.837;331.679;331.366;330.784;329.784;328.217;325.99;323.142;319.88;316.543;314.572;314.635;314.682;314.682;314.682;314.682;314.682;314.682;1
398.4;331.919;331.909;331.832;331.674;331.362;330.78;329.78;328.214;325.988;323.14;319.879;316.543;314.648;314.712;314.759;314.759;314.759;314.759;314.759;314.759;1
400.8;331.914;331.904;331.827;331.67;331.357;330.776;329.777;328.21;325.985;323.139;319.879;316.544;314.725;314.789;314.836;314.836;314.836;314.836;314.836;314.836;1
403.2;331.909;331.899;331.822;331.665;331.353;330.771;329.773;328.207;325.983;323.138;319.879;316.545;314.801;314.866;314.913;314.913;314.913;314.913;314.913;314.913;1
405.6;331.904;331.893;331.817;331.66;331.348;330.767;329.769;328.204;325.981;323.136;319.878;316.545;314.877;314.943;314.99;314.99;314.99;314.99;314.99;314.99;1
408;331.898;331.888;331.812;331.655;331.344;330.763;329.765;328.201;325.978;323.135;319.878;316.546;314.953;315.02;315.067;315.067;315.067;315.067;315.067;315.067;1
410.4;331.893;331.883;331.807;331.65;331.339;330.759;329.762;328.198;325.976;323.133;319.877;316.547;315.029;315.097;315.144;315.144;315.144;315.144;315.144;315.144;1
412.8;331.888;331.878;331.802;331.645;331.334;330.754;329.758;328.195;325.974;323.132;319.877;316.548;315.106;315.174;315.221;315.221;315.221;315.221;315.221;315.221;1
415.2;331.883;331.873;331.797;331.641;331.33;330.75;329.754;328.192;325.971;323.131;319.877;316.548;315.183;315.251;315.298;315.298;315.298;315.298;315.298;315.298;1
417.6;331.878;331.868;331.792;331.636;331.325;330.746;329.75;328.189;325.969;323.129;319.876;316.549;315.259;315.328;315.374;315.374;315.374;315.374;315.374;315.374;1
420;331.873;331.862;331.787;331.631;331.321;330.742;329.747;328.186;325.967;323.128;319.876;316.55;315.333;315.402;315.449;315.449;315.449;315.449;315.449;315.449;1
422.4;331.867;331.857;331.782;331.626;331.316;330.738;329.743;328.183;325.965;323.126;319.876;316.55;315.406;315.476;315.523;315.523;315.523;315.523;315.523;315.523;1
424.8;331.862;331.852;331.777;331.621;331.312;330.734;329.739;328.18;325.962;323.125;319.875;316.551;315.479;315.55;315.596;315.596;315.596;315.596;315.596;315.596;1
427.2;331.857;331.847;331.772;331.617;331.307;330.73;329.736;328.177;325.96;323.124;319.875;316.552;315.552;315.623;315.669;315.669;315.669;315.669;315.669;315.669;1
429.6;331.852;331.842;331.767;331.612;331.303;330.725;329.732;328.173;325.958;323.122;319.875;316.553;315.624;315.695;315.742;315.742;315.742;315.742;315.742;315.742;1
432;331.847;331.837;331.762;331.607;331.298;330.721;329.729;328.17;325.955;323.121;319.874;316.553;315.695;315.767;315.813;315.813;315.813;315.813;315.813;315.813;1
434.4;331.842;331.832;331.757;331.602;331.294;330.717;329.725;328.167;325.953;323.12;319.874;316.554;315.766;315.838;315.884;315.884;315.884;315.884;315.884;315.884;1
436.8;331.837;331.827;331.752;331.598;331.29;330.713;329.721;328.164;325.951;323.118;319.874;316.555;315.837;315.909;315.955;315.955;315.955;315.955;315.955;315.955;1
439.2;331.832;331.821;331.747;331.593;331.285;330.709;329.718;328.161;325.949;323.117;319.874;316.556;315.907;315.979;316.025;316.025;316.025;316.025;316.025;316.025;1
441.6;331.826;331.816;331.742;331.588;331.281;330.705;329.714;328.158;325.947;323.116;319.873;316.556;315.976;316.048;316.094;316.094;316.094;316.094;316.094;316.094;1
444;331.821;331.811;331.737;331.584;331.276;330.701;329.71;328.155;325.944;323.115;319.873;316.557;316.045;316.117;316.163;316.163;316.163;316.163;316.163;316.163;1
446.4;331.816;331.806;331.732;331.579;331.272;330.697;329.707;328.152;325.942;323.113;319.873;316.558;316.113;316.186;316.232;316.232;316.232;316.232;316.232;316.232;1
448.8;331.811;331.801;331.727;331.574;331.267;330.693;329.703;328.15;325.94;323.112;319.872;316.559;316.181;316.254;316.3;316.3;316.3;316.3;316.3;316.3;1
451.2;331.806;331.796;331.722;331.57;331.263;330.689;329.7;328.147;325.938;323.111;319.872;316.559;316.25;316.323;316.368;316.368;316.368;316.368;316.368;316.368;1
453.6;331.801;331.791;331.718;331.565;331.259;330.685;329.696;328.144;325.936;323.109;319.872;316.56;316.318;316.391;316.437;316.437;316.437;316.437;316.437;316.437;1
456;331.796;331.786;331.713;331.56;331.254;330.681;329.693;328.141;325.933;323.108;319.872;316.561;316.387;316.459;316.505;316.505;316.505;316.505;316.505;316.505;1
458.4;331.791;331.781;331.708;331.556;331.25;330.677;329.689;328.138;325.931;323.107;319.871;316.562;316.455;316.528;316.573;316.573;316.573;316.573;316.573;316.573;1
460.8;331.786;331.776;331.703;331.551;331.246;330.673;329.686;328.135;325.929;323.106;319.871;316.563;316.524;316.596;316.642;316.642;316.642;316.642;316.642;316.642;1
463.2;331.781;331.771;331.698;331.546;331.241;330.669;329.682;328.132;325.927;323.104;319.871;316.602;316.592;316.665;316.71;316.71;316.71;316.71;316.71;316.71;1
465.6;331.776;331.766;331.693;331.542;331.237;330.665;329.679;328.129;325.925;323.103;319.871;316.671;316.661;316.733;316.778;316.778;316.778;316.778;316.778;316.778;1
468;331.771;331.761;331.689;331.537;331.233;330.661;329.675;328.126;325.923;323.102;319.871;316.739;316.729;316.801;316.846;316.846;316.846;316.846;316.846;316.846;1
470.4;331.766;331.756;331.684;331.533;331.228;330.657;329.672;328.123;325.921;323.101;319.87;316.807;316.798;316.87;316.915;316.915;316.915;316.915;316.915;316.915;1
472.8;331.761;331.751;331.679;331.528;331.224;330.653;329.668;328.12;325.918;323.1;319.87;316.876;316.866;316.938;316.983;316.983;316.983;316.983;316.983;316.983;1
475.2;331.756;331.746;331.674;331.524;331.22;330.649;329.665;328.118;325.916;323.098;319.87;316.944;316.935;317.006;317.051;317.051;317.051;317.051;317.051;317.051;1
477.6;331.751;331.741;331.67;331.519;331.215;330.645;329.661;328.115;325.914;323.097;319.87;317.013;317.003;317.075;317.12;317.12;317.12;317.12;317.12;317.12;1
480;331.746;331.736;331.665;331.514;331.211;330.641;329.658;328.112;325.912;323.096;319.87;317.081;317.071;317.143;317.188;317.188;317.188;317.188;317.188;317.188;1
482.4;331.742;331.732;331.66;331.51;331.207;330.637;329.654;328.109;325.91;323.095;319.869;317.149;317.14;317.211;317.256;317.256;317.256;317.256;317.256;317.256;1
484.8;331.737;331.727;331.655;331.505;331.203;330.633;329.651;328.106;325.908;323.094;319.869;317.218;317.208;317.279;317.324;317.324;317.324;317.324;317.324;317.324;1
487.2;331.732;331.722;331.651;331.501;331.198;330.629;329.647;328.103;325.906;323.092;319.869;317.286;317.276;317.348;317.392;317.392;317.392;317.392;317.392;317.392;1
489.6;331.727;331.717;331.646;331.496;331.194;330.626;329.644;328.101;325.904;323.091;319.869;317.355;317.345;317.416;317.461;317.461;317.461;317.461;317.461;317.461;1
492;331.722;331.712;331.641;331.492;331.19;330.622;329.641;328.098;325.902;323.09;319.869;317.423;317.413;317.484;317.529;317.529;317.529;317.529;317.529;317.529;1
494.4;331.717;331.707;331.636;331.487;331.186;330.618;329.637;328.095;325.9;323.089;319.869;317.491;317.481;317.552;317.597;317.597;317.597;317.597;317.597;317.597;1
496.8;331.712;331.702;331.632;331.483;331.181;330.614;329.634;328.092;325.898;323.088;319.868;317.56;317.55;317.621;317.665;317.665;317.665;317.665;317.665;317.665;1
499.2;331.707;331.697;331.627;331.478;331.177;330.61;329.63;328.089;325.896;323.087;319.868;317.628;317.618;317.689;317.733;317.733;317.733;317.733;317.733;317.733;1
501.6;331.703;331.693;331.622;331.474;331.173;330.606;329.627;328.087;325.894;323.086;319.868;317.696;317.686;317.757;317.801;317.801;317.801;317.801;317.801;317.801;1
504;331.698;331.688;331.618;331.47;331.169;330.602;329.624;328.084;325.892;323.085;319.868;317.764;317.755;317.825;317.869;317.869;317.869;317.869;317.869;317.869;1
506.4;331.693;331.683;331.613;331.465;331.165;330.599;329.62;328.081;325.89;323.083;319.868;317.833;317.823;317.893;317.938;317.938;317.938;317.938;317.938;317.938;1
508.8;331.688;331.678;331.608;331.461;331.161;330.595;329.617;328.078;325.888;323.082;319.868;317.901;317.891;317.962;318.006;318.006;318.006;318.006;318.006;318.006;1
511.2;331.683;331.673;331.604;331.456;331.156;330.591;329.614;328.076;325.886;323.081;319.868;317.969;317.959;318.03;318.074;318.074;318.074;318.074;318.074;318.074;1
513.6;331.678;331.668;331.599;331.452;331.152;330.587;329.61;328.073;325.884;323.08;319.868;318.037;318.028;318.098;318.142;318.142;318.142;318.142;318.142;318.142;1
516;331.674;331.664;331.595;331.447;331.148;330.583;329.607;328.07;325.882;323.079;319.868;318.106;318.096;318.166;318.21;318.21;318.21;318.21;318.21;318.21;1
518.4;331.669;331.659;331.59;331.443;331.144;330.58;329.604;328.067;325.88;323.078;319.867;318.174;318.164;318.234;318.278;318.278;318.278;318.278;318.278;318.278;1
520.8;331.664;331.654;331.585;331.439;331.14;330.576;329.6;328.065;325.878;323.077;319.867;318.242;318.232;318.302;318.346;318.346;318.346;318.346;318.346;318.346;1
523.2;331.659;331.649;331.581;331.434;331.136;330.572;329.597;328.062;325.876;323.076;319.867;318.31;318.3;318.371;318.414;318.414;318.414;318.414;318.414;318.414;1
525.6;331.655;331.645;331.576;331.43;331.132;330.568;329.594;328.059;325.874;323.075;319.867;318.375;318.369;318.439;318.482;318.482;318.482;318.482;318.482;318.482;1
528;331.65;331.64;331.571;331.425;331.127;330.565;329.59;328.057;325.872;323.074;319.867;318.44;318.437;318.507;318.55;318.55;318.55;318.55;318.55;318.55;1
530.4;331.645;331.635;331.567;331.421;331.123;330.561;329.587;328.054;325.87;323.073;319.867;318.508;318.505;318.575;318.618;318.618;318.618;318.618;318.618;318.618;1
532.8;331.64;331.63;331.562;331.417;331.119;330.557;329.584;328.051;325.868;323.072;319.867;318.576;318.573;318.643;318.686;318.686;318.686;318.686;318.686;318.686;1
535.2;331.636;331.626;331.558;331.412;331.115;330.553;329.581;328.049;325.866;323.071;319.867;318.644;318.641;318.711;318.754;318.754;318.754;318.754;318.754;318.754;1
537.6;331.631;331.621;331.553;331.408;331.111;330.55;329.577;328.046;325.864;323.07;319.867;318.712;318.709;318.779;318.822;318.822;318.822;318.822;318.822;318.822;1
540;331.626;331.616;331.549;331.404;331.107;330.546;329.574;328.043;325.862;323.068;319.867;318.78;318.777;318.847;318.89;318.89;318.89;318.89;318.89;318.89;1
542.4;331.621;331.612;331.544;331.399;331.103;330.542;329.571;328.041;325.86;323.067;319.867;318.849;318.846;318.915;318.958;318.958;318.958;318.958;318.958;318.958;1
544.8;331.617;331.607;331.54;331.395;331.099;330.539;329.568;328.038;325.859;323.066;319.867;318.917;318.914;318.983;319.026;319.026;319.026;319.026;319.026;319.026;1
547.2;331.612;331.602;331.535;331.391;331.095;330.535;329.564;328.035;325.857;323.065;319.867;318.985;318.982;319.051;319.094;319.094;319.094;319.094;319.094;319.094;1
549.6;331.607;331.597;331.531;331.386;331.091;330.531;329.561;328.033;325.855;323.064;319.867;319.053;319.05;319.119;319.162;319.162;319.162;319.162;319.162;319.162;1
552;331.603;331.593;331.526;331.382;331.087;330.527;329.558;328.03;325.853;323.063;319.867;319.121;319.118;319.187;319.23;319.23;319.23;319.23;319.23;319.23;1
554.4;331.598;331.588;331.522;331.378;331.083;330.524;329.555;328.027;325.851;323.062;319.867;319.19;319.186;319.255;319.298;319.298;319.298;319.298;319.298;319.298;1
556.8;331.593;331.583;331.517;331.373;331.079;330.52;329.551;328.025;325.849;323.061;319.867;319.258;319.254;319.323;319.366;319.366;319.366;319.366;319.366;319.366;1
559.2;331.589;331.579;331.513;331.369;331.075;330.516;329.548;328.022;325.847;323.06;319.867;319.324;319.32;319.389;319.432;319.432;319.432;319.432;319.432;319.432;1
561.6;331.584;331.574;331.508;331.365;331.071;330.513;329.545;328.02;325.845;323.059;319.867;319.385;319.381;319.45;319.493;319.493;319.493;319.493;319.493;319.493;1
564;331.58;331.57;331.504;331.361;331.067;330.509;329.542;328.017;325.844;323.059;319.867;319.446;319.442;319.511;319.554;319.554;319.554;319.554;319.554;319.554;1
566.4;331.575;331.565;331.499;331.356;331.063;330.506;329.539;328.014;325.842;323.058;319.867;319.508;319.504;319.572;319.615;319.615;319.615;319.615;319.615;319.615;1
568.8;331.57;331.56;331.495;331.352;331.059;330.502;329.536;328.012;325.84;323.057;319.867;319.569;319.565;319.633;319.676;319.676;319.676;319.676;319.676;319.676;1
571.2;331.566;331.556;331.49;331.348;331.055;330.498;329.532;328.009;325.838;323.056;319.867;319.63;319.626;319.695;319.737;319.737;319.737;319.737;319.737;319.737;1
573.6;331.561;331.551;331.486;331.344;331.051;330.495;329.529;328.007;325.836;323.055;319.867;319.692;319.687;319.756;319.798;319.798;319.798;319.798;319.798;319.798;1
576;331.556;331.546;331.481;331.34;331.047;330.491;329.526;328.004;325.834;323.054;319.867;319.753;319.749;319.817;319.859;319.859;319.859;319.859;319.859;319.859;1
578.4;331.552;331.542;331.477;331.335;331.043;330.488;329.523;328.002;325.833;323.053;319.867;319.814;319.81;319.878;319.92;319.92;319.92;319.92;319.92;319.92;1
580.8;331.547;331.537;331.473;331.331;331.039;330.484;329.52;327.999;325.831;323.052;319.885;319.875;319.871;319.939;319.981;319.981;319.981;319.981;319.981;319.981;1
583.2;331.543;331.533;331.468;331.327;331.035;330.48;329.517;327.997;325.829;323.051;319.947;319.937;319.932;320;320.042;320.042;320.042;320.042;320.042;320.042;1
585.6;331.538;331.528;331.464;331.323;331.031;330.477;329.514;327.994;325.827;323.05;320.008;319.998;319.993;320.061;320.103;320.103;320.103;320.103;320.103;320.103;1
588;331.534;331.524;331.459;331.319;331.027;330.473;329.51;327.991;325.825;323.049;320.069;320.059;320.054;320.122;320.164;320.164;320.164;320.164;320.164;320.164;1
590.4;331.529;331.519;331.455;331.314;331.023;330.47;329.507;327.989;325.824;323.048;320.13;320.12;320.116;320.183;320.225;320.225;320.225;320.225;320.225;320.225;1
592.8;331.524;331.514;331.451;331.31;331.02;330.466;329.504;327.986;325.822;323.047;320.192;320.182;320.177;320.244;320.286;320.286;320.286;320.286;320.286;320.286;1
595.2;331.52;331.51;331.446;331.306;331.016;330.462;329.501;327.984;325.82;323.046;320.253;320.243;320.238;320.306;320.347;320.347;320.347;320.347;320.347;320.347;1
597.6;331.515;331.505;331.442;331.302;331.012;330.459;329.498;327.981;325.818;323.045;320.314;320.304;320.299;320.367;320.408;320.408;320.408;320.408;320.408;320.408;1
600;331.511;331.501;331.437;331.298;331.008;330.455;329.495;327.979;325.817;323.045;320.375;320.365;320.36;320.428;320.469;320.469;320.469;320.469;320.469;320.469;1
602.4;331.506;331.496;331.433;331.294;331.004;330.452;329.492;327.976;325.815;323.044;320.436;320.427;320.421;320.489;320.53;320.53;320.53;320.53;320.53;320.53;1
604.8;331.502;331.492;331.429;331.289;331;330.448;329.489;327.974;325.813;323.043;320.498;320.488;320.482;320.55;320.591;320.591;320.591;320.591;320.591;320.591;1
607.2;331.497;331.487;331.424;331.285;330.996;330.445;329.486;327.971;325.811;323.042;320.559;320.549;320.543;320.611;320.652;320.652;320.652;320.652;320.652;320.652;1
609.6;331.493;331.483;331.42;331.281;330.992;330.441;329.483;327.969;325.81;323.041;320.62;320.61;320.605;320.672;320.713;320.713;320.713;320.713;320.713;320.713;1
612;331.488;331.478;331.416;331.277;330.988;330.438;329.48;327.967;325.808;323.04;320.681;320.671;320.666;320.733;320.774;320.774;320.774;320.774;320.774;320.774;1
614.4;331.484;331.474;331.411;331.273;330.985;330.434;329.477;327.964;325.806;323.039;320.742;320.732;320.727;320.794;320.835;320.835;320.835;320.835;320.835;320.835;1
616.8;331.479;331.469;331.407;331.269;330.981;330.431;329.474;327.962;325.804;323.038;320.803;320.794;320.788;320.855;320.896;320.896;320.896;320.896;320.896;320.896;1
619.2;331.475;331.465;331.403;331.265;330.977;330.427;329.471;327.959;325.803;323.038;320.865;320.855;320.849;320.916;320.957;320.957;320.957;320.957;320.957;320.957;1
621.6;331.47;331.46;331.399;331.261;330.973;330.424;329.468;327.957;325.801;323.037;320.926;320.916;320.91;320.977;321.018;321.018;321.018;321.018;321.018;321.018;1
624;331.466;331.456;331.394;331.257;330.969;330.42;329.465;327.954;325.799;323.036;320.987;320.977;320.971;321.038;321.079;321.079;321.079;321.079;321.079;321.079;1
626.4;331.461;331.452;331.39;331.252;330.966;330.417;329.462;327.952;325.798;323.035;321.048;321.038;321.032;321.099;321.139;321.139;321.139;321.139;321.139;321.139;1
628.8;331.457;331.447;331.386;331.248;330.962;330.414;329.459;327.95;325.796;323.034;321.109;321.099;321.093;321.16;321.2;321.2;321.2;321.2;321.2;321.2;1
631.2;331.453;331.443;331.381;331.244;330.958;330.41;329.456;327.947;325.794;323.033;321.17;321.16;321.154;321.221;321.261;321.261;321.261;321.261;321.261;321.261;1
633.6;331.448;331.438;331.377;331.24;330.954;330.407;329.453;327.945;325.793;323.033;321.231;321.221;321.215;321.281;321.322;321.322;321.322;321.322;321.322;321.322;1
636;331.444;331.434;331.373;331.236;330.95;330.403;329.45;327.942;325.791;323.032;321.292;321.283;321.276;321.342;321.383;321.383;321.383;321.383;321.383;321.383;1
638.4;331.439;331.429;331.369;331.232;330.947;330.4;329.447;327.94;325.789;323.031;321.353;321.344;321.337;321.403;321.444;321.444;321.444;321.444;321.444;321.444;1
640.8;331.435;331.425;331.364;331.228;330.943;330.396;329.444;327.938;325.788;323.03;321.415;321.405;321.398;321.464;321.505;321.505;321.505;321.505;321.505;321.505;1
643.2;331.431;331.421;331.36;331.224;330.939;330.393;329.441;327.935;325.786;323.029;321.476;321.466;321.459;321.525;321.565;321.565;321.565;321.565;321.565;321.565;1
645.6;331.426;331.416;331.356;331.22;330.935;330.39;329.438;327.933;325.784;323.029;321.537;321.527;321.52;321.586;321.626;321.626;321.626;321.626;321.626;321.626;1
648;331.422;331.412;331.352;331.216;330.932;330.386;329.435;327.93;325.783;323.028;321.598;321.588;321.581;321.647;321.687;321.687;321.687;321.687;321.687;321.687;1
650.4;331.417;331.407;331.348;331.212;330.928;330.383;329.432;327.928;325.781;323.027;321.659;321.649;321.642;321.708;321.748;321.748;321.748;321.748;321.748;321.748;1
652.8;331.413;331.403;331.343;331.208;330.924;330.379;329.429;327.926;325.779;323.026;321.72;321.71;321.703;321.769;321.809;321.809;321.809;321.809;321.809;321.809;1
655.2;331.409;331.399;331.339;331.204;330.921;330.376;329.426;327.923;325.778;323.026;321.781;321.771;321.764;321.829;321.87;321.87;321.87;321.87;321.87;321.87;1
657.6;331.404;331.394;331.335;331.2;330.917;330.373;329.423;327.921;325.776;323.025;321.842;321.832;321.825;321.89;321.93;321.93;321.93;321.93;321.93;321.93;1
660;331.4;331.39;331.331;331.196;330.913;330.369;329.42;327.919;325.774;323.024;321.903;321.893;321.886;321.951;321.991;321.991;321.991;321.991;321.991;321.991;1
662.4;331.396;331.386;331.327;331.192;330.909;330.366;329.417;327.916;325.773;323.023;321.964;321.954;321.947;322.012;322.052;322.052;322.052;322.052;322.052;322.052;1
664.8;331.391;331.381;331.322;331.188;330.906;330.363;329.414;327.914;325.771;323.023;322.025;322.015;322.007;322.073;322.113;322.113;322.113;322.113;322.113;322.113;1
667.2;331.387;331.377;331.318;331.184;330.902;330.359;329.412;327.912;325.77;323.022;322.086;322.076;322.068;322.134;322.173;322.173;322.173;322.173;322.173;322.173;1
669.6;331.383;331.373;331.314;331.18;330.898;330.356;329.409;327.909;325.768;323.021;322.147;322.137;322.129;322.195;322.234;322.234;322.234;322.234;322.234;322.234;1
672;331.378;331.368;331.31;331.177;330.895;330.353;329.406;327.907;325.767;323.02;322.208;322.198;322.19;322.255;322.295;322.295;322.295;322.295;322.295;322.295;1
674.4;331.374;331.364;331.306;331.173;330.891;330.349;329.403;327.905;325.765;323.02;322.269;322.259;322.251;322.316;322.356;322.356;322.356;322.356;322.356;322.356;1
676.8;331.37;331.36;331.302;331.169;330.887;330.346;329.4;327.903;325.763;323.019;322.33;322.32;322.312;322.377;322.416;322.416;322.416;322.416;322.416;322.416;1
679.2;331.365;331.355;331.298;331.165;330.884;330.343;329.397;327.9;325.762;323.018;322.391;322.381;322.373;322.438;322.477;322.477;322.477;322.477;322.477;322.477;1
681.6;331.361;331.351;331.294;331.161;330.88;330.339;329.394;327.898;325.76;323.017;322.451;322.442;322.434;322.498;322.538;322.538;322.538;322.538;322.538;322.538;1
684;331.357;331.347;331.289;331.157;330.876;330.336;329.392;327.896;325.759;323.017;322.513;322.499;322.491;322.556;322.595;322.595;322.595;322.595;322.595;322.595;1
686.4;331.353;331.343;331.285;331.153;330.873;330.333;329.389;327.894;325.757;323.016;322.564;322.554;322.546;322.611;322.65;322.65;322.65;322.65;322.65;322.65;1
688.8;331.348;331.338;331.281;331.149;330.869;330.33;329.386;327.891;325.756;323.015;322.619;322.609;322.601;322.666;322.705;322.705;322.705;322.705;322.705;322.705;1
691.2;331.344;331.334;331.277;331.145;330.866;330.326;329.383;327.889;325.754;323.015;322.675;322.665;322.656;322.721;322.76;322.76;322.76;322.76;322.76;322.76;1
693.6;331.34;331.33;331.273;331.141;330.862;330.323;329.38;327.887;325.753;323.014;322.729;322.72;322.711;322.776;322.815;322.815;322.815;322.815;322.815;322.815;1
696;331.336;331.326;331.269;331.138;330.858;330.32;329.377;327.885;325.751;323.013;322.785;322.775;322.767;322.831;322.87;322.87;322.87;322.87;322.87;322.87;1
698.4;331.331;331.321;331.265;331.134;330.855;330.317;329.375;327.882;325.75;323.013;322.838;322.831;322.822;322.886;322.925;322.925;322.925;322.925;322.925;322.925;1
700.8;331.327;331.317;331.261;331.13;330.851;330.313;329.372;327.88;325.748;323.012;322.878;322.886;322.877;322.941;322.98;322.98;322.98;322.98;322.98;322.98;1
703.2;331.323;331.313;331.257;331.126;330.848;330.31;329.369;327.878;325.746;323.011;322.919;322.941;322.932;322.997;323.035;323.035;323.035;323.035;323.035;323.035;1
705.6;331.319;331.309;331.253;331.122;330.844;330.307;329.366;327.876;325.745;323.011;322.968;322.996;322.987;323.052;323.09;323.09;323.09;323.09;323.09;323.09;1
708;331.315;331.305;331.249;331.118;330.84;330.304;329.363;327.873;325.743;323.033;323.024;323.052;323.043;323.107;323.146;323.146;323.146;323.146;323.146;323.146;1
710.4;331.31;331.3;331.245;331.115;330.837;330.3;329.361;327.871;325.742;323.089;323.079;323.107;323.098;323.162;323.201;323.201;323.201;323.201;323.201;323.201;1
712.8;331.306;331.296;331.241;331.111;330.833;330.297;329.358;327.869;325.741;323.144;323.134;323.162;323.153;323.217;323.256;323.256;323.256;323.256;323.256;323.256;1
715.2;331.302;331.292;331.237;331.107;330.83;330.294;329.355;327.867;325.739;323.2;323.19;323.217;323.208;323.272;323.311;323.311;323.311;323.311;323.311;323.311;1
717.6;331.298;331.288;331.233;331.103;330.826;330.291;329.352;327.865;325.738;323.255;323.245;323.273;323.263;323.327;323.366;323.366;323.366;323.366;323.366;323.366;1
720;331.294;331.284;331.229;331.099;330.823;330.288;329.35;327.863;325.736;323.31;323.3;323.328;323.318;323.382;323.421;323.421;323.421;323.421;323.421;323.421;1
722.4;331.289;331.279;331.225;331.095;330.819;330.284;329.347;327.86;325.735;323.366;323.356;323.383;323.374;323.437;323.476;323.476;323.476;323.476;323.476;323.476;1
724.8;331.285;331.275;331.221;331.092;330.816;330.281;329.344;327.858;325.733;323.421;323.411;323.438;323.429;323.492;323.531;323.531;323.531;323.531;323.531;323.531;1
727.2;331.281;331.271;331.217;331.088;330.812;330.278;329.341;327.856;325.732;323.476;323.466;323.493;323.484;323.547;323.586;323.586;323.586;323.586;323.586;323.586;1
729.6;331.277;331.267;331.213;331.084;330.809;330.275;329.339;327.854;325.73;323.531;323.522;323.549;323.539;323.602;323.641;323.641;323.641;323.641;323.641;323.641;1
732;331.273;331.263;331.209;331.08;330.805;330.272;329.336;327.852;325.729;323.587;323.577;323.604;323.594;323.658;323.696;323.696;323.696;323.696;323.696;323.696;1
734.4;331.269;331.259;331.205;331.077;330.802;330.269;329.333;327.85;325.727;323.642;323.632;323.659;323.649;323.713;323.751;323.751;323.751;323.751;323.751;323.751;1
736.8;331.265;331.255;331.201;331.073;330.798;330.266;329.331;327.847;325.726;323.697;323.688;323.714;323.704;323.768;323.806;323.806;323.806;323.806;323.806;323.806;1
739.2;331.26;331.251;331.197;331.069;330.795;330.262;329.328;327.845;325.725;323.753;323.743;323.769;323.759;323.823;323.861;323.861;323.861;323.861;323.861;323.861;1
741.6;331.256;331.246;331.193;331.065;330.791;330.259;329.325;327.843;325.723;323.808;323.798;323.824;323.814;323.878;323.915;323.915;323.915;323.915;323.915;323.915;1
744;331.252;331.242;331.189;331.062;330.788;330.256;329.323;327.841;325.722;323.863;323.853;323.879;323.87;323.933;323.97;323.97;323.97;323.97;323.97;323.97;1
746.4;331.248;331.238;331.185;331.058;330.784;330.253;329.32;327.839;325.72;323.918;323.909;323.934;323.925;323.988;324.025;324.025;324.025;324.025;324.025;324.025;1
748.8;331.244;331.234;331.181;331.054;330.781;330.25;329.317;327.837;325.719;323.974;323.964;323.989;323.98;324.043;324.08;324.08;324.08;324.08;324.08;324.08;1
751.2;331.24;331.23;331.177;331.051;330.777;330.247;329.315;327.835;325.718;324.029;324.019;324.045;324.035;324.098;324.135;324.135;324.135;324.135;324.135;324.135;1
753.6;331.236;331.226;331.173;331.047;330.774;330.244;329.312;327.833;325.716;324.084;324.074;324.1;324.09;324.153;324.19;324.19;324.19;324.19;324.19;324.19;1
756;331.232;331.222;331.169;331.043;330.771;330.241;329.309;327.831;325.715;324.139;324.13;324.155;324.145;324.208;324.245;324.245;324.245;324.245;324.245;324.245;1
758.4;331.228;331.218;331.165;331.039;330.767;330.238;329.307;327.829;325.713;324.195;324.185;324.21;324.2;324.263;324.3;324.3;324.3;324.3;324.3;324.3;1
