Time[1].y;tan.vol[1].T;tan.vol[2].T;tan.vol[3].T;tan.vol[4].T;tan.vol[5].T;tan.vol[6].T;tan.vol[7].T;tan.vol[8].T;tan.vol[9].T;tan.vol[10].T;tan.vol[11].T;tan.vol[12].T;tan.vol[13].T;tan.vol[14].T;tan.vol[15].T;tan.vol[16].T;tan.vol[17].T;tan.vol[18].T;tan.vol[19].T;tan.vol[20].T;onOffController.y
760.8;331.341;331.331;331.321;331.311;331.302;331.285;331.204;330.98;330.474;329.462;327.644;324.697;320.403;318.686;318.676;318.667;318.657;318.647;318.637;318.628;1
763.2;331.338;331.328;331.318;331.308;331.298;331.282;331.201;330.978;330.471;329.46;327.643;324.698;320.404;318.773;318.763;318.754;318.744;318.734;318.724;318.714;1
765.6;331.334;331.324;331.314;331.304;331.294;331.279;331.198;330.975;330.469;329.458;327.642;324.698;320.405;318.86;318.85;318.841;318.831;318.821;318.811;318.801;1
768;331.331;331.321;331.311;331.301;331.291;331.276;331.195;330.973;330.467;329.457;327.642;324.698;320.407;318.947;318.937;318.928;318.918;318.908;318.898;318.888;1
770.4;331.327;331.317;331.307;331.297;331.287;331.272;331.193;330.97;330.465;329.455;327.641;324.698;320.408;319.034;319.024;319.014;319.005;318.995;318.985;318.975;1
772.8;331.324;331.314;331.304;331.294;331.284;331.269;331.19;330.968;330.463;329.454;327.64;324.698;320.409;319.121;319.111;319.101;319.091;319.082;319.072;319.062;1
775.2;331.32;331.31;331.3;331.29;331.28;331.266;331.187;330.965;330.461;329.452;327.639;324.698;320.41;319.208;319.198;319.188;319.178;319.168;319.159;319.149;1
777.6;331.317;331.307;331.297;331.287;331.277;331.263;331.184;330.963;330.459;329.451;327.638;324.698;320.412;319.295;319.285;319.275;319.265;319.255;319.245;319.236;1
780;331.313;331.303;331.293;331.283;331.274;331.259;331.181;330.96;330.457;329.449;327.638;324.699;320.413;319.381;319.372;319.362;319.352;319.342;319.332;319.322;1
782.4;331.31;331.3;331.29;331.28;331.27;331.256;331.178;330.957;330.455;329.448;327.637;324.699;320.414;319.468;319.458;319.449;319.439;319.429;319.419;319.409;1
784.8;331.306;331.297;331.287;331.277;331.267;331.253;331.175;330.955;330.453;329.446;327.636;324.699;320.416;319.555;319.545;319.535;319.526;319.516;319.506;319.496;1
787.2;331.303;331.293;331.283;331.273;331.263;331.25;331.172;330.952;330.451;329.445;327.635;324.699;320.417;319.642;319.632;319.622;319.612;319.602;319.593;319.583;1
789.6;331.3;331.29;331.28;331.27;331.26;331.247;331.169;330.95;330.449;329.443;327.635;324.699;320.418;319.729;319.719;319.709;319.699;319.689;319.679;319.67;1
792;331.296;331.286;331.276;331.266;331.256;331.243;331.166;330.947;330.447;329.442;327.634;324.699;320.42;319.815;319.805;319.796;319.786;319.776;319.766;319.756;1
794.4;331.293;331.283;331.273;331.263;331.253;331.24;331.164;330.945;330.444;329.441;327.633;324.7;320.421;319.902;319.892;319.882;319.873;319.863;319.853;319.843;1
796.8;331.289;331.279;331.269;331.259;331.249;331.237;331.161;330.942;330.442;329.439;327.632;324.7;320.422;319.971;319.971;319.957;319.951;319.941;319.931;319.921;1
799.2;331.286;331.276;331.266;331.256;331.246;331.234;331.158;330.94;330.44;329.438;327.632;324.7;320.423;320.047;320.044;320.034;320.027;320.017;320.007;319.997;1
801.6;331.282;331.272;331.262;331.253;331.243;331.231;331.155;330.938;330.438;329.436;327.631;324.7;320.425;320.124;320.12;320.11;320.103;320.093;320.083;320.073;1
804;331.279;331.269;331.259;331.249;331.239;331.228;331.152;330.935;330.436;329.435;327.63;324.7;320.426;320.201;320.196;320.186;320.179;320.169;320.159;320.149;1
806.4;331.276;331.266;331.256;331.246;331.236;331.224;331.149;330.933;330.434;329.433;327.63;324.701;320.428;320.277;320.272;320.263;320.254;320.245;320.235;320.225;1
808.8;331.272;331.262;331.252;331.242;331.232;331.221;331.147;330.93;330.432;329.432;327.629;324.701;320.429;320.354;320.349;320.339;320.33;320.321;320.311;320.301;1
811.2;331.269;331.259;331.249;331.239;331.229;331.218;331.144;330.928;330.43;329.431;327.628;324.701;320.44;320.431;320.425;320.415;320.406;320.396;320.387;320.377;1
813.6;331.265;331.255;331.245;331.236;331.226;331.215;331.141;330.925;330.428;329.429;327.628;324.701;320.517;320.507;320.501;320.491;320.482;320.472;320.463;320.453;1
816;331.262;331.252;331.242;331.232;331.222;331.212;331.138;330.923;330.426;329.428;327.627;324.702;320.594;320.584;320.577;320.568;320.558;320.548;320.538;320.529;1
818.4;331.259;331.249;331.239;331.229;331.219;331.209;331.135;330.92;330.424;329.426;327.626;324.702;320.67;320.66;320.654;320.644;320.634;320.624;320.614;320.604;1
820.8;331.256;331.246;331.236;331.226;331.216;331.206;331.132;330.918;330.423;329.425;327.626;324.702;320.747;320.737;320.729;320.72;320.71;320.7;320.69;320.68;1
823.2;331.252;331.242;331.233;331.223;331.213;331.203;331.13;330.916;330.421;329.424;327.625;324.702;320.823;320.814;320.805;320.796;320.786;320.776;320.766;320.756;1
825.6;331.249;331.239;331.229;331.219;331.21;331.2;331.127;330.913;330.419;329.422;327.624;324.703;320.9;320.89;320.881;320.871;320.862;320.852;320.842;320.832;1
828;331.246;331.236;331.226;331.216;331.206;331.196;331.124;330.911;330.417;329.421;327.624;324.703;320.977;320.967;320.957;320.947;320.937;320.928;320.918;320.908;1
830.4;331.243;331.233;331.223;331.213;331.203;331.193;331.121;330.908;330.415;329.419;327.623;324.703;321.052;321.043;321.033;321.023;321.013;321.003;320.994;320.984;1
832.8;331.24;331.23;331.22;331.21;331.2;331.19;331.119;330.906;330.413;329.418;327.622;324.703;321.128;321.118;321.109;321.099;321.089;321.079;321.069;321.06;1
835.2;331.237;331.227;331.217;331.207;331.197;331.187;331.116;330.904;330.411;329.417;327.622;324.704;321.204;321.194;321.184;321.175;321.165;321.155;321.145;321.135;1
837.6;331.234;331.224;331.214;331.204;331.194;331.184;331.113;330.901;330.409;329.415;327.621;324.704;321.28;321.27;321.26;321.25;321.241;321.231;321.221;321.211;1
840;331.231;331.221;331.211;331.201;331.191;331.181;331.11;330.899;330.407;329.414;327.62;324.704;321.356;321.346;321.336;321.326;321.316;321.307;321.297;321.287;1
842.4;331.228;331.218;331.208;331.198;331.188;331.178;331.108;330.896;330.405;329.413;327.62;324.705;321.431;321.422;321.412;321.402;321.392;321.382;321.372;321.363;1
844.8;331.225;331.215;331.205;331.195;331.185;331.175;331.105;330.894;330.403;329.411;327.619;324.705;321.507;321.497;321.488;321.478;321.468;321.458;321.448;321.438;1
847.2;331.222;331.212;331.202;331.192;331.182;331.172;331.102;330.892;330.401;329.41;327.619;324.705;321.583;321.573;321.563;321.553;321.544;321.534;321.524;321.514;1
849.6;331.219;331.209;331.199;331.189;331.179;331.169;331.099;330.889;330.399;329.409;327.618;324.706;321.659;321.649;321.639;321.629;321.619;321.609;321.6;321.59;1
852;331.216;331.206;331.196;331.186;331.176;331.166;331.097;330.887;330.398;329.407;327.617;324.706;321.734;321.725;321.715;321.705;321.695;321.685;321.675;321.666;1
854.4;331.213;331.203;331.193;331.183;331.173;331.163;331.094;330.885;330.396;329.406;327.617;324.706;321.81;321.8;321.79;321.781;321.771;321.761;321.751;321.741;1
856.8;331.21;331.2;331.19;331.18;331.17;331.16;331.091;330.882;330.394;329.405;327.616;324.707;321.886;321.876;321.866;321.856;321.846;321.837;321.827;321.817;1
859.2;331.207;331.197;331.187;331.177;331.167;331.157;331.089;330.88;330.392;329.404;327.616;324.707;321.961;321.952;321.942;321.932;321.922;321.912;321.903;321.893;1
861.6;331.204;331.194;331.184;331.174;331.164;331.154;331.086;330.878;330.39;329.402;327.615;324.707;322.037;322.027;322.018;322.008;321.998;321.988;321.978;321.968;1
864;331.201;331.191;331.181;331.171;331.161;331.151;331.083;330.875;330.388;329.401;327.615;324.708;322.113;322.103;322.093;322.083;322.074;322.064;322.054;322.044;1
866.4;331.198;331.188;331.178;331.168;331.158;331.148;331.081;330.873;330.386;329.4;327.614;324.708;322.189;322.179;322.169;322.159;322.149;322.139;322.13;322.12;1
868.8;331.195;331.185;331.175;331.165;331.155;331.145;331.078;330.871;330.385;329.398;327.613;324.708;322.264;322.254;322.245;322.235;322.225;322.215;322.205;322.195;1
871.2;331.192;331.182;331.172;331.162;331.152;331.142;331.075;330.869;330.383;329.397;327.613;324.709;322.34;322.33;322.32;322.31;322.301;322.291;322.281;322.271;1
873.6;331.189;331.179;331.169;331.159;331.149;331.139;331.073;330.866;330.381;329.396;327.612;324.709;322.415;322.406;322.396;322.386;322.376;322.366;322.356;322.347;1
876;331.186;331.176;331.166;331.156;331.146;331.136;331.07;330.864;330.379;329.395;327.612;324.709;322.491;322.481;322.471;322.462;322.452;322.442;322.432;322.422;1
878.4;331.183;331.173;331.163;331.153;331.143;331.133;331.067;330.862;330.377;329.393;327.611;324.71;322.567;322.557;322.547;322.537;322.527;322.518;322.508;322.498;1
880.8;331.18;331.17;331.16;331.15;331.14;331.13;331.065;330.859;330.375;329.392;327.611;324.71;322.642;322.632;322.623;322.613;322.603;322.593;322.583;322.573;1
883.2;331.177;331.167;331.157;331.147;331.137;331.127;331.062;330.857;330.374;329.391;327.61;324.71;322.718;322.708;322.698;322.688;322.679;322.669;322.659;322.649;1
885.6;331.174;331.164;331.154;331.144;331.134;331.124;331.059;330.855;330.372;329.39;327.61;324.711;322.793;322.784;322.774;322.764;322.754;322.744;322.734;322.725;1
888;331.171;331.161;331.151;331.141;331.131;331.121;331.057;330.853;330.37;329.388;327.609;324.711;322.869;322.859;322.849;322.839;322.83;322.82;322.81;322.8;1
890.4;331.168;331.158;331.148;331.138;331.128;331.118;331.054;330.85;330.368;329.387;327.609;324.712;322.945;322.935;322.925;322.915;322.905;322.895;322.885;322.876;1
892.8;331.165;331.155;331.146;331.136;331.126;331.116;331.052;330.848;330.367;329.386;327.608;324.712;323.02;323.01;323;322.99;322.981;322.971;322.961;322.951;1
895.2;331.163;331.153;331.143;331.133;331.123;331.113;331.049;330.846;330.365;329.385;327.608;324.713;323.095;323.086;323.076;323.066;323.056;323.046;323.036;323.027;1
897.6;331.16;331.15;331.14;331.13;331.12;331.11;331.046;330.844;330.363;329.384;327.607;324.713;323.171;323.161;323.151;323.141;323.132;323.122;323.112;323.102;1
900;331.157;331.147;331.137;331.127;331.117;331.107;331.044;330.842;330.361;329.383;327.607;324.713;323.246;323.237;323.227;323.217;323.207;323.197;323.187;323.178;1
902.4;331.154;331.144;331.134;331.124;331.114;331.104;331.041;330.839;330.36;329.381;327.606;324.714;323.322;323.312;323.302;323.292;323.283;323.273;323.263;323.253;1
904.8;331.151;331.141;331.131;331.121;331.111;331.101;331.039;330.837;330.358;329.38;327.606;324.714;323.397;323.388;323.378;323.368;323.358;323.348;323.338;323.329;1
907.2;331.149;331.139;331.128;331.118;331.108;331.098;331.036;330.835;330.356;329.379;327.605;324.715;323.473;323.463;323.453;323.443;323.434;323.424;323.414;323.404;1
909.6;331.145;331.135;331.125;331.115;331.105;331.095;331.034;330.833;330.354;329.378;327.605;324.715;323.548;323.538;323.529;323.519;323.509;323.499;323.489;323.48;1
912;331.142;331.132;331.122;331.112;331.102;331.092;331.031;330.831;330.353;329.377;327.605;324.716;323.624;323.614;323.604;323.594;323.584;323.575;323.565;323.555;1
914.4;331.139;331.13;331.12;331.11;331.1;331.09;331.029;330.828;330.351;329.375;327.604;324.716;323.699;323.689;323.68;323.67;323.66;323.65;323.64;323.63;1
916.8;331.137;331.127;331.117;331.107;331.097;331.087;331.026;330.826;330.349;329.374;327.604;324.716;323.775;323.765;323.755;323.745;323.735;323.726;323.716;323.706;1
919.2;331.134;331.124;331.114;331.104;331.094;331.084;331.023;330.824;330.347;329.373;327.603;324.717;323.85;323.84;323.83;323.821;323.811;323.801;323.791;323.781;1
921.6;331.131;331.121;331.111;331.101;331.091;331.081;331.021;330.822;330.346;329.372;327.603;324.717;323.926;323.916;323.906;323.896;323.886;323.876;323.866;323.857;1
924;331.128;331.118;331.108;331.098;331.088;331.078;331.018;330.82;330.344;329.371;327.602;324.718;324;323.991;323.981;323.971;323.961;323.951;323.941;323.93;1
926.4;331.125;331.115;331.105;331.095;331.085;331.075;331.016;330.818;330.342;329.37;327.602;324.718;324.074;324.064;324.054;324.044;324.033;324.023;324.011;323.997;1
928.8;331.122;331.113;331.103;331.093;331.083;331.073;331.013;330.816;330.341;329.369;327.602;324.719;324.147;324.137;324.127;324.117;324.106;324.095;324.081;324.064;1
931.2;331.12;331.11;331.1;331.09;331.08;331.07;331.011;330.813;330.339;329.368;327.601;324.719;324.22;324.21;324.2;324.19;324.179;324.167;324.151;324.131;1
933.6;331.117;331.107;331.097;331.087;331.077;331.067;331.008;330.811;330.337;329.366;327.601;324.72;324.294;324.284;324.274;324.262;324.251;324.238;324.221;324.198;1
936;331.114;331.104;331.094;331.084;331.074;331.064;331.006;330.809;330.336;329.365;327.6;324.72;324.367;324.357;324.347;324.335;324.324;324.31;324.292;324.265;1
938.4;331.112;331.102;331.092;331.082;331.072;331.061;331.003;330.807;330.334;329.364;327.6;324.721;324.434;324.414;324.404;324.392;324.381;324.367;324.361;324.332;1
940.8;331.109;331.099;331.089;331.079;331.069;331.059;331.001;330.805;330.332;329.363;327.6;324.721;324.467;324.457;324.447;324.437;324.428;324.418;324.408;324.399;1
943.2;331.106;331.096;331.086;331.076;331.066;331.056;330.998;330.803;330.331;329.362;327.599;324.722;324.534;324.524;324.514;324.505;324.495;324.485;324.475;324.466;1
945.6;331.103;331.093;331.083;331.073;331.063;331.053;330.996;330.801;330.329;329.361;327.599;324.722;324.601;324.591;324.582;324.572;324.562;324.552;324.542;324.532;1
948;331.1;331.09;331.08;331.07;331.06;331.05;330.993;330.799;330.327;329.36;327.599;324.723;324.668;324.658;324.648;324.639;324.629;324.619;324.609;324.599;1
950.4;331.097;331.087;331.077;331.067;331.057;331.047;330.991;330.797;330.326;329.359;327.598;324.745;324.735;324.725;324.715;324.706;324.696;324.686;324.676;324.666;1
952.8;331.095;331.085;331.075;331.065;331.055;331.045;330.989;330.794;330.324;329.358;327.598;324.812;324.802;324.792;324.782;324.772;324.763;324.753;324.743;324.733;1
955.2;331.092;331.082;331.072;331.062;331.052;331.042;330.986;330.792;330.322;329.357;327.597;324.879;324.869;324.859;324.849;324.839;324.83;324.82;324.81;324.8;1
957.6;331.089;331.079;331.069;331.059;331.049;331.039;330.984;330.79;330.321;329.356;327.597;324.946;324.936;324.926;324.916;324.906;324.896;324.887;324.877;324.867;1
960;331.086;331.076;331.066;331.056;331.046;331.036;330.981;330.788;330.319;329.355;327.597;325.012;325.003;324.993;324.983;324.973;324.963;324.953;324.944;324.934;1
962.4;331.084;331.074;331.064;331.054;331.044;331.034;330.979;330.786;330.318;329.353;327.596;325.079;325.069;325.06;325.05;325.04;325.03;325.02;325.01;325.001;1
964.8;331.081;331.071;331.061;331.051;331.041;331.031;330.976;330.784;330.316;329.352;327.596;325.146;325.136;325.126;325.117;325.107;325.097;325.087;325.077;325.068;1
967.2;331.078;331.068;331.058;331.048;331.038;331.028;330.974;330.782;330.314;329.351;327.596;325.213;325.203;325.193;325.184;325.174;325.164;325.154;325.144;325.134;1
969.6;331.075;331.065;331.055;331.045;331.035;331.025;330.971;330.78;330.313;329.35;327.595;325.28;325.27;325.26;325.25;325.24;325.231;325.221;325.211;325.201;1
972;331.073;331.063;331.053;331.043;331.033;331.023;330.969;330.778;330.311;329.349;327.595;325.347;325.337;325.327;325.317;325.307;325.297;325.288;325.278;325.268;1
974.4;331.07;331.06;331.05;331.04;331.03;331.02;330.967;330.776;330.31;329.348;327.595;325.413;325.404;325.394;325.384;325.374;325.364;325.354;325.345;325.335;1
976.8;331.067;331.057;331.047;331.037;331.027;331.017;330.964;330.774;330.308;329.347;327.594;325.48;325.47;325.461;325.451;325.441;325.431;325.421;325.411;325.402;1
979.2;331.064;331.054;331.045;331.035;331.025;331.015;330.962;330.772;330.306;329.346;327.594;325.547;325.537;325.527;325.518;325.508;325.498;325.488;325.478;325.468;1
981.6;331.062;331.052;331.042;331.032;331.022;331.012;330.959;330.77;330.305;329.345;327.594;325.614;325.604;325.594;325.584;325.575;325.565;325.555;325.545;325.535;1
984;331.059;331.049;331.039;331.029;331.019;331.009;330.957;330.768;330.303;329.344;327.594;325.681;325.671;325.661;325.651;325.641;325.632;325.622;325.612;325.602;1
986.4;331.056;331.046;331.036;331.026;331.017;331.007;330.955;330.766;330.302;329.343;327.593;325.747;325.738;325.728;325.718;325.708;325.698;325.688;325.679;325.669;1
988.8;331.054;331.044;331.034;331.024;331.014;331.004;330.952;330.764;330.3;329.342;327.593;325.814;325.804;325.795;325.785;325.775;325.765;325.755;325.745;325.736;1
991.2;331.051;331.041;331.031;331.021;331.011;331.001;330.95;330.762;330.299;329.341;327.593;325.881;325.871;325.861;325.851;325.842;325.832;325.822;325.812;325.802;1
993.6;331.048;331.038;331.028;331.018;331.009;330.999;330.948;330.76;330.297;329.34;327.592;325.948;325.938;325.928;325.918;325.908;325.898;325.889;325.879;325.869;1
996;331.046;331.036;331.026;331.016;331.006;330.996;330.945;330.758;330.296;329.339;327.592;326.014;326.005;325.995;325.985;325.975;325.965;325.955;325.946;325.936;1
998.4;331.043;331.033;331.023;331.013;331.003;330.993;330.943;330.756;330.294;329.338;327.592;326.081;326.071;326.061;326.052;326.042;326.032;326.022;326.012;326.002;1
1000.8;331.04;331.03;331.021;331.011;331.001;330.991;330.941;330.754;330.293;329.337;327.592;326.148;326.138;326.128;326.118;326.108;326.099;326.089;326.079;326.069;1
1003.2;331.038;331.028;331.018;331.008;330.998;330.988;330.938;330.752;330.291;329.337;327.591;326.215;326.205;326.195;326.185;326.175;326.165;326.155;326.146;326.136;1
1005.6;331.035;331.025;331.015;331.005;330.996;330.985;330.936;330.75;330.29;329.336;327.591;326.281;326.271;326.262;326.252;326.242;326.232;326.222;326.212;326.203;1
1008;331.033;331.023;331.013;331.003;330.993;330.983;330.934;330.748;330.288;329.335;327.591;326.348;326.338;326.328;326.318;326.309;326.299;326.289;326.279;326.269;1
1010.4;331.03;331.02;331.01;331;330.99;330.98;330.931;330.746;330.287;329.334;327.591;326.415;326.405;326.395;326.385;326.375;326.365;326.356;326.346;326.336;1
1012.8;331.032;331.017;331.007;330.997;330.987;330.977;330.929;330.744;330.285;329.333;327.59;326.481;326.471;326.462;326.452;326.442;326.432;326.422;326.413;326.403;1
1015.2;331.027;331.015;331.005;330.995;330.985;330.975;330.927;330.742;330.284;329.332;327.59;326.548;326.538;326.528;326.518;326.509;326.499;326.489;326.479;326.469;1
1017.6;331.022;331.012;331.002;330.992;330.982;330.972;330.924;330.74;330.282;329.331;327.59;326.615;326.605;326.595;326.585;326.575;326.566;326.556;326.546;326.536;1
1020;331.019;331.009;330.999;330.989;330.979;330.97;330.922;330.738;330.281;329.33;327.59;326.681;326.672;326.662;326.652;326.642;326.632;326.622;326.613;326.603;1
1022.4;331.017;331.007;330.997;330.987;330.977;330.967;330.92;330.736;330.279;329.329;327.59;326.748;326.738;326.728;326.719;326.709;326.699;326.689;326.679;326.669;1
1024.8;331.014;331.004;330.994;330.984;330.974;330.964;330.917;330.734;330.278;329.328;327.589;326.815;326.805;326.795;326.785;326.775;326.766;326.756;326.746;326.736;1
1027.2;331.012;331.002;330.992;330.982;330.972;330.962;330.915;330.733;330.276;329.327;327.589;326.881;326.871;326.862;326.852;326.842;326.832;326.822;326.812;326.803;1
1029.6;331.009;330.999;330.989;330.979;330.969;330.959;330.913;330.731;330.275;329.326;327.589;326.948;326.938;326.928;326.918;326.909;326.899;326.889;326.879;326.869;1
1032;331.006;330.996;330.986;330.976;330.966;330.957;330.911;330.729;330.273;329.325;327.589;327.014;327.004;326.995;326.985;326.975;326.965;326.955;326.945;326.935;1
1034.4;331.004;330.994;330.984;330.974;330.964;330.954;330.908;330.727;330.272;329.325;327.589;327.079;327.069;327.059;327.049;327.039;327.029;327.018;327.007;326.995;1
1036.8;331.001;330.991;330.981;330.971;330.961;330.951;330.906;330.725;330.27;329.324;327.588;327.144;327.134;327.124;327.113;327.103;327.093;327.082;327.07;327.055;1
1038.16;331;330.99;330.98;330.97;330.96;330.95;330.905;330.724;330.27;329.323;327.588;327.181;327.171;327.16;327.15;327.14;327.129;327.118;327.105;327.089;1
1038.16;331;330.99;330.98;330.97;330.96;330.95;330.905;330.724;330.27;329.323;327.588;327.181;327.171;327.16;327.15;327.14;327.129;327.118;327.105;327.089;0
1039.2;330.999;330.989;330.979;330.969;330.959;330.949;330.904;330.723;330.269;329.323;327.588;327.192;327.182;327.172;327.163;327.153;327.143;327.133;327.123;327.113;0
1041.6;330.996;330.986;330.976;330.966;330.956;330.946;330.902;330.721;330.268;329.322;327.588;327.228;327.221;327.204;327.202;327.197;327.172;327.184;327.173;327.164;0
1044;330.993;330.983;330.974;330.964;330.954;330.944;330.899;330.719;330.266;329.321;327.588;327.267;327.24;327.249;327.221;327.241;327.216;327.228;327.217;327.208;0
1046.4;330.991;330.981;330.971;330.961;330.951;330.941;330.897;330.717;330.264;329.32;327.587;327.285;327.278;327.25;327.259;327.279;327.254;327.266;327.255;327.246;0
1048.8;330.988;330.978;330.968;330.958;330.948;330.938;330.894;330.715;330.263;329.319;327.587;327.295;327.291;327.274;327.293;327.31;327.288;327.297;327.289;327.279;0
1051.2;330.985;330.975;330.965;330.955;330.946;330.936;330.892;330.713;330.261;329.317;327.586;327.319;327.31;327.302;327.322;327.331;327.317;327.326;327.318;327.308;0
1053.6;330.983;330.973;330.963;330.953;330.943;330.933;330.889;330.711;330.259;329.316;327.586;327.335;327.332;327.328;327.348;327.343;327.342;327.351;327.343;327.334;0
1056;330.98;330.97;330.96;330.95;330.94;330.93;330.887;330.709;330.258;329.315;327.585;327.348;327.352;327.35;327.36;327.363;327.364;327.373;327.365;327.355;0
1058.4;330.977;330.967;330.957;330.947;330.937;330.927;330.884;330.707;330.256;329.314;327.584;327.366;327.36;327.369;327.374;327.382;327.383;327.382;327.384;327.374;0
1060.8;330.974;330.964;330.954;330.944;330.934;330.924;330.882;330.704;330.254;329.312;327.583;327.382;327.372;327.386;327.389;327.398;327.4;327.395;327.4;327.39;0
1063.2;330.971;330.961;330.952;330.942;330.932;330.922;330.879;330.702;330.252;329.311;327.583;327.389;327.384;327.401;327.402;327.412;327.414;327.406;327.415;327.404;0
1065.6;330.969;330.959;330.949;330.939;330.929;330.919;330.877;330.7;330.25;329.309;327.582;327.392;327.395;327.414;327.414;327.425;327.427;327.417;327.427;327.417;0
1068;330.966;330.956;330.946;330.936;330.926;330.916;330.874;330.697;330.248;329.308;327.581;327.401;327.406;327.425;327.425;327.435;327.437;327.427;327.439;327.427;0
1070.4;330.963;330.953;330.943;330.933;330.923;330.913;330.871;330.695;330.246;329.306;327.58;327.409;327.415;327.434;327.434;327.445;327.445;327.436;327.449;327.436;0
1072.8;330.96;330.95;330.94;330.93;330.92;330.91;330.869;330.693;330.244;329.305;327.579;327.417;327.423;327.443;327.442;327.453;327.448;327.443;327.459;327.444;0
1075.2;330.957;330.947;330.937;330.927;330.917;330.907;330.866;330.69;330.242;329.303;327.578;327.425;327.431;327.45;327.449;327.46;327.451;327.45;327.468;327.45;0
1077.6;330.954;330.944;330.934;330.924;330.914;330.904;330.863;330.688;330.24;329.301;327.576;327.431;327.437;327.456;327.455;327.466;327.457;327.456;327.477;327.456;0
1080;330.951;330.941;330.931;330.921;330.911;330.901;330.861;330.685;330.237;329.299;327.575;327.437;327.443;327.462;327.461;327.469;327.462;327.461;327.486;327.461;0
1082.4;330.948;330.938;330.928;330.918;330.908;330.898;330.858;330.683;330.235;329.298;327.574;327.442;327.448;327.466;327.465;327.469;327.466;327.465;327.495;327.465;0
1084.8;330.945;330.935;330.925;330.915;330.905;330.895;330.855;330.68;330.233;329.296;327.573;327.447;327.452;327.471;327.47;327.471;327.471;327.469;327.504;327.469;0
1087.2;330.942;330.932;330.922;330.912;330.902;330.892;330.852;330.677;330.231;329.294;327.571;327.451;327.456;327.474;327.474;327.473;327.474;327.472;327.515;327.472;0
1089.6;330.939;330.929;330.919;330.909;330.899;330.889;330.849;330.675;330.228;329.292;327.57;327.454;327.459;327.477;327.477;327.474;327.477;327.474;327.526;327.474;0
1092;330.936;330.926;330.916;330.906;330.896;330.886;330.846;330.672;330.226;329.29;327.568;327.458;327.462;327.48;327.479;327.475;327.48;327.477;327.539;327.476;0
1094.4;330.933;330.923;330.913;330.903;330.893;330.883;330.843;330.669;330.224;329.288;327.567;327.46;327.465;327.482;327.482;327.475;327.483;327.478;327.554;327.478;0
1096.8;330.93;330.92;330.91;330.9;330.89;330.88;330.841;330.667;330.221;329.286;327.565;327.463;327.467;327.484;327.483;327.475;327.485;327.48;327.571;327.479;0
1099.2;330.926;330.917;330.907;330.897;330.887;330.877;330.838;330.664;330.219;329.284;327.564;327.465;327.469;327.486;327.485;327.475;327.487;327.481;327.591;327.48;0
1101.6;330.923;330.913;330.903;330.893;330.884;330.874;330.835;330.661;330.216;329.282;327.562;327.467;327.471;327.487;327.486;327.476;327.488;327.482;327.613;327.481;0
1104;330.92;330.91;330.9;330.89;330.88;330.87;330.832;330.659;330.214;329.28;327.56;327.469;327.472;327.489;327.487;327.477;327.489;327.483;327.638;327.482;0
1106.4;330.917;330.907;330.897;330.887;330.877;330.867;330.829;330.656;330.211;329.277;327.559;327.471;327.474;327.49;327.487;327.477;327.49;327.484;327.667;327.483;0
1108.8;330.914;330.904;330.894;330.884;330.874;330.864;330.826;330.653;330.209;329.275;327.557;327.472;327.475;327.491;327.488;327.478;327.491;327.485;327.7;327.483;0
1111.2;330.911;330.901;330.891;330.881;330.871;330.861;330.823;330.65;330.206;329.273;327.555;327.473;327.476;327.492;327.488;327.478;327.491;327.485;327.738;327.483;0
1113.6;330.907;330.897;330.888;330.878;330.868;330.858;330.82;330.647;330.204;329.271;327.553;327.475;327.477;327.493;327.489;327.479;327.492;327.485;327.78;327.483;0
1116;330.904;330.894;330.884;330.874;330.864;330.855;330.817;330.644;330.201;329.268;327.552;327.476;327.478;327.493;327.489;327.479;327.492;327.485;327.827;327.483;0
1118.4;330.901;330.891;330.881;330.871;330.861;330.851;330.813;330.642;330.198;329.266;327.55;327.476;327.478;327.494;327.489;327.48;327.492;327.486;327.88;327.483;0
1120.8;330.898;330.888;330.878;330.868;330.858;330.848;330.81;330.639;330.196;329.264;327.548;327.478;327.48;327.494;327.491;327.481;327.493;327.487;327.94;327.484;0
1123.2;330.895;330.885;330.875;330.865;330.855;330.845;330.807;330.636;330.193;329.261;327.546;327.484;327.486;327.495;327.494;327.486;327.498;327.491;328.012;327.489;0
1125.6;330.891;330.881;330.871;330.861;330.852;330.842;330.804;330.633;330.19;329.259;327.544;327.493;327.494;327.496;327.501;327.494;327.506;327.499;328.093;327.496;0
1128;330.888;330.878;330.868;330.858;330.848;330.838;330.801;330.63;330.188;329.257;327.542;327.505;327.506;327.497;327.51;327.505;327.517;327.51;328.186;327.508;0
1130.4;330.885;330.875;330.865;330.855;330.845;330.835;330.798;330.627;330.185;329.254;327.543;327.515;327.515;327.501;327.52;327.517;327.529;327.522;328.289;327.519;0
1132.8;330.882;330.872;330.862;330.852;330.842;330.832;330.795;330.624;330.182;329.252;327.548;327.523;327.522;327.507;327.531;327.53;327.541;327.535;328.403;327.531;0
1135.2;330.878;330.868;330.858;330.848;330.838;330.828;330.792;330.621;330.179;329.249;327.556;327.529;327.526;327.516;327.544;327.544;327.555;327.548;328.528;327.545;0
1137.6;330.877;330.865;330.855;330.845;330.835;330.825;330.788;330.618;330.176;329.247;327.566;327.534;327.529;327.528;327.557;327.558;327.569;327.562;328.645;327.559;0
