Time	Water Out [C]	Water In  [C]	Ambient [C]	Water Top (T16) [C]	T15 [C]	T14 [C]	T13 [C]	T12 [C]	T11 [C]	T10 [C]	T9 [C]	T8 [C]	T7 [C]	T6 [C]	T5 [C]	T4 [C]	T3 [C]	T2 [C]	Water Bottom (T1) [C]	Flue Top (F1) [C]	F2 [C]	F3 [C]	Flue Bottom (F4) [C]	Gas Flow Freqency	Water Flow Frequency	42i-NO (ppb)	42i-NO2 (ppb)	42i-NOx (ppb)	Horiba-NO (ppm)	Horiba-CO (ppm)	Horiba-CO2 (%)	Horiba-O2 (%)
11:45:35 AM	61.313	17.110	21.408	71.009	70.385	69.950	69.263	68.581	67.895	66.372	68.697	59.297	58.490	55.673	55.210	55.261	55.104	-55222.621	55.432	1373.265	1373.265	1373.132	1373.132	6.220	95.780	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:36 AM	61.290	17.105	21.371	70.999	70.382	69.843	69.273	68.603	67.865	66.224	68.710	59.303	58.583	56.120	55.444	55.344	55.256	-55225.150	54.949	1373.261	1373.261	1373.129	1373.129	5.926	97.921	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:37 AM	61.257	17.104	21.378	70.972	70.401	69.930	69.268	68.594	67.851	66.099	68.693	59.217	58.537	55.725	55.598	55.148	55.246	-55223.904	55.010	1373.259	1373.259	1373.127	1373.127	7.537	95.250	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:38 AM	61.231	17.120	21.488	70.940	70.423	69.887	69.263	68.586	67.845	66.070	68.699	59.138	58.449	55.660	55.886	55.072	55.134	-55223.512	54.913	1373.266	1373.266	1373.134	1373.134	4.493	96.611	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:40 AM	61.211	17.110	21.527	70.802	70.432	69.857	69.277	68.594	67.875	66.138	68.706	59.066	58.382	56.086	55.806	55.116	55.047	-55224.990	54.922	1373.262	1373.262	1373.130	1373.130	4.741	94.853	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:41 AM	61.209	17.120	21.499	70.765	70.452	69.948	69.288	68.601	67.897	66.270	68.710	59.013	58.321	55.995	55.567	55.192	55.467	-55225.101	55.060	1373.267	1373.267	1373.135	1373.135	3.787	96.577	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:42 AM	61.196	17.116	21.473	70.785	70.491	70.010	69.301	68.595	67.915	66.423	68.704	58.977	58.333	56.040	55.491	55.051	55.817	-55224.236	55.004	1373.266	1373.266	1373.134	1373.134	4.079	97.710	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:43 AM	61.227	17.123	21.464	70.813	70.556	69.979	69.276	68.593	67.939	66.567	68.707	58.916	58.296	56.033	55.304	55.012	55.893	-55222.815	55.044	1373.268	1373.268	1373.136	1373.136	6.072	94.559	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:44 AM	61.239	17.114	21.458	70.880	70.648	69.923	69.303	68.601	67.965	66.691	68.721	58.895	57.364	55.765	55.289	55.059	55.723	-55224.865	54.960	1373.265	1373.265	1373.133	1373.133	4.171	95.491	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:45 AM	61.233	17.110	21.421	70.878	70.651	69.926	69.299	68.591	67.978	66.781	68.698	58.871	56.807	55.589	55.216	55.212	55.770	-55223.370	54.821	1373.261	1373.261	1373.130	1373.130	4.966	95.733	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:46 AM	61.238	17.129	21.397	70.854	70.645	69.944	69.303	68.606	67.990	66.840	68.719	58.907	57.021	55.495	55.215	55.328	55.800	-55225.200	54.804	1373.269	1373.269	1373.138	1373.138	5.330	94.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:47 AM	61.321	17.117	21.397	70.875	70.596	69.943	69.312	68.608	68.001	66.858	68.715	59.000	57.652	55.472	55.324	55.184	55.842	-55225.082	54.842	1373.269	1373.269	1373.138	1373.138	6.601	93.643	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:48 AM	61.357	17.117	21.470	70.903	70.575	69.974	69.305	68.607	68.003	66.880	68.723	59.098	58.207	55.574	55.394	55.263	55.673	-55225.932	54.874	1373.269	1373.269	1373.138	1373.138	4.698	91.671	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:49 AM	61.352	17.115	21.465	70.926	70.562	69.991	69.321	68.616	68.007	66.874	68.720	59.139	57.922	55.706	55.417	55.338	55.342	-55225.946	55.079	1373.264	1373.264	1373.133	1373.133	4.751	96.528	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:50 AM	61.349	17.105	21.536	70.912	70.557	69.997	69.318	68.616	68.001	66.865	68.720	59.308	57.993	55.972	55.898	55.382	55.218	-55225.703	55.082	1373.262	1373.262	1373.131	1373.131	5.782	94.633	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:51 AM	61.379	17.102	21.572	70.888	70.470	69.990	69.317	68.598	67.978	66.821	68.705	59.454	57.993	56.182	55.833	55.202	55.087	-55222.307	54.938	1373.266	1373.266	1373.135	1373.135	3.709	93.857	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:52 AM	61.399	17.113	21.619	70.908	70.447	70.081	69.333	68.609	67.975	66.766	68.719	59.491	58.200	56.240	55.819	55.219	55.016	-55225.371	54.904	1373.269	1373.269	1373.138	1373.138	4.334	92.843	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:53 AM	61.412	17.119	21.593	70.874	70.500	70.100	69.337	68.604	67.952	66.671	68.713	59.415	58.526	56.252	55.692	55.210	55.013	-55224.585	55.271	1373.273	1373.273	1373.142	1373.142	4.574	92.408	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:54 AM	61.392	17.105	21.570	70.816	70.535	70.097	69.340	68.607	67.942	66.512	68.720	59.184	58.651	56.045	55.478	55.202	55.445	-55225.705	55.218	1373.267	1373.267	1373.136	1373.136	4.764	93.496	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:55 AM	61.407	17.121	21.654	70.768	70.594	70.072	69.333	68.599	67.920	66.329	68.713	58.971	58.748	55.869	55.398	55.144	55.302	-55223.959	55.047	1373.272	1373.272	1373.141	1373.141	6.501	91.626	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:56 AM	61.399	17.122	21.630	70.727	70.638	70.096	69.347	68.603	67.921	66.216	68.723	58.830	57.811	55.770	55.423	55.131	55.340	-55225.453	55.125	1373.270	1373.270	1373.140	1373.140	6.217	91.863	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:57 AM	61.394	17.119	21.595	70.673	70.633	70.091	69.339	68.598	67.918	66.132	68.718	58.803	57.907	55.776	55.533	55.096	55.558	-55223.393	55.454	1373.279	1373.279	1373.148	1373.148	6.546	90.258	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:58 AM	61.399	17.113	21.532	70.728	70.603	70.119	69.367	68.613	67.935	66.139	68.738	58.855	57.990	55.852	55.681	55.120	55.616	-55227.290	55.607	1373.270	1373.270	1373.140	1373.140	4.685	90.959	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:45:59 AM	61.429	17.104	21.497	70.748	70.582	70.119	69.357	68.607	67.937	66.148	68.728	58.939	58.312	55.883	55.788	55.121	55.743	-55225.303	55.635	1373.264	1373.264	1373.134	1373.134	6.035	93.254	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:00 AM	61.450	17.114	21.525	70.758	70.557	70.124	69.356	68.614	67.959	66.180	68.734	58.971	58.316	55.915	56.162	55.113	55.483	-55225.754	55.630	1373.268	1373.268	1373.138	1373.138	3.924	91.029	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:01 AM	61.509	17.118	21.503	70.772	70.552	70.109	69.364	68.607	67.955	66.208	68.726	58.996	58.357	56.291	56.010	55.038	55.272	-55223.519	56.106	1373.273	1373.273	1373.143	1373.143	4.067	89.941	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:02 AM	61.518	17.104	21.482	70.801	70.534	70.083	69.366	68.620	67.969	66.266	68.734	59.007	58.437	56.354	55.618	55.039	55.225	-55223.933	55.993	1373.263	1373.263	1373.133	1373.133	6.990	87.067	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:03 AM	61.549	17.108	21.506	70.858	70.582	70.134	69.381	68.630	67.980	66.308	68.744	58.972	58.513	56.218	55.860	54.943	55.184	-55225.060	55.972	1373.267	1373.267	1373.137	1373.137	4.697	88.668	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:05 AM	61.554	17.117	21.563	70.835	70.584	70.047	69.388	68.624	67.966	66.359	68.745	58.931	58.558	56.160	55.954	54.866	55.195	-55224.590	55.502	1373.275	1373.275	1373.145	1373.145	6.346	89.003	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:06 AM	61.519	17.115	21.556	70.815	70.605	70.053	69.393	68.631	67.974	66.421	68.745	58.936	58.576	56.077	55.892	55.120	55.176	-55225.000	55.455	1373.270	1373.270	1373.140	1373.140	6.241	89.348	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:07 AM	61.497	17.115	21.560	70.858	70.610	70.031	69.400	68.639	67.964	66.459	68.750	59.006	58.475	56.069	55.938	55.058	55.459	-55226.045	55.613	1373.274	1373.274	1373.145	1373.145	7.968	89.106	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:08 AM	61.458	17.121	21.556	70.880	70.615	70.066	69.393	68.631	67.951	66.447	68.741	58.948	58.326	56.104	55.934	55.330	56.323	-55223.971	55.389	1373.273	1373.273	1373.144	1373.144	5.173	90.024	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:09 AM	61.420	17.132	21.499	70.863	70.612	70.106	69.399	68.633	67.947	66.433	68.754	58.918	58.228	56.050	55.818	55.382	55.973	-55226.064	55.420	1373.275	1373.275	1373.145	1373.145	5.696	89.057	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:10 AM	61.390	17.124	21.419	70.831	70.624	70.042	69.398	68.645	67.928	66.418	68.751	58.880	58.141	55.933	55.807	55.271	56.315	-55225.633	55.642	1373.271	1373.271	1373.141	1373.141	5.046	88.851	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:11 AM	61.414	17.105	21.366	70.843	70.639	70.027	69.413	68.654	67.915	66.400	68.755	58.908	58.116	55.958	55.980	55.175	56.366	-55227.144	56.193	1373.267	1373.267	1373.137	1373.137	4.167	90.999	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:12 AM	61.417	17.106	21.435	70.858	70.646	70.056	69.411	68.645	67.888	66.381	68.756	58.923	58.074	55.991	55.827	55.154	56.334	-55225.048	56.525	1373.272	1373.272	1373.143	1373.143	4.936	89.505	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:13 AM	61.405	17.121	21.436	70.951	70.653	70.105	69.419	68.642	67.868	66.382	68.762	58.966	58.059	55.966	55.748	55.165	56.324	-55225.092	55.969	1373.272	1373.272	1373.142	1373.142	4.874	88.225	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:14 AM	61.394	17.125	21.406	71.021	70.666	70.143	69.433	68.637	67.859	66.381	68.759	59.042	58.120	55.870	55.850	55.179	56.326	-55224.906	55.864	1373.277	1373.277	1373.148	1373.148	6.083	88.940	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:15 AM	61.378	17.125	21.388	70.984	70.680	70.124	69.421	68.646	67.843	66.381	68.758	59.168	58.112	55.832	55.703	55.232	56.158	-55223.589	55.997	1373.277	1373.277	1373.147	1373.147	9.717	90.856	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:16 AM	61.347	17.116	21.479	70.980	70.676	70.105	69.427	68.649	67.839	66.361	68.758	59.024	57.965	55.890	55.634	55.665	56.031	-55224.976	56.187	1373.267	1373.267	1373.138	1373.138	7.536	90.536	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:17 AM	61.338	17.121	21.492	71.028	70.653	70.098	69.444	68.656	67.845	66.344	68.770	59.222	58.594	55.991	55.557	55.714	55.953	-55225.846	56.033	1373.271	1373.271	1373.142	1373.142	5.171	90.129	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:18 AM	61.305	17.108	21.442	71.041	70.662	70.102	69.442	68.660	67.836	66.348	68.784	58.864	58.579	56.063	55.456	55.636	55.824	-55226.612	56.213	1373.265	1373.265	1373.135	1373.135	5.641	92.519	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:19 AM	61.309	17.123	21.442	71.010	70.665	70.090	69.442	68.649	67.830	66.313	68.780	58.659	58.581	56.067	55.626	55.637	55.648	-55226.193	56.289	1373.276	1373.276	1373.147	1373.147	8.781	95.369	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:20 AM	61.334	17.124	21.524	71.018	70.623	70.075	69.427	68.645	67.810	66.241	68.763	58.825	58.562	56.095	55.992	55.508	55.589	-55222.700	56.227	1373.273	1373.273	1373.144	1373.144	4.123	91.473	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:21 AM	61.374	17.126	21.583	71.062	70.625	70.091	69.438	68.652	67.823	66.181	68.775	59.092	58.568	56.064	56.019	55.656	55.586	-55225.075	56.046	1373.273	1373.273	1373.144	1373.144	3.939	93.907	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:22 AM	61.380	17.128	21.542	71.071	70.647	70.076	69.437	68.652	67.825	66.083	68.773	59.230	58.862	55.949	55.837	55.582	55.467	-55224.926	56.533	1373.275	1373.275	1373.146	1373.146	8.375	92.087	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:23 AM	61.372	17.115	21.501	71.071	70.693	70.077	69.437	68.651	67.814	65.983	68.770	59.260	58.641	55.954	55.568	55.610	55.575	-55224.430	56.445	1373.271	1373.271	1373.143	1373.143	5.435	95.229	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:24 AM	61.352	17.116	21.471	71.049	70.766	70.099	69.457	68.660	67.840	65.892	68.792	59.016	58.708	56.012	55.492	55.654	55.887	-55227.340	56.262	1373.271	1373.271	1373.142	1373.142	7.469	95.121	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:25 AM	61.322	17.128	21.446	71.001	70.795	70.110	69.449	68.646	67.845	65.787	68.782	58.905	58.721	55.886	55.497	55.582	56.094	-55225.502	56.409	1373.276	1373.276	1373.147	1373.147	7.047	95.170	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:26 AM	61.270	17.128	21.386	71.002	70.796	70.099	69.446	68.651	67.847	65.734	68.780	58.977	58.696	55.785	55.508	55.563	56.241	-55225.099	56.140	1373.273	1373.273	1373.144	1373.144	8.580	94.764	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:27 AM	61.227	17.133	21.439	71.029	70.798	70.070	69.460	68.655	67.869	65.727	68.779	58.973	58.730	55.759	55.505	55.596	56.071	-55224.839	55.854	1373.278	1373.278	1373.149	1373.149	4.607	94.018	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:29 AM	61.216	17.125	21.456	71.070	70.806	70.140	69.468	68.658	67.897	65.742	68.781	59.046	58.469	55.767	55.525	55.607	55.932	-55225.080	56.014	1373.275	1373.275	1373.147	1373.147	5.744	92.748	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:30 AM	61.260	17.117	21.475	71.085	70.805	70.122	69.474	68.665	67.930	65.780	68.783	59.079	57.359	55.737	55.688	55.693	55.900	-55225.760	55.592	1373.275	1373.275	1373.146	1373.146	3.676	92.066	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:31 AM	61.287	17.126	21.457	71.092	70.802	70.084	69.467	68.648	67.925	65.802	68.770	59.294	57.220	55.905	55.610	55.770	55.872	-55222.547	55.680	1373.271	1373.271	1373.143	1373.143	3.328	92.753	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:32 AM	61.290	17.126	21.528	71.117	70.809	70.240	69.485	68.661	67.954	65.855	68.782	58.651	57.124	56.229	55.746	55.556	55.794	-55223.978	56.373	1373.274	1373.274	1373.145	1373.145	5.542	94.842	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:33 AM	61.296	17.132	21.528	71.144	70.794	70.178	69.477	68.660	67.959	65.919	68.786	57.888	57.383	56.085	55.693	55.657	55.737	-55223.927	56.811	1373.280	1373.280	1373.151	1373.151	5.209	93.240	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:34 AM	61.286	17.122	21.504	71.180	70.780	70.113	69.505	68.678	67.963	65.993	68.809	58.049	57.472	55.887	55.599	55.710	55.812	-55227.412	56.306	1373.275	1373.275	1373.146	1373.146	6.618	92.093	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:35 AM	61.292	17.122	21.465	71.201	70.667	70.110	69.492	68.673	67.970	66.031	68.799	58.323	57.374	55.958	55.644	55.719	55.670	-55226.119	56.032	1373.276	1373.276	1373.148	1373.148	5.512	95.109	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:36 AM	61.270	17.125	21.432	71.205	70.652	70.128	69.486	68.661	67.954	66.068	68.787	58.067	57.221	55.825	55.676	55.586	55.440	-55223.862	56.652	1373.272	1373.272	1373.144	1373.144	7.335	91.952	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:37 AM	61.237	17.134	21.387	71.212	70.652	70.170	69.494	68.678	67.956	66.125	68.789	57.669	57.115	55.789	55.841	55.652	55.563	-55225.098	56.342	1373.280	1373.280	1373.152	1373.152	5.313	96.051	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:38 AM	61.201	17.133	21.353	71.216	70.636	70.195	69.508	68.683	67.953	66.152	68.791	58.356	57.195	55.817	55.927	55.484	55.446	-55225.481	55.926	1373.274	1373.274	1373.146	1373.146	5.202	91.088	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:39 AM	61.177	17.129	21.357	71.221	70.656	70.224	69.509	68.687	67.959	66.200	68.801	58.841	57.736	56.032	56.177	55.630	55.468	-55227.343	55.593	1373.272	1373.272	1373.144	1373.144	14.939	93.275	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:40 AM	61.169	17.127	21.402	71.220	70.627	70.166	69.512	68.682	67.928	66.203	68.787	58.939	57.732	56.281	56.080	55.664	55.427	-55225.546	55.513	1373.276	1373.276	1373.149	1373.149	4.272	93.513	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:41 AM	61.180	17.132	21.424	71.216	70.654	70.136	69.511	68.684	67.920	66.177	68.798	59.232	57.557	56.277	56.016	55.774	55.408	-55225.296	55.425	1373.278	1373.278	1373.150	1373.150	3.557	92.598	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:42 AM	61.195	17.130	21.405	71.221	70.678	70.073	69.507	68.673	67.883	66.138	68.782	59.497	57.578	56.104	55.927	55.604	55.379	-55223.506	55.355	1373.276	1373.276	1373.149	1373.149	4.362	90.655	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:43 AM	61.189	17.136	21.371	71.145	70.723	70.179	69.520	68.682	67.862	66.116	68.799	59.777	57.582	55.977	55.863	55.614	55.613	-55225.036	55.374	1373.277	1373.277	1373.149	1373.149	4.818	90.630	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:44 AM	61.171	17.139	21.382	71.107	70.769	70.192	69.526	68.691	67.852	66.091	68.794	59.654	57.375	55.965	55.844	55.629	56.145	-55225.609	55.275	1373.278	1373.278	1373.150	1373.150	9.465	90.175	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:45 AM	61.159	17.138	21.438	71.052	70.818	70.159	69.523	68.686	67.844	66.066	68.789	59.445	57.910	56.372	55.825	55.515	56.405	-55224.892	55.239	1373.281	1373.281	1373.153	1373.153	9.824	90.924	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:46 AM	61.165	17.145	21.491	71.070	70.810	70.146	69.525	68.679	67.834	66.013	68.791	59.414	58.501	56.843	56.048	55.404	56.377	-55225.455	55.252	1373.280	1373.280	1373.152	1373.152	7.065	89.717	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:47 AM	61.178	17.137	21.459	71.091	70.816	70.207	69.519	68.681	67.835	65.978	68.796	59.066	58.783	57.042	56.236	55.349	56.215	-55225.674	55.216	1373.282	1373.282	1373.155	1373.155	4.990	91.743	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:48 AM	61.189	17.133	21.402	71.066	70.788	70.183	69.531	68.674	67.821	65.933	68.798	58.924	58.739	56.944	56.034	55.369	56.139	-55224.632	55.238	1373.274	1373.274	1373.147	1373.147	6.541	90.399	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:49 AM	61.230	17.135	21.329	71.062	70.752	70.343	69.525	68.679	67.835	65.942	68.787	59.029	58.672	56.584	56.358	55.380	56.067	-55225.446	55.467	1373.280	1373.280	1373.152	1373.152	3.466	90.874	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:50 AM	61.260	17.133	21.344	71.086	70.722	70.200	69.521	68.671	67.836	65.972	68.796	59.126	58.530	56.466	56.446	55.515	55.696	-55224.974	55.452	1373.282	1373.282	1373.154	1373.154	3.576	92.372	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:51 AM	61.275	17.132	21.406	71.120	70.758	70.113	69.537	68.684	67.843	66.028	68.805	59.416	58.405	56.344	56.401	55.569	55.896	-55226.395	55.299	1373.280	1373.280	1373.153	1373.153	8.896	88.892	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:52 AM	61.273	17.120	21.373	71.112	70.736	70.112	69.523	68.670	67.835	66.012	68.798	59.554	58.167	56.357	56.214	55.614	55.825	-55224.644	55.281	1373.273	1373.273	1373.145	1373.145	7.550	90.551	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:54 AM	61.295	17.136	21.422	71.107	70.730	70.123	69.525	68.679	67.825	65.911	68.799	59.485	58.138	56.277	55.921	55.621	55.603	-55225.268	55.232	1373.281	1373.281	1373.154	1373.154	7.899	88.895	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:55 AM	61.322	17.128	21.450	71.126	70.755	70.162	69.523	68.661	67.804	65.731	68.795	59.321	58.481	56.478	55.982	55.657	55.553	-55224.762	55.551	1373.279	1373.279	1373.151	1373.151	5.513	91.599	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:56 AM	61.330	17.134	21.396	71.109	70.779	70.137	69.531	68.662	67.790	65.569	68.790	59.286	58.589	56.377	56.239	55.734	56.140	-55223.784	55.429	1373.275	1373.275	1373.147	1373.147	7.141	88.285	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:57 AM	61.348	17.141	21.356	71.099	70.805	70.148	69.540	68.665	67.794	65.450	68.789	59.328	58.670	56.306	56.180	55.731	56.296	-55225.514	55.672	1373.286	1373.286	1373.159	1373.159	4.649	90.134	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:58 AM	61.335	17.132	21.439	71.047	70.817	70.159	69.540	68.663	67.785	65.357	68.796	59.345	58.686	56.240	56.255	55.631	55.974	-55226.056	55.648	1373.280	1373.280	1373.153	1373.153	4.931	89.723	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:46:59 AM	61.342	17.135	21.544	70.970	70.805	70.192	69.541	68.664	67.797	65.321	68.797	59.345	58.680	56.188	56.239	55.598	56.013	-55224.827	55.517	1373.277	1373.277	1373.150	1373.150	7.355	91.389	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:00 AM	61.349	17.127	21.572	70.957	70.811	70.223	69.547	68.654	67.813	65.374	68.792	59.342	58.674	56.316	56.326	55.623	55.916	-55225.370	55.655	1373.274	1373.274	1373.147	1373.147	3.037	89.354	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:01 AM	61.325	17.127	21.565	70.936	70.808	70.247	69.542	68.649	67.821	65.480	68.784	59.165	58.676	56.247	56.278	55.571	55.693	-55222.833	56.042	1373.277	1373.277	1373.150	1373.150	4.577	92.089	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:02 AM	61.299	17.141	21.556	71.004	70.815	70.275	69.562	68.657	67.855	65.658	68.794	59.072	58.725	56.227	56.356	55.607	55.636	-55226.109	57.417	1373.285	1373.285	1373.158	1373.158	3.848	91.352	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:03 AM	61.271	17.142	21.482	71.067	70.815	70.271	69.577	68.662	67.867	65.858	68.795	59.037	58.731	56.167	56.343	55.656	55.582	-55225.664	57.980	1373.286	1373.286	1373.159	1373.159	5.380	87.892	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:04 AM	61.240	17.123	21.427	71.074	70.824	70.268	69.581	68.658	67.872	66.001	68.787	58.939	58.714	56.206	56.170	55.636	55.639	-55225.794	57.942	1373.276	1373.276	1373.149	1373.149	8.174	90.343	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:05 AM	61.214	17.138	21.461	71.070	70.834	70.249	69.583	68.664	67.867	66.050	68.795	58.964	57.977	56.212	56.022	55.609	55.632	-55226.285	57.708	1373.282	1373.282	1373.155	1373.155	5.784	91.145	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:06 AM	61.229	17.142	21.490	71.038	70.833	70.236	69.583	68.645	67.850	66.028	68.784	58.997	58.101	56.235	56.045	55.577	55.653	-55223.843	56.911	1373.280	1373.280	1373.153	1373.153	6.260	89.756	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:07 AM	61.262	17.142	21.569	71.062	70.846	70.225	69.591	68.644	67.833	65.988	68.793	59.075	58.118	56.300	56.120	55.585	55.669	-55224.655	55.968	1373.281	1373.281	1373.154	1373.154	4.571	90.120	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:08 AM	61.312	17.150	21.589	71.080	70.849	70.379	69.583	68.642	67.819	65.941	68.786	59.125	58.140	56.310	56.328	55.600	55.995	-55225.058	55.635	1373.287	1373.287	1373.160	1373.160	6.968	90.013	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:09 AM	61.309	17.143	21.550	71.077	70.840	70.280	69.582	68.627	67.774	65.869	68.765	59.157	57.867	56.425	56.398	55.588	56.551	-55222.837	55.532	1373.283	1373.283	1373.157	1373.157	3.488	90.712	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:10 AM	61.323	17.149	21.670	71.095	70.875	70.273	69.599	68.637	67.761	65.781	68.791	59.198	57.833	56.469	56.327	55.594	56.504	-55225.853	55.546	1373.290	1373.290	1373.163	1373.163	3.982	89.487	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:11 AM	61.308	17.143	21.776	71.129	70.885	70.240	69.595	68.635	67.744	65.621	68.787	59.232	58.175	56.418	56.110	55.611	56.150	-55224.550	55.906	1373.287	1373.287	1373.160	1373.160	5.653	89.510	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:12 AM	61.287	17.134	21.765	71.150	70.917	70.246	69.594	68.632	67.743	65.413	68.778	58.899	58.354	56.460	55.933	55.593	56.103	-55223.608	56.073	1373.283	1373.283	1373.156	1373.156	4.553	90.340	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:47:13 AM	61.261	17.143	21.725	71.195	71.032	70.258	69.609	68.636	67.755	65.287	68.793	59.129	58.450	56.321	55.813	55.737	56.183	-55223.996	56.120	1373.287	1373.287	1373.160	1373.160	5.765	92.376	51.332	10.821	62.153	1.670	0.400	0.390	20.390
